Tree map for parameter file C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-SFTRABMA.xml
Species	Type	X	Y	Height	Diam10	Light	Growth	DBH	Crown Radius	Crown Depth	dead
ABMA	Adult	7.14	175.58	--	--	--	--	3.07	--	--	--
ABMA	Adult	195.43	13.36	--	--	--	--	11.86	--	--	--
ABMA	Adult	294.21	134.31	--	--	--	--	3.95	--	--	--
ABMA	Adult	114.24	122.4	--	--	--	--	24.06	--	--	--
ABMA	Adult	271.46	260.05	--	--	--	--	0.31	--	--	--
ABMA	Adult	57.78	211.3	--	--	--	--	0.89	--	--	--
ABMA	Adult	280.82	146.0	--	--	--	--	17.01	--	--	--
ABMA	Adult	275.04	212.8	--	--	--	--	3.71	--	--	--
ABMA	Adult	207.75	226.4	--	--	--	--	8.88	--	--	--
ABMA	Adult	73.66	172.21	--	--	--	--	10.62	--	--	--
ABMA	Adult	190.52	137.99	--	--	--	--	2.8	--	--	--
ABMA	Adult	261.92	168.08	--	--	--	--	2.63	--	--	--
ABMA	Adult	37.93	233.0	--	--	--	--	18.0	--	--	--
ABMA	Adult	92.18	287.05	--	--	--	--	2.1	--	--	--
ABMA	Adult	200.78	15.15	--	--	--	--	1.24	--	--	--
ABMA	Adult	268.81	101.24	--	--	--	--	0.67	--	--	--
ABMA	Adult	180.59	69.5	--	--	--	--	1.79	--	--	--
ABMA	Adult	272.54	222.38	--	--	--	--	0.71	--	--	--
ABMA	Adult	271.46	82.03	--	--	--	--	1.85	--	--	--
ABMA	Adult	217.86	107.97	--	--	--	--	2.46	--	--	--
ABMA	Adult	104.97	162.86	--	--	--	--	6.18	--	--	--
ABMA	Adult	62.17	181.3	--	--	--	--	10.59	--	--	--
ABMA	Adult	284.22	256.39	--	--	--	--	2.58	--	--	--
ABMA	Adult	256.65	249.32	--	--	--	--	17.26	--	--	--
ABMA	Adult	107.38	2.22	--	--	--	--	48.37	--	--	--
ABMA	Adult	269.31	149.03	--	--	--	--	1.73	--	--	--
ABMA	Adult	217.06	152.39	--	--	--	--	11.6	--	--	--
ABMA	Adult	257.62	145.56	--	--	--	--	1.34	--	--	--
ABMA	Adult	151.23	211.34	--	--	--	--	8.0	--	--	--
ABMA	Adult	248.68	188.61	--	--	--	--	7.59	--	--	--
ABMA	Adult	47.47	114.05	--	--	--	--	14.81	--	--	--
ABMA	Adult	237.46	97.62	--	--	--	--	1.35	--	--	--
ABMA	Adult	238.12	222.17	--	--	--	--	15.04	--	--	--
ABMA	Adult	168.16	190.19	--	--	--	--	8.19	--	--	--
ABMA	Adult	136.47	289.71	--	--	--	--	5.95	--	--	--
ABMA	Adult	228.17	52.29	--	--	--	--	1.01	--	--	--
ABMA	Adult	235.77	70.9	--	--	--	--	0.99	--	--	--
ABMA	Adult	133.26	7.07	--	--	--	--	4.8	--	--	--
ABMA	Adult	84.26	256.72	--	--	--	--	3.35	--	--	--
ABMA	Adult	3.76	238.51	--	--	--	--	19.3	--	--	--
ABMA	Adult	270.4	54.44	--	--	--	--	9.04	--	--	--
ABMA	Adult	16.8	283.34	--	--	--	--	2.07	--	--	--
ABMA	Adult	66.32	185.73	--	--	--	--	5.5	--	--	--
ABMA	Adult	285.69	202.17	--	--	--	--	2.55	--	--	--
ABMA	Adult	122.42	197.56	--	--	--	--	8.38	--	--	--
ABMA	Adult	54.73	195.01	--	--	--	--	3.92	--	--	--
ABMA	Adult	276.7	259.24	--	--	--	--	3.84	--	--	--
ABMA	Adult	247.23	257.61	--	--	--	--	0.93	--	--	--
ABMA	Adult	249.82	202.48	--	--	--	--	7.41	--	--	--
ABMA	Adult	219.17	116.96	--	--	--	--	31.14	--	--	--
ABMA	Adult	297.98	108.03	--	--	--	--	4.33	--	--	--
ABMA	Adult	152.39	236.96	--	--	--	--	1.4	--	--	--
ABMA	Adult	186.32	205.21	--	--	--	--	2.32	--	--	--
ABMA	Adult	50.6	296.48	--	--	--	--	22.26	--	--	--
ABMA	Adult	66.72	280.52	--	--	--	--	17.57	--	--	--
ABMA	Adult	112.6	177.43	--	--	--	--	4.1	--	--	--
ABMA	Adult	75.57	225.7	--	--	--	--	4.12	--	--	--
ABMA	Adult	225.5	105.82	--	--	--	--	53.13	--	--	--
ABMA	Adult	152.89	92.08	--	--	--	--	2.6	--	--	--
ABMA	Adult	238.99	246.46	--	--	--	--	4.32	--	--	--
ABMA	Adult	286.86	55.83	--	--	--	--	2.44	--	--	--
ABMA	Adult	118.91	22.74	--	--	--	--	4.22	--	--	--
ABMA	Adult	130.88	246.4	--	--	--	--	20.36	--	--	--
ABMA	Adult	285.7	244.06	--	--	--	--	2.93	--	--	--
ABMA	Adult	28.25	279.24	--	--	--	--	5.29	--	--	--
ABMA	Adult	109.08	162.31	--	--	--	--	0.45	--	--	--
ABMA	Adult	262.12	230.93	--	--	--	--	2.54	--	--	--
ABMA	Adult	115.15	139.34	--	--	--	--	9.03	--	--	--
ABMA	Adult	139.99	81.03	--	--	--	--	2.27	--	--	--
ABMA	Adult	282.09	86.52	--	--	--	--	1.36	--	--	--
ABMA	Adult	268.13	219.04	--	--	--	--	11.5	--	--	--
ABMA	Adult	171.26	17.74	--	--	--	--	37.28	--	--	--
ABMA	Adult	250.43	185.49	--	--	--	--	6.1	--	--	--
ABMA	Adult	223.86	184.28	--	--	--	--	3.91	--	--	--
ABMA	Adult	206.6	84.96	--	--	--	--	52.58	--	--	--
ABMA	Adult	153.95	158.25	--	--	--	--	8.29	--	--	--
ABMA	Adult	145.52	2.36	--	--	--	--	4.26	--	--	--
ABMA	Adult	120.04	129.29	--	--	--	--	1.57	--	--	--
ABMA	Adult	132.91	58.82	--	--	--	--	2.31	--	--	--
ABMA	Adult	231.73	284.84	--	--	--	--	3.46	--	--	--
ABMA	Adult	233.07	19.0	--	--	--	--	6.15	--	--	--
ABMA	Adult	228.76	266.97	--	--	--	--	0.85	--	--	--
ABMA	Adult	290.18	288.01	--	--	--	--	4.72	--	--	--
ABMA	Adult	27.54	225.16	--	--	--	--	27.36	--	--	--
ABMA	Adult	16.91	211.32	--	--	--	--	34.56	--	--	--
ABMA	Adult	140.18	204.06	--	--	--	--	1.08	--	--	--
ABMA	Adult	221.31	11.21	--	--	--	--	25.51	--	--	--
ABMA	Adult	5.24	295.07	--	--	--	--	2.05	--	--	--
ABMA	Adult	176.81	233.27	--	--	--	--	233.46	--	--	--
ABMA	Adult	291.58	61.38	--	--	--	--	4.05	--	--	--
ABMA	Adult	106.81	286.14	--	--	--	--	19.07	--	--	--
ABMA	Adult	126.36	91.85	--	--	--	--	5.65	--	--	--
ABMA	Adult	33.76	239.72	--	--	--	--	4.11	--	--	--
ABMA	Adult	71.61	127.82	--	--	--	--	9.57	--	--	--
ABMA	Adult	8.9	127.01	--	--	--	--	12.75	--	--	--
ABMA	Adult	240.42	103.14	--	--	--	--	4.66	--	--	--
ABMA	Adult	108.04	218.95	--	--	--	--	5.33	--	--	--
ABMA	Adult	20.36	238.21	--	--	--	--	0.21	--	--	--
ABMA	Adult	140.17	167.48	--	--	--	--	4.17	--	--	--
ABMA	Adult	67.7	297.87	--	--	--	--	14.01	--	--	--
ABMA	Adult	141.45	192.32	--	--	--	--	45.62	--	--	--
ABMA	Adult	64.78	195.6	--	--	--	--	25.71	--	--	--
ABMA	Adult	209.75	78.34	--	--	--	--	40.77	--	--	--
ABMA	Adult	222.13	83.8	--	--	--	--	16.39	--	--	--
ABMA	Adult	74.3	252.59	--	--	--	--	3.46	--	--	--
ABMA	Adult	244.15	29.51	--	--	--	--	0.65	--	--	--
ABMA	Adult	90.7	184.84	--	--	--	--	4.17	--	--	--
ABMA	Adult	18.63	99.76	--	--	--	--	0.36	--	--	--
ABMA	Adult	276.03	138.4	--	--	--	--	7.14	--	--	--
ABMA	Adult	262.75	46.54	--	--	--	--	4.07	--	--	--
ABMA	Adult	84.83	132.77	--	--	--	--	14.1	--	--	--
ABMA	Adult	141.27	7.69	--	--	--	--	46.26	--	--	--
ABMA	Adult	184.55	172.83	--	--	--	--	24.43	--	--	--
ABMA	Adult	90.17	267.69	--	--	--	--	1.71	--	--	--
ABMA	Adult	98.86	120.49	--	--	--	--	15.58	--	--	--
ABMA	Adult	168.29	265.93	--	--	--	--	2.74	--	--	--
ABMA	Adult	31.4	226.36	--	--	--	--	2.3	--	--	--
ABMA	Adult	17.25	144.86	--	--	--	--	3.05	--	--	--
ABMA	Adult	5.99	107.77	--	--	--	--	1.8	--	--	--
ABMA	Adult	28.33	213.75	--	--	--	--	1.29	--	--	--
ABMA	Adult	259.99	167.35	--	--	--	--	0.53	--	--	--
ABMA	Adult	129.66	239.47	--	--	--	--	2.98	--	--	--
ABMA	Adult	124.08	183.52	--	--	--	--	4.08	--	--	--
ABMA	Adult	211.2	275.9	--	--	--	--	629.2	--	--	--
ABMA	Adult	84.18	225.67	--	--	--	--	4.53	--	--	--
ABMA	Adult	171.18	271.1	--	--	--	--	11.6	--	--	--
ABMA	Adult	269.16	15.99	--	--	--	--	1.9	--	--	--
ABMA	Adult	204.76	115.82	--	--	--	--	5.26	--	--	--
ABMA	Adult	218.99	40.93	--	--	--	--	3.63	--	--	--
ABMA	Adult	7.58	255.99	--	--	--	--	8.37	--	--	--
ABMA	Adult	214.98	149.33	--	--	--	--	0.43	--	--	--
ABMA	Adult	112.05	260.45	--	--	--	--	2.09	--	--	--
ABMA	Adult	111.76	19.0	--	--	--	--	130.21	--	--	--
ABMA	Adult	289.61	42.33	--	--	--	--	0.11	--	--	--
ABMA	Adult	205.22	185.77	--	--	--	--	0.81	--	--	--
ABMA	Adult	157.66	220.28	--	--	--	--	1.54	--	--	--
ABMA	Adult	161.06	107.35	--	--	--	--	11.0	--	--	--
ABMA	Adult	266.2	179.83	--	--	--	--	13.75	--	--	--
ABMA	Adult	211.09	111.69	--	--	--	--	35.98	--	--	--
ABMA	Adult	114.36	49.76	--	--	--	--	0.31	--	--	--
ABMA	Adult	225.9	248.44	--	--	--	--	2.31	--	--	--
ABMA	Adult	196.19	275.56	--	--	--	--	6.86	--	--	--
ABMA	Adult	23.68	168.71	--	--	--	--	1.16	--	--	--
ABMA	Adult	249.12	205.72	--	--	--	--	2.83	--	--	--
ABMA	Adult	8.08	277.74	--	--	--	--	3.13	--	--	--
ABMA	Adult	47.45	258.98	--	--	--	--	11.05	--	--	--
ABMA	Adult	146.6	127.69	--	--	--	--	18.49	--	--	--
ABMA	Adult	275.26	297.49	--	--	--	--	9.14	--	--	--
ABMA	Adult	54.3	253.81	--	--	--	--	6.69	--	--	--
ABMA	Adult	109.31	123.33	--	--	--	--	23.1	--	--	--
ABMA	Adult	114.43	273.94	--	--	--	--	2.49	--	--	--
ABMA	Adult	193.96	263.83	--	--	--	--	12.53	--	--	--
ABMA	Adult	40.19	187.07	--	--	--	--	15.31	--	--	--
ABMA	Adult	204.43	205.69	--	--	--	--	16.06	--	--	--
ABMA	Adult	125.46	106.66	--	--	--	--	22.27	--	--	--
ABMA	Adult	91.07	273.07	--	--	--	--	22.34	--	--	--
ABMA	Adult	217.95	11.11	--	--	--	--	6.24	--	--	--
ABMA	Adult	123.33	162.47	--	--	--	--	1.33	--	--	--
ABMA	Adult	237.8	81.61	--	--	--	--	5.87	--	--	--
ABMA	Adult	14.95	284.05	--	--	--	--	0.78	--	--	--
ABMA	Adult	253.03	298.02	--	--	--	--	5.06	--	--	--
ABMA	Adult	297.91	265.03	--	--	--	--	16.21	--	--	--
ABMA	Adult	88.86	296.64	--	--	--	--	2.52	--	--	--
ABMA	Adult	220.97	250.71	--	--	--	--	11.14	--	--	--
ABMA	Adult	45.89	204.91	--	--	--	--	5.49	--	--	--
ABMA	Adult	77.15	133.22	--	--	--	--	8.44	--	--	--
ABMA	Adult	5.52	226.26	--	--	--	--	3.6	--	--	--
ABMA	Adult	251.07	247.56	--	--	--	--	6.65	--	--	--
ABMA	Adult	292.27	12.35	--	--	--	--	0.57	--	--	--
ABMA	Adult	59.07	179.06	--	--	--	--	3.53	--	--	--
ABMA	Adult	20.7	190.91	--	--	--	--	26.28	--	--	--
ABMA	Adult	272.6	152.29	--	--	--	--	0.41	--	--	--
ABMA	Adult	231.61	139.27	--	--	--	--	1.49	--	--	--
ABMA	Adult	104.05	151.14	--	--	--	--	0.58	--	--	--
ABMA	Adult	162.09	141.55	--	--	--	--	1.61	--	--	--
ABMA	Adult	211.15	268.77	--	--	--	--	36.24	--	--	--
ABMA	Adult	241.04	153.56	--	--	--	--	6.5	--	--	--
ABMA	Adult	7.47	231.64	--	--	--	--	10.55	--	--	--
ABMA	Adult	109.99	136.52	--	--	--	--	2.7	--	--	--
ABMA	Adult	179.25	41.11	--	--	--	--	15.06	--	--	--
ABMA	Adult	266.1	244.17	--	--	--	--	3.13	--	--	--
ABMA	Adult	159.55	5.75	--	--	--	--	8.23	--	--	--
ABMA	Adult	189.17	34.0	--	--	--	--	7.73	--	--	--
ABMA	Adult	155.78	211.15	--	--	--	--	33.84	--	--	--
ABMA	Adult	142.37	53.24	--	--	--	--	5.34	--	--	--
ABMA	Adult	210.17	199.84	--	--	--	--	1.99	--	--	--
ABMA	Adult	141.71	109.15	--	--	--	--	4.89	--	--	--
ABMA	Adult	63.1	142.26	--	--	--	--	2.39	--	--	--
ABMA	Adult	88.51	254.88	--	--	--	--	3.34	--	--	--
ABMA	Adult	229.14	9.89	--	--	--	--	1.27	--	--	--
ABMA	Adult	286.12	195.79	--	--	--	--	6.24	--	--	--
ABMA	Adult	99.93	204.92	--	--	--	--	2.34	--	--	--
ABMA	Adult	212.25	177.25	--	--	--	--	17.26	--	--	--
ABMA	Adult	264.27	179.84	--	--	--	--	4.89	--	--	--
ABMA	Adult	198.4	215.07	--	--	--	--	3.62	--	--	--
ABMA	Adult	175.56	46.0	--	--	--	--	1.23	--	--	--
ABMA	Adult	195.58	26.34	--	--	--	--	2.03	--	--	--
ABMA	Adult	110.77	32.82	--	--	--	--	1.14	--	--	--
ABMA	Adult	11.06	272.87	--	--	--	--	7.55	--	--	--
ABMA	Adult	295.63	125.37	--	--	--	--	0.37	--	--	--
ABMA	Adult	185.86	166.8	--	--	--	--	12.45	--	--	--
ABMA	Adult	45.57	152.17	--	--	--	--	11.12	--	--	--
ABMA	Adult	138.62	184.88	--	--	--	--	1.09	--	--	--
ABMA	Adult	118.62	238.15	--	--	--	--	4.02	--	--	--
ABMA	Adult	204.21	128.25	--	--	--	--	13.3	--	--	--
ABMA	Adult	20.32	102.74	--	--	--	--	11.11	--	--	--
ABMA	Adult	114.0	137.84	--	--	--	--	26.82	--	--	--
ABMA	Adult	285.95	135.28	--	--	--	--	2.89	--	--	--
ABMA	Adult	35.72	193.84	--	--	--	--	19.02	--	--	--
ABMA	Adult	203.87	218.17	--	--	--	--	2.04	--	--	--
ABMA	Adult	77.05	170.91	--	--	--	--	1.23	--	--	--
ABMA	Adult	194.72	150.5	--	--	--	--	39.98	--	--	--
ABMA	Adult	1.9	245.97	--	--	--	--	1.69	--	--	--
ABMA	Adult	233.69	86.78	--	--	--	--	2.81	--	--	--
ABMA	Adult	213.04	51.1	--	--	--	--	1.04	--	--	--
ABMA	Adult	160.7	199.42	--	--	--	--	1.59	--	--	--
ABMA	Adult	60.39	161.86	--	--	--	--	1.8	--	--	--
ABMA	Adult	47.36	176.85	--	--	--	--	21.17	--	--	--
ABMA	Adult	93.43	252.99	--	--	--	--	11.82	--	--	--
ABMA	Adult	217.89	195.08	--	--	--	--	24.32	--	--	--
ABMA	Adult	185.77	279.3	--	--	--	--	3.67	--	--	--
ABMA	Adult	58.05	206.23	--	--	--	--	15.18	--	--	--
ABMA	Adult	218.64	241.01	--	--	--	--	32.47	--	--	--
ABMA	Adult	180.3	228.04	--	--	--	--	18.0	--	--	--
ABMA	Adult	132.49	130.17	--	--	--	--	14.08	--	--	--
ABMA	Adult	228.35	97.6	--	--	--	--	29.84	--	--	--
ABMA	Adult	188.53	144.6	--	--	--	--	85.34	--	--	--
ABMA	Adult	149.89	136.37	--	--	--	--	33.08	--	--	--
ABMA	Adult	242.61	289.89	--	--	--	--	1.66	--	--	--
ABMA	Adult	219.77	16.09	--	--	--	--	0.51	--	--	--
ABMA	Adult	203.24	263.44	--	--	--	--	4.22	--	--	--
ABMA	Adult	275.82	20.57	--	--	--	--	28.47	--	--	--
ABMA	Adult	18.73	225.6	--	--	--	--	0.69	--	--	--
ABMA	Adult	2.8	299.65	--	--	--	--	5.06	--	--	--
ABMA	Adult	56.01	129.23	--	--	--	--	78.58	--	--	--
ABMA	Adult	105.24	119.81	--	--	--	--	10.12	--	--	--
ABMA	Adult	284.15	35.08	--	--	--	--	0.77	--	--	--
ABMA	Adult	226.0	192.62	--	--	--	--	1.2	--	--	--
ABMA	Adult	279.78	107.71	--	--	--	--	10.36	--	--	--
ABMA	Adult	211.45	159.4	--	--	--	--	0.97	--	--	--
ABMA	Adult	250.07	145.94	--	--	--	--	8.6	--	--	--
ABMA	Adult	288.4	69.67	--	--	--	--	6.43	--	--	--
ABMA	Adult	17.55	143.8	--	--	--	--	2.72	--	--	--
ABMA	Adult	212.4	285.07	--	--	--	--	18.86	--	--	--
ABMA	Adult	283.59	196.06	--	--	--	--	22.8	--	--	--
ABMA	Adult	200.53	158.61	--	--	--	--	8.99	--	--	--
ABMA	Adult	75.09	114.74	--	--	--	--	22.97	--	--	--
ABMA	Adult	68.64	160.49	--	--	--	--	2.44	--	--	--
ABMA	Adult	269.79	8.88	--	--	--	--	3.39	--	--	--
ABMA	Adult	159.93	281.34	--	--	--	--	1.26	--	--	--
ABMA	Adult	223.11	245.24	--	--	--	--	1.56	--	--	--
ABMA	Adult	291.91	67.81	--	--	--	--	2.04	--	--	--
ABMA	Adult	143.59	31.67	--	--	--	--	4.8	--	--	--
ABMA	Adult	113.89	148.12	--	--	--	--	3.05	--	--	--
ABMA	Adult	106.57	264.64	--	--	--	--	1.09	--	--	--
ABMA	Adult	295.35	239.14	--	--	--	--	4.87	--	--	--
ABMA	Adult	249.89	100.44	--	--	--	--	5.8	--	--	--
ABMA	Adult	299.72	11.05	--	--	--	--	18.94	--	--	--
ABMA	Adult	228.01	91.96	--	--	--	--	2.36	--	--	--
ABMA	Adult	180.0	113.29	--	--	--	--	1.08	--	--	--
ABMA	Adult	297.72	82.95	--	--	--	--	7.91	--	--	--
ABMA	Adult	275.06	288.55	--	--	--	--	14.98	--	--	--
ABMA	Adult	279.04	40.03	--	--	--	--	15.37	--	--	--
ABMA	Adult	133.66	282.29	--	--	--	--	12.94	--	--	--
ABMA	Adult	132.99	75.34	--	--	--	--	3.21	--	--	--
ABMA	Adult	259.54	157.03	--	--	--	--	3.02	--	--	--
ABMA	Adult	279.86	142.14	--	--	--	--	7.88	--	--	--
ABMA	Adult	56.64	100.12	--	--	--	--	2.66	--	--	--
ABMA	Adult	299.0	223.91	--	--	--	--	0.67	--	--	--
ABMA	Adult	129.9	100.57	--	--	--	--	21.22	--	--	--
ABMA	Adult	265.89	180.75	--	--	--	--	3.03	--	--	--
ABMA	Adult	299.77	277.31	--	--	--	--	3.79	--	--	--
ABMA	Adult	55.0	258.82	--	--	--	--	11.51	--	--	--
ABMA	Adult	277.96	85.41	--	--	--	--	0.85	--	--	--
ABMA	Adult	9.55	133.31	--	--	--	--	2.17	--	--	--
ABMA	Adult	215.08	252.94	--	--	--	--	30.12	--	--	--
ABMA	Adult	74.59	236.11	--	--	--	--	2.81	--	--	--
ABMA	Adult	298.28	115.76	--	--	--	--	3.02	--	--	--
ABMA	Adult	221.07	36.3	--	--	--	--	5.24	--	--	--
ABMA	Adult	132.88	74.79	--	--	--	--	3.12	--	--	--
ABMA	Adult	208.08	78.45	--	--	--	--	27.96	--	--	--
ABMA	Adult	214.36	282.34	--	--	--	--	2.71	--	--	--
ABMA	Adult	214.21	40.31	--	--	--	--	2.28	--	--	--
ABMA	Adult	42.91	246.51	--	--	--	--	5.17	--	--	--
ABMA	Adult	172.9	251.75	--	--	--	--	9.27	--	--	--
ABMA	Adult	59.23	113.92	--	--	--	--	0.6	--	--	--
ABMA	Adult	202.01	117.97	--	--	--	--	2.15	--	--	--
ABMA	Adult	197.1	46.28	--	--	--	--	1.63	--	--	--
ABMA	Adult	201.79	176.0	--	--	--	--	1.06	--	--	--
ABMA	Adult	12.94	126.08	--	--	--	--	1.72	--	--	--
ABMA	Adult	285.49	39.99	--	--	--	--	7.75	--	--	--
ABMA	Adult	271.07	215.3	--	--	--	--	1.82	--	--	--
ABMA	Adult	244.82	99.64	--	--	--	--	2.15	--	--	--
ABMA	Adult	55.22	295.34	--	--	--	--	28.52	--	--	--
ABMA	Adult	268.18	115.03	--	--	--	--	5.47	--	--	--
ABMA	Adult	188.49	51.39	--	--	--	--	6.32	--	--	--
ABMA	Adult	151.51	176.21	--	--	--	--	7.41	--	--	--
ABMA	Adult	43.05	167.07	--	--	--	--	11.98	--	--	--
ABMA	Adult	118.99	113.06	--	--	--	--	7.18	--	--	--
ABMA	Adult	201.84	296.28	--	--	--	--	1.76	--	--	--
ABMA	Adult	114.54	246.8	--	--	--	--	1.01	--	--	--
ABMA	Adult	171.62	293.68	--	--	--	--	15.59	--	--	--
ABMA	Adult	25.43	248.06	--	--	--	--	1.98	--	--	--
ABMA	Adult	151.46	97.86	--	--	--	--	4.69	--	--	--
ABMA	Adult	274.22	290.39	--	--	--	--	1.62	--	--	--
ABMA	Adult	33.28	166.88	--	--	--	--	0.73	--	--	--
ABMA	Adult	106.21	41.1	--	--	--	--	0.92	--	--	--
ABMA	Adult	143.54	228.89	--	--	--	--	9.8	--	--	--
ABMA	Adult	131.19	287.82	--	--	--	--	42.57	--	--	--
ABMA	Adult	177.38	73.47	--	--	--	--	2.24	--	--	--
ABMA	Adult	107.5	61.35	--	--	--	--	2.06	--	--	--
ABMA	Adult	203.97	52.7	--	--	--	--	1.05	--	--	--
ABMA	Adult	252.3	274.97	--	--	--	--	5.59	--	--	--
ABMA	Adult	127.6	212.6	--	--	--	--	0.5	--	--	--
ABMA	Adult	45.45	218.42	--	--	--	--	14.17	--	--	--
ABMA	Adult	119.85	156.42	--	--	--	--	3.12	--	--	--
ABMA	Adult	134.39	93.39	--	--	--	--	10.16	--	--	--
ABMA	Adult	173.57	217.74	--	--	--	--	2.38	--	--	--
ABMA	Adult	194.45	147.27	--	--	--	--	3.83	--	--	--
ABMA	Adult	48.31	197.26	--	--	--	--	24.61	--	--	--
ABMA	Adult	176.0	22.16	--	--	--	--	7.82	--	--	--
ABMA	Adult	119.74	175.87	--	--	--	--	12.5	--	--	--
ABMA	Adult	119.48	84.07	--	--	--	--	4.84	--	--	--
ABMA	Adult	37.99	291.03	--	--	--	--	18.17	--	--	--
ABMA	Adult	53.91	165.51	--	--	--	--	3.5	--	--	--
ABMA	Adult	270.22	147.93	--	--	--	--	16.63	--	--	--
ABMA	Adult	29.01	282.97	--	--	--	--	6.82	--	--	--
ABMA	Adult	195.57	214.39	--	--	--	--	15.92	--	--	--
ABMA	Adult	149.5	192.31	--	--	--	--	2.19	--	--	--
ABMA	Adult	223.86	128.9	--	--	--	--	21.2	--	--	--
ABMA	Adult	272.31	18.24	--	--	--	--	2.82	--	--	--
ABMA	Adult	251.12	284.23	--	--	--	--	14.46	--	--	--
ABMA	Adult	258.03	238.74	--	--	--	--	3.55	--	--	--
ABMA	Adult	141.78	124.7	--	--	--	--	7.04	--	--	--
ABMA	Adult	66.17	279.41	--	--	--	--	4.54	--	--	--
ABMA	Adult	116.32	69.45	--	--	--	--	2.92	--	--	--
ABMA	Adult	71.1	243.74	--	--	--	--	0.92	--	--	--
ABMA	Adult	37.64	294.01	--	--	--	--	7.09	--	--	--
ABMA	Adult	251.43	162.54	--	--	--	--	7.1	--	--	--
ABMA	Adult	252.97	287.53	--	--	--	--	3.33	--	--	--
ABMA	Adult	245.75	267.18	--	--	--	--	17.11	--	--	--
ABMA	Adult	264.84	189.7	--	--	--	--	1.8	--	--	--
ABMA	Adult	243.66	157.6	--	--	--	--	1.29	--	--	--
ABMA	Adult	115.68	61.89	--	--	--	--	2.52	--	--	--
ABMA	Adult	180.84	245.8	--	--	--	--	7.19	--	--	--
ABMA	Adult	183.28	225.66	--	--	--	--	5.19	--	--	--
ABMA	Adult	122.93	29.0	--	--	--	--	1.74	--	--	--
ABMA	Adult	222.26	293.16	--	--	--	--	29.03	--	--	--
ABMA	Adult	195.53	128.96	--	--	--	--	21.59	--	--	--
ABMA	Adult	83.32	216.39	--	--	--	--	6.26	--	--	--
ABMA	Adult	234.2	71.47	--	--	--	--	4.03	--	--	--
ABMA	Adult	66.41	101.35	--	--	--	--	141.43	--	--	--
ABMA	Adult	192.2	252.41	--	--	--	--	7.01	--	--	--
ABMA	Adult	149.54	58.98	--	--	--	--	7.38	--	--	--
ABMA	Adult	33.55	186.73	--	--	--	--	4.77	--	--	--
ABMA	Adult	44.55	283.17	--	--	--	--	8.08	--	--	--
ABMA	Adult	103.63	224.79	--	--	--	--	50.38	--	--	--
ABMA	Adult	137.19	282.08	--	--	--	--	4.72	--	--	--
ABMA	Adult	241.21	200.28	--	--	--	--	13.0	--	--	--
ABMA	Adult	232.95	269.28	--	--	--	--	8.76	--	--	--
ABMA	Adult	50.89	120.98	--	--	--	--	6.58	--	--	--
ABMA	Adult	75.12	199.2	--	--	--	--	12.56	--	--	--
ABMA	Adult	164.14	170.39	--	--	--	--	1.73	--	--	--
ABMA	Adult	137.21	160.51	--	--	--	--	2.38	--	--	--
ABMA	Adult	226.92	201.53	--	--	--	--	7.37	--	--	--
ABMA	Adult	79.76	292.48	--	--	--	--	14.05	--	--	--
ABMA	Adult	225.4	47.08	--	--	--	--	1.86	--	--	--
ABMA	Adult	52.84	200.35	--	--	--	--	3.46	--	--	--
ABMA	Adult	106.72	137.4	--	--	--	--	8.37	--	--	--
ABMA	Adult	130.18	236.29	--	--	--	--	8.0	--	--	--
ABMA	Adult	98.43	107.25	--	--	--	--	2.43	--	--	--
ABMA	Adult	64.72	167.02	--	--	--	--	7.77	--	--	--
ABMA	Adult	120.65	246.15	--	--	--	--	0.29	--	--	--
ABMA	Adult	73.89	115.68	--	--	--	--	8.78	--	--	--
ABMA	Adult	190.81	291.68	--	--	--	--	3.69	--	--	--
ABMA	Adult	0.15	244.78	--	--	--	--	109.85	--	--	--
ABMA	Adult	206.34	25.3	--	--	--	--	2.02	--	--	--
ABMA	Adult	179.79	289.88	--	--	--	--	45.67	--	--	--
ABMA	Adult	280.69	72.5	--	--	--	--	2.75	--	--	--
ABMA	Adult	13.19	281.67	--	--	--	--	4.16	--	--	--
ABMA	Adult	268.67	137.19	--	--	--	--	1.82	--	--	--
ABMA	Adult	240.62	206.37	--	--	--	--	2.27	--	--	--
ABMA	Adult	276.94	177.95	--	--	--	--	3.37	--	--	--
ABMA	Adult	178.21	35.88	--	--	--	--	2.18	--	--	--
ABMA	Adult	7.65	208.05	--	--	--	--	24.97	--	--	--
ABMA	Adult	146.23	102.64	--	--	--	--	1.96	--	--	--
ABMA	Adult	262.4	70.83	--	--	--	--	56.73	--	--	--
ABMA	Adult	231.04	179.16	--	--	--	--	18.0	--	--	--
ABMA	Adult	21.39	238.78	--	--	--	--	295.83	--	--	--
ABMA	Adult	166.43	235.39	--	--	--	--	2.54	--	--	--
ABMA	Adult	185.28	209.09	--	--	--	--	15.42	--	--	--
ABMA	Adult	197.7	107.15	--	--	--	--	2.98	--	--	--
ABMA	Adult	50.8	187.83	--	--	--	--	6.0	--	--	--
ABMA	Adult	118.35	5.42	--	--	--	--	36.29	--	--	--
ABMA	Adult	257.97	18.24	--	--	--	--	15.79	--	--	--
ABMA	Adult	170.34	296.01	--	--	--	--	4.05	--	--	--
