Tree map for parameter file C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-PGABMA-Fin.xml
Species	Type	X	Y	Height	Diam10	Light	Growth	DBH	Crown Radius	Crown Depth	dead
ABMA	Adult	212.26	291.02	--	--	--	--	22.92	--	--	--
ABMA	Adult	124.39	174.83	--	--	--	--	14.17	--	--	--
ABMA	Adult	287.12	22.43	--	--	--	--	22.45	--	--	--
ABMA	Adult	229.38	286.7	--	--	--	--	17.14	--	--	--
ABMA	Adult	261.86	18.41	--	--	--	--	2.53	--	--	--
ABMA	Adult	255.29	176.25	--	--	--	--	11.23	--	--	--
ABMA	Adult	100.37	295.23	--	--	--	--	11.7	--	--	--
ABMA	Adult	45.12	201.61	--	--	--	--	10.38	--	--	--
ABMA	Adult	50.99	207.14	--	--	--	--	43.01	--	--	--
ABMA	Adult	116.98	214.23	--	--	--	--	188.25	--	--	--
ABMA	Adult	257.59	107.83	--	--	--	--	8.16	--	--	--
ABMA	Adult	260.11	208.63	--	--	--	--	12.39	--	--	--
ABMA	Adult	197.27	91.87	--	--	--	--	45.47	--	--	--
ABMA	Adult	133.44	19.18	--	--	--	--	10.67	--	--	--
ABMA	Adult	178.04	57.36	--	--	--	--	5.2	--	--	--
ABMA	Adult	240.04	153.32	--	--	--	--	6.72	--	--	--
ABMA	Adult	55.28	133.02	--	--	--	--	3.23	--	--	--
ABMA	Adult	257.39	71.82	--	--	--	--	9.77	--	--	--
ABMA	Adult	81.04	245.84	--	--	--	--	3.12	--	--	--
ABMA	Adult	120.09	92.99	--	--	--	--	8.1	--	--	--
ABMA	Adult	159.45	136.59	--	--	--	--	9.18	--	--	--
ABMA	Adult	222.92	176.75	--	--	--	--	11.33	--	--	--
ABMA	Adult	78.97	290.36	--	--	--	--	4.92	--	--	--
ABMA	Adult	100.53	4.92	--	--	--	--	33.02	--	--	--
ABMA	Adult	24.94	247.54	--	--	--	--	6.45	--	--	--
ABMA	Adult	2.76	273.72	--	--	--	--	8.67	--	--	--
ABMA	Adult	292.96	207.08	--	--	--	--	23.92	--	--	--
ABMA	Adult	210.32	199.89	--	--	--	--	32.23	--	--	--
ABMA	Adult	122.93	71.75	--	--	--	--	8.83	--	--	--
ABMA	Adult	278.77	227.26	--	--	--	--	69.48	--	--	--
ABMA	Adult	73.52	146.67	--	--	--	--	5.43	--	--	--
ABMA	Adult	25.08	154.95	--	--	--	--	70.72	--	--	--
ABMA	Adult	247.79	50.25	--	--	--	--	2.3	--	--	--
ABMA	Adult	202.98	21.96	--	--	--	--	38.76	--	--	--
ABMA	Adult	259.61	66.56	--	--	--	--	5.93	--	--	--
ABMA	Adult	282.1	231.37	--	--	--	--	141.66	--	--	--
ABMA	Adult	275.45	212.18	--	--	--	--	333.82	--	--	--
ABMA	Adult	186.09	242.89	--	--	--	--	12.59	--	--	--
ABMA	Adult	128.04	90.65	--	--	--	--	0.65	--	--	--
ABMA	Adult	141.79	145.63	--	--	--	--	27.42	--	--	--
ABMA	Adult	128.14	39.86	--	--	--	--	28.55	--	--	--
ABMA	Adult	96.91	213.55	--	--	--	--	93.3	--	--	--
ABMA	Adult	169.61	21.07	--	--	--	--	105.15	--	--	--
ABMA	Adult	124.42	180.08	--	--	--	--	8.82	--	--	--
ABMA	Adult	118.0	190.38	--	--	--	--	63.77	--	--	--
ABMA	Adult	259.78	196.88	--	--	--	--	26.0	--	--	--
ABMA	Adult	149.22	274.79	--	--	--	--	22.87	--	--	--
ABMA	Adult	270.12	187.96	--	--	--	--	5.23	--	--	--
ABMA	Adult	121.53	141.45	--	--	--	--	15.22	--	--	--
ABMA	Adult	161.13	64.81	--	--	--	--	22.11	--	--	--
ABMA	Adult	298.37	82.27	--	--	--	--	7.69	--	--	--
ABMA	Adult	253.36	4.07	--	--	--	--	7.51	--	--	--
ABMA	Adult	45.67	282.22	--	--	--	--	6.73	--	--	--
ABMA	Adult	194.56	38.89	--	--	--	--	25.84	--	--	--
ABMA	Adult	38.52	225.05	--	--	--	--	22.99	--	--	--
ABMA	Adult	275.84	37.19	--	--	--	--	9.18	--	--	--
ABMA	Adult	225.35	200.8	--	--	--	--	23.35	--	--	--
ABMA	Adult	139.91	109.3	--	--	--	--	49.13	--	--	--
ABMA	Adult	67.65	124.13	--	--	--	--	3.26	--	--	--
ABMA	Adult	145.14	229.74	--	--	--	--	13.21	--	--	--
ABMA	Adult	295.8	95.29	--	--	--	--	11.07	--	--	--
ABMA	Adult	283.41	261.48	--	--	--	--	5.03	--	--	--
ABMA	Adult	236.17	138.36	--	--	--	--	34.68	--	--	--
ABMA	Adult	131.74	122.73	--	--	--	--	13.69	--	--	--
ABMA	Adult	94.53	175.41	--	--	--	--	46.08	--	--	--
ABMA	Adult	265.84	88.58	--	--	--	--	21.05	--	--	--
ABMA	Adult	64.04	275.53	--	--	--	--	26.15	--	--	--
ABMA	Adult	217.38	218.22	--	--	--	--	16.95	--	--	--
ABMA	Adult	57.08	227.13	--	--	--	--	9.83	--	--	--
ABMA	Adult	231.78	292.45	--	--	--	--	59.08	--	--	--
ABMA	Adult	209.95	154.03	--	--	--	--	143.25	--	--	--
ABMA	Adult	265.94	1.15	--	--	--	--	18.67	--	--	--
ABMA	Adult	78.18	128.6	--	--	--	--	3.76	--	--	--
ABMA	Adult	175.66	73.66	--	--	--	--	31.71	--	--	--
ABMA	Adult	108.27	97.11	--	--	--	--	14.38	--	--	--
ABMA	Adult	256.2	247.81	--	--	--	--	92.71	--	--	--
ABMA	Adult	180.53	74.38	--	--	--	--	8.41	--	--	--
ABMA	Adult	219.88	121.8	--	--	--	--	20.63	--	--	--
ABMA	Adult	0.71	252.6	--	--	--	--	17.9	--	--	--
ABMA	Adult	73.32	282.23	--	--	--	--	52.89	--	--	--
ABMA	Adult	1.03	259.98	--	--	--	--	12.08	--	--	--
ABMA	Adult	128.51	167.81	--	--	--	--	6.44	--	--	--
ABMA	Adult	178.61	131.21	--	--	--	--	23.31	--	--	--
ABMA	Adult	286.29	121.8	--	--	--	--	7.23	--	--	--
ABMA	Adult	104.35	289.26	--	--	--	--	8.06	--	--	--
ABMA	Adult	112.32	157.45	--	--	--	--	34.0	--	--	--
ABMA	Adult	132.98	168.84	--	--	--	--	12.01	--	--	--
ABMA	Adult	230.68	133.11	--	--	--	--	295.41	--	--	--
ABMA	Adult	126.16	7.17	--	--	--	--	51.0	--	--	--
ABMA	Adult	153.68	204.78	--	--	--	--	4.94	--	--	--
ABMA	Adult	173.42	266.46	--	--	--	--	35.66	--	--	--
ABMA	Adult	260.24	201.33	--	--	--	--	54.5	--	--	--
ABMA	Adult	87.51	256.19	--	--	--	--	11.28	--	--	--
ABMA	Adult	243.79	227.39	--	--	--	--	19.29	--	--	--
ABMA	Adult	192.28	115.57	--	--	--	--	78.02	--	--	--
ABMA	Adult	182.44	240.18	--	--	--	--	53.77	--	--	--
ABMA	Adult	205.27	280.02	--	--	--	--	2.44	--	--	--
ABMA	Adult	198.5	274.28	--	--	--	--	35.35	--	--	--
ABMA	Adult	122.11	170.46	--	--	--	--	2.82	--	--	--
ABMA	Adult	133.09	50.48	--	--	--	--	2.09	--	--	--
ABMA	Adult	120.4	106.25	--	--	--	--	236.06	--	--	--
ABMA	Adult	241.42	0.32	--	--	--	--	22.09	--	--	--
ABMA	Adult	116.64	110.2	--	--	--	--	42.37	--	--	--
ABMA	Adult	182.49	176.41	--	--	--	--	16.59	--	--	--
ABMA	Adult	111.8	172.83	--	--	--	--	3.06	--	--	--
ABMA	Adult	98.09	254.36	--	--	--	--	11.07	--	--	--
ABMA	Adult	150.27	20.46	--	--	--	--	23.37	--	--	--
ABMA	Adult	44.14	205.84	--	--	--	--	50.6	--	--	--
ABMA	Adult	266.45	271.66	--	--	--	--	17.1	--	--	--
ABMA	Adult	247.56	185.83	--	--	--	--	269.56	--	--	--
ABMA	Adult	298.49	65.37	--	--	--	--	19.59	--	--	--
ABMA	Adult	183.79	64.05	--	--	--	--	8.09	--	--	--
ABMA	Adult	189.63	293.68	--	--	--	--	6.03	--	--	--
ABMA	Adult	190.24	82.41	--	--	--	--	45.45	--	--	--
ABMA	Adult	28.79	298.23	--	--	--	--	29.09	--	--	--
ABMA	Adult	68.19	296.72	--	--	--	--	3.63	--	--	--
ABMA	Adult	17.47	211.15	--	--	--	--	7.28	--	--	--
ABMA	Adult	34.13	299.53	--	--	--	--	8.19	--	--	--
ABMA	Adult	164.25	106.81	--	--	--	--	44.05	--	--	--
ABMA	Adult	132.61	67.45	--	--	--	--	37.68	--	--	--
ABMA	Adult	69.2	242.78	--	--	--	--	10.6	--	--	--
ABMA	Adult	197.98	65.63	--	--	--	--	10.15	--	--	--
ABMA	Adult	168.17	202.49	--	--	--	--	32.71	--	--	--
ABMA	Adult	38.83	163.15	--	--	--	--	20.04	--	--	--
ABMA	Adult	132.75	90.23	--	--	--	--	20.99	--	--	--
ABMA	Adult	261.59	92.42	--	--	--	--	59.06	--	--	--
ABMA	Adult	114.51	72.44	--	--	--	--	0.43	--	--	--
ABMA	Adult	287.12	183.64	--	--	--	--	94.31	--	--	--
ABMA	Adult	58.08	229.55	--	--	--	--	8.54	--	--	--
ABMA	Adult	105.39	24.11	--	--	--	--	8.12	--	--	--
ABMA	Adult	288.39	176.2	--	--	--	--	1.17	--	--	--
ABMA	Adult	196.66	226.54	--	--	--	--	16.14	--	--	--
ABMA	Adult	58.72	258.63	--	--	--	--	15.57	--	--	--
ABMA	Adult	211.51	20.59	--	--	--	--	9.01	--	--	--
ABMA	Adult	207.88	242.31	--	--	--	--	8.58	--	--	--
ABMA	Adult	255.1	107.72	--	--	--	--	15.77	--	--	--
ABMA	Adult	240.67	50.8	--	--	--	--	3.45	--	--	--
ABMA	Adult	157.15	1.3	--	--	--	--	0.71	--	--	--
ABMA	Adult	67.06	233.1	--	--	--	--	26.62	--	--	--
ABMA	Adult	45.5	112.68	--	--	--	--	33.5	--	--	--
ABMA	Adult	50.65	130.97	--	--	--	--	9.69	--	--	--
ABMA	Adult	299.22	25.51	--	--	--	--	4.45	--	--	--
ABMA	Adult	119.73	274.38	--	--	--	--	74.62	--	--	--
ABMA	Adult	4.45	211.51	--	--	--	--	6.03	--	--	--
ABMA	Adult	243.09	113.17	--	--	--	--	13.84	--	--	--
ABMA	Adult	146.85	130.8	--	--	--	--	0.85	--	--	--
ABMA	Adult	221.8	155.75	--	--	--	--	21.24	--	--	--
ABMA	Adult	59.93	265.48	--	--	--	--	14.15	--	--	--
ABMA	Adult	114.4	17.16	--	--	--	--	9.38	--	--	--
ABMA	Adult	294.1	3.65	--	--	--	--	13.08	--	--	--
ABMA	Adult	117.35	72.77	--	--	--	--	5.87	--	--	--
ABMA	Adult	260.52	7.1	--	--	--	--	241.65	--	--	--
ABMA	Adult	204.15	63.65	--	--	--	--	19.37	--	--	--
ABMA	Adult	207.45	296.93	--	--	--	--	47.07	--	--	--
ABMA	Adult	9.48	251.4	--	--	--	--	4.86	--	--	--
ABMA	Adult	22.16	269.76	--	--	--	--	6.73	--	--	--
ABMA	Adult	281.46	80.71	--	--	--	--	82.2	--	--	--
ABMA	Adult	241.62	40.99	--	--	--	--	15.61	--	--	--
ABMA	Adult	198.63	57.8	--	--	--	--	41.47	--	--	--
ABMA	Adult	280.41	253.04	--	--	--	--	92.46	--	--	--
ABMA	Adult	113.24	299.14	--	--	--	--	16.24	--	--	--
ABMA	Adult	48.45	153.27	--	--	--	--	10.15	--	--	--
ABMA	Adult	266.18	111.15	--	--	--	--	9.13	--	--	--
ABMA	Adult	168.63	217.87	--	--	--	--	2.06	--	--	--
ABMA	Adult	173.34	101.68	--	--	--	--	7.09	--	--	--
ABMA	Adult	295.53	299.39	--	--	--	--	2.43	--	--	--
ABMA	Adult	246.75	45.06	--	--	--	--	8.14	--	--	--
ABMA	Adult	264.86	290.73	--	--	--	--	11.19	--	--	--
ABMA	Adult	187.03	217.84	--	--	--	--	17.15	--	--	--
ABMA	Adult	287.91	73.79	--	--	--	--	26.67	--	--	--
ABMA	Adult	54.84	241.66	--	--	--	--	20.97	--	--	--
ABMA	Adult	163.55	10.23	--	--	--	--	58.22	--	--	--
ABMA	Adult	174.91	250.37	--	--	--	--	22.58	--	--	--
ABMA	Adult	271.2	259.7	--	--	--	--	13.05	--	--	--
ABMA	Adult	47.77	197.23	--	--	--	--	10.26	--	--	--
ABMA	Adult	30.98	217.93	--	--	--	--	18.17	--	--	--
ABMA	Adult	165.68	235.47	--	--	--	--	22.27	--	--	--
ABMA	Adult	213.9	10.52	--	--	--	--	36.41	--	--	--
ABMA	Adult	168.02	230.2	--	--	--	--	5.03	--	--	--
ABMA	Adult	157.45	293.24	--	--	--	--	8.91	--	--	--
ABMA	Adult	265.51	266.67	--	--	--	--	48.15	--	--	--
ABMA	Adult	284.73	124.94	--	--	--	--	3.46	--	--	--
ABMA	Adult	117.42	25.89	--	--	--	--	149.42	--	--	--
ABMA	Adult	222.36	55.0	--	--	--	--	10.32	--	--	--
ABMA	Adult	91.51	246.78	--	--	--	--	6.04	--	--	--
ABMA	Adult	275.93	111.26	--	--	--	--	10.46	--	--	--
ABMA	Adult	207.12	161.26	--	--	--	--	79.01	--	--	--
ABMA	Adult	286.5	222.6	--	--	--	--	23.98	--	--	--
ABMA	Adult	98.94	239.6	--	--	--	--	158.52	--	--	--
ABMA	Adult	147.14	186.84	--	--	--	--	254.37	--	--	--
ABMA	Adult	76.29	141.02	--	--	--	--	71.39	--	--	--
ABMA	Adult	117.47	237.73	--	--	--	--	6.94	--	--	--
ABMA	Adult	151.1	42.2	--	--	--	--	11.62	--	--	--
ABMA	Adult	99.62	135.34	--	--	--	--	0.57	--	--	--
ABMA	Adult	193.58	268.14	--	--	--	--	20.62	--	--	--
ABMA	Adult	209.56	22.12	--	--	--	--	7.3	--	--	--
ABMA	Adult	221.61	69.52	--	--	--	--	7.49	--	--	--
ABMA	Adult	184.53	6.62	--	--	--	--	2.34	--	--	--
ABMA	Adult	129.51	49.89	--	--	--	--	1.58	--	--	--
ABMA	Adult	233.75	19.81	--	--	--	--	44.31	--	--	--
ABMA	Adult	163.32	166.73	--	--	--	--	5.83	--	--	--
ABMA	Adult	89.19	145.6	--	--	--	--	66.04	--	--	--
ABMA	Adult	245.77	176.81	--	--	--	--	31.14	--	--	--
ABMA	Adult	276.9	202.35	--	--	--	--	31.55	--	--	--
ABMA	Adult	191.36	56.34	--	--	--	--	6.19	--	--	--
ABMA	Adult	43.47	107.54	--	--	--	--	4.89	--	--	--
ABMA	Adult	211.21	162.59	--	--	--	--	169.27	--	--	--
ABMA	Adult	145.23	273.56	--	--	--	--	3.26	--	--	--
ABMA	Adult	38.51	184.02	--	--	--	--	158.9	--	--	--
ABMA	Adult	140.72	87.08	--	--	--	--	17.37	--	--	--
ABMA	Adult	278.51	133.56	--	--	--	--	29.9	--	--	--
ABMA	Adult	84.24	193.84	--	--	--	--	94.04	--	--	--
ABMA	Adult	216.78	259.47	--	--	--	--	12.11	--	--	--
ABMA	Adult	299.44	39.54	--	--	--	--	124.31	--	--	--
ABMA	Adult	36.41	147.15	--	--	--	--	37.07	--	--	--
ABMA	Adult	17.37	176.48	--	--	--	--	7.68	--	--	--
ABMA	Adult	30.76	291.1	--	--	--	--	2.98	--	--	--
ABMA	Adult	296.75	247.67	--	--	--	--	2.4	--	--	--
ABMA	Adult	283.86	224.88	--	--	--	--	14.79	--	--	--
ABMA	Adult	74.57	274.64	--	--	--	--	2.2	--	--	--
ABMA	Adult	270.79	208.9	--	--	--	--	9.01	--	--	--
ABMA	Adult	159.25	60.71	--	--	--	--	45.81	--	--	--
ABMA	Adult	108.6	297.99	--	--	--	--	25.58	--	--	--
ABMA	Adult	164.96	88.18	--	--	--	--	14.7	--	--	--
ABMA	Adult	175.02	29.12	--	--	--	--	10.48	--	--	--
ABMA	Adult	265.83	198.13	--	--	--	--	3.11	--	--	--
ABMA	Adult	138.77	3.03	--	--	--	--	24.89	--	--	--
ABMA	Adult	173.75	103.82	--	--	--	--	9.28	--	--	--
ABMA	Adult	1.8	296.36	--	--	--	--	12.38	--	--	--
ABMA	Adult	108.19	262.52	--	--	--	--	23.11	--	--	--
ABMA	Adult	229.86	139.24	--	--	--	--	34.79	--	--	--
ABMA	Adult	179.03	296.65	--	--	--	--	3.52	--	--	--
ABMA	Adult	117.83	147.32	--	--	--	--	7.83	--	--	--
ABMA	Adult	130.17	25.26	--	--	--	--	1.94	--	--	--
ABMA	Adult	177.48	12.98	--	--	--	--	6.96	--	--	--
ABMA	Adult	0.7	178.34	--	--	--	--	10.18	--	--	--
ABMA	Adult	45.81	107.59	--	--	--	--	7.16	--	--	--
ABMA	Adult	197.96	135.87	--	--	--	--	5.74	--	--	--
ABMA	Adult	216.02	169.09	--	--	--	--	0.85	--	--	--
ABMA	Adult	270.14	95.13	--	--	--	--	150.77	--	--	--
ABMA	Adult	242.52	137.94	--	--	--	--	127.18	--	--	--
ABMA	Adult	77.36	168.46	--	--	--	--	19.88	--	--	--
ABMA	Adult	142.36	219.11	--	--	--	--	71.46	--	--	--
ABMA	Adult	231.16	60.53	--	--	--	--	6.65	--	--	--
ABMA	Adult	162.19	258.59	--	--	--	--	22.28	--	--	--
ABMA	Adult	194.0	122.04	--	--	--	--	4.82	--	--	--
ABMA	Adult	291.22	299.47	--	--	--	--	41.41	--	--	--
ABMA	Adult	191.24	286.17	--	--	--	--	52.9	--	--	--
ABMA	Adult	110.95	136.94	--	--	--	--	10.57	--	--	--
ABMA	Adult	126.35	121.94	--	--	--	--	167.33	--	--	--
ABMA	Adult	151.3	66.98	--	--	--	--	35.84	--	--	--
ABMA	Adult	65.43	106.29	--	--	--	--	0.77	--	--	--
ABMA	Adult	254.39	138.79	--	--	--	--	36.8	--	--	--
ABMA	Adult	136.3	147.26	--	--	--	--	17.56	--	--	--
ABMA	Adult	204.84	81.37	--	--	--	--	10.68	--	--	--
ABMA	Adult	22.79	222.1	--	--	--	--	26.23	--	--	--
ABMA	Adult	148.09	10.25	--	--	--	--	73.46	--	--	--
ABMA	Adult	119.25	135.1	--	--	--	--	14.32	--	--	--
ABMA	Adult	109.77	232.82	--	--	--	--	38.17	--	--	--
ABMA	Adult	123.84	217.08	--	--	--	--	9.17	--	--	--
ABMA	Adult	106.11	149.96	--	--	--	--	3.51	--	--	--
ABMA	Adult	186.47	217.3	--	--	--	--	4.24	--	--	--
ABMA	Adult	118.07	179.04	--	--	--	--	20.2	--	--	--
ABMA	Adult	119.4	156.29	--	--	--	--	67.17	--	--	--
ABMA	Adult	205.19	37.34	--	--	--	--	16.29	--	--	--
ABMA	Adult	231.99	62.46	--	--	--	--	33.83	--	--	--
ABMA	Adult	242.39	47.48	--	--	--	--	35.6	--	--	--
ABMA	Adult	214.64	17.15	--	--	--	--	12.71	--	--	--
ABMA	Adult	167.68	216.8	--	--	--	--	26.33	--	--	--
ABMA	Adult	266.54	186.88	--	--	--	--	20.56	--	--	--
ABMA	Adult	124.1	225.24	--	--	--	--	26.07	--	--	--
ABMA	Adult	208.97	202.29	--	--	--	--	194.91	--	--	--
ABMA	Adult	130.15	154.2	--	--	--	--	8.83	--	--	--
ABMA	Adult	40.19	125.85	--	--	--	--	12.92	--	--	--
ABMA	Adult	285.85	229.77	--	--	--	--	1.45	--	--	--
ABMA	Adult	181.29	292.34	--	--	--	--	19.63	--	--	--
ABMA	Adult	174.19	219.58	--	--	--	--	19.94	--	--	--
ABMA	Adult	255.45	130.94	--	--	--	--	10.94	--	--	--
ABMA	Adult	194.19	88.78	--	--	--	--	2.54	--	--	--
ABMA	Adult	34.23	222.71	--	--	--	--	15.51	--	--	--
ABMA	Adult	115.54	273.88	--	--	--	--	10.37	--	--	--
ABMA	Adult	174.25	208.29	--	--	--	--	30.99	--	--	--
ABMA	Adult	281.66	8.95	--	--	--	--	22.75	--	--	--
ABMA	Adult	45.45	140.2	--	--	--	--	39.72	--	--	--
ABMA	Adult	169.16	145.84	--	--	--	--	13.42	--	--	--
ABMA	Adult	103.52	72.84	--	--	--	--	13.75	--	--	--
ABMA	Adult	198.35	281.27	--	--	--	--	88.31	--	--	--
ABMA	Adult	223.41	121.73	--	--	--	--	2.7	--	--	--
ABMA	Adult	42.51	278.38	--	--	--	--	46.87	--	--	--
ABMA	Adult	91.01	101.48	--	--	--	--	3.43	--	--	--
ABMA	Adult	248.08	46.73	--	--	--	--	25.61	--	--	--
ABMA	Adult	60.92	244.55	--	--	--	--	8.41	--	--	--
ABMA	Adult	292.98	75.34	--	--	--	--	5.97	--	--	--
ABMA	Adult	125.7	105.85	--	--	--	--	10.39	--	--	--
ABMA	Adult	18.75	256.91	--	--	--	--	9.42	--	--	--
ABMA	Adult	129.06	108.8	--	--	--	--	22.1	--	--	--
ABMA	Adult	23.95	264.11	--	--	--	--	12.54	--	--	--
ABMA	Adult	124.15	11.17	--	--	--	--	4.26	--	--	--
ABMA	Adult	224.99	254.62	--	--	--	--	18.59	--	--	--
ABMA	Adult	96.34	119.01	--	--	--	--	60.62	--	--	--
ABMA	Adult	222.46	284.47	--	--	--	--	6.19	--	--	--
ABMA	Adult	29.98	203.24	--	--	--	--	92.74	--	--	--
ABMA	Adult	224.89	275.88	--	--	--	--	94.57	--	--	--
ABMA	Adult	94.81	190.35	--	--	--	--	7.35	--	--	--
ABMA	Adult	186.04	295.28	--	--	--	--	5.04	--	--	--
ABMA	Adult	3.92	100.35	--	--	--	--	19.69	--	--	--
ABMA	Adult	72.23	175.12	--	--	--	--	21.38	--	--	--
ABMA	Adult	75.98	271.95	--	--	--	--	15.02	--	--	--
ABMA	Adult	72.76	142.15	--	--	--	--	18.54	--	--	--
ABMA	Adult	276.89	178.35	--	--	--	--	4.06	--	--	--
ABMA	Adult	131.73	88.3	--	--	--	--	99.84	--	--	--
ABMA	Adult	146.18	170.49	--	--	--	--	41.44	--	--	--
ABMA	Adult	265.4	13.55	--	--	--	--	21.34	--	--	--
ABMA	Adult	60.22	224.47	--	--	--	--	9.33	--	--	--
ABMA	Adult	63.4	284.78	--	--	--	--	21.74	--	--	--
ABMA	Adult	40.38	289.04	--	--	--	--	1.87	--	--	--
ABMA	Adult	258.44	161.6	--	--	--	--	3.64	--	--	--
ABMA	Adult	182.06	148.69	--	--	--	--	89.9	--	--	--
ABMA	Adult	231.41	168.01	--	--	--	--	11.91	--	--	--
ABMA	Adult	253.17	281.88	--	--	--	--	124.74	--	--	--
ABMA	Adult	192.24	284.59	--	--	--	--	38.43	--	--	--
ABMA	Adult	289.0	290.86	--	--	--	--	55.87	--	--	--
ABMA	Adult	262.13	3.03	--	--	--	--	8.25	--	--	--
ABMA	Adult	188.93	174.77	--	--	--	--	12.75	--	--	--
ABMA	Adult	105.94	247.93	--	--	--	--	10.84	--	--	--
ABMA	Adult	67.12	189.66	--	--	--	--	14.57	--	--	--
ABMA	Adult	154.22	265.43	--	--	--	--	4.02	--	--	--
ABMA	Adult	270.2	168.71	--	--	--	--	10.54	--	--	--
ABMA	Adult	37.03	264.48	--	--	--	--	64.76	--	--	--
ABMA	Adult	90.78	186.6	--	--	--	--	22.29	--	--	--
ABMA	Adult	51.12	162.89	--	--	--	--	3.11	--	--	--
ABMA	Adult	15.27	138.12	--	--	--	--	27.4	--	--	--
ABMA	Adult	187.08	119.91	--	--	--	--	160.7	--	--	--
ABMA	Adult	163.28	11.69	--	--	--	--	21.99	--	--	--
ABMA	Adult	89.41	166.99	--	--	--	--	127.8	--	--	--
ABMA	Adult	2.3	131.09	--	--	--	--	104.57	--	--	--
ABMA	Adult	280.0	275.3	--	--	--	--	124.35	--	--	--
ABMA	Adult	286.0	3.24	--	--	--	--	9.41	--	--	--
ABMA	Adult	180.11	296.45	--	--	--	--	2.4	--	--	--
ABMA	Adult	204.45	209.46	--	--	--	--	87.15	--	--	--
ABMA	Adult	246.89	158.28	--	--	--	--	22.95	--	--	--
ABMA	Adult	153.05	138.69	--	--	--	--	53.08	--	--	--
ABMA	Adult	288.9	137.99	--	--	--	--	5.39	--	--	--
ABMA	Adult	52.72	141.05	--	--	--	--	29.44	--	--	--
ABMA	Adult	258.77	222.62	--	--	--	--	6.6	--	--	--
ABMA	Adult	264.54	217.52	--	--	--	--	2.95	--	--	--
ABMA	Adult	199.1	288.67	--	--	--	--	39.3	--	--	--
ABMA	Adult	22.59	228.34	--	--	--	--	18.32	--	--	--
ABMA	Adult	181.66	45.43	--	--	--	--	63.13	--	--	--
ABMA	Adult	295.05	266.49	--	--	--	--	19.39	--	--	--
ABMA	Adult	219.46	207.94	--	--	--	--	5.47	--	--	--
ABMA	Adult	188.2	125.42	--	--	--	--	15.86	--	--	--
ABMA	Adult	16.85	178.13	--	--	--	--	20.96	--	--	--
ABMA	Adult	217.77	155.93	--	--	--	--	3.32	--	--	--
ABMA	Adult	143.24	230.35	--	--	--	--	55.14	--	--	--
ABMA	Adult	259.07	185.07	--	--	--	--	9.56	--	--	--
ABMA	Adult	191.96	210.09	--	--	--	--	9.19	--	--	--
ABMA	Adult	97.31	131.33	--	--	--	--	48.54	--	--	--
ABMA	Adult	153.09	159.95	--	--	--	--	0.9	--	--	--
ABMA	Adult	178.58	31.3	--	--	--	--	32.62	--	--	--
ABMA	Adult	215.75	56.41	--	--	--	--	184.78	--	--	--
ABMA	Adult	136.59	58.34	--	--	--	--	137.62	--	--	--
ABMA	Adult	219.77	103.0	--	--	--	--	15.15	--	--	--
ABMA	Adult	199.75	120.17	--	--	--	--	50.22	--	--	--
ABMA	Adult	67.43	165.37	--	--	--	--	47.95	--	--	--
ABMA	Adult	165.91	117.97	--	--	--	--	13.71	--	--	--
ABMA	Adult	149.36	282.92	--	--	--	--	54.5	--	--	--
ABMA	Adult	104.78	258.71	--	--	--	--	8.84	--	--	--
ABMA	Adult	265.5	234.61	--	--	--	--	125.01	--	--	--
ABMA	Adult	64.85	176.96	--	--	--	--	66.51	--	--	--
ABMA	Adult	32.43	224.27	--	--	--	--	67.74	--	--	--
ABMA	Adult	227.55	196.83	--	--	--	--	8.19	--	--	--
ABMA	Adult	138.16	218.84	--	--	--	--	7.38	--	--	--
ABMA	Adult	292.04	48.74	--	--	--	--	31.44	--	--	--
ABMA	Adult	277.55	253.59	--	--	--	--	5.62	--	--	--
ABMA	Adult	245.36	2.38	--	--	--	--	4.11	--	--	--
ABMA	Adult	242.36	58.9	--	--	--	--	20.31	--	--	--
ABMA	Adult	124.65	81.59	--	--	--	--	3.69	--	--	--
ABMA	Adult	71.57	260.06	--	--	--	--	7.75	--	--	--
ABMA	Adult	299.19	161.67	--	--	--	--	3.41	--	--	--
ABMA	Adult	158.84	58.91	--	--	--	--	6.41	--	--	--
ABMA	Adult	292.04	159.8	--	--	--	--	4.86	--	--	--
ABMA	Adult	284.27	245.34	--	--	--	--	12.09	--	--	--
ABMA	Adult	44.12	99.63	--	--	--	--	3.63	--	--	--
ABMA	Adult	87.6	140.17	--	--	--	--	3.14	--	--	--
ABMA	Adult	143.36	1.78	--	--	--	--	58.4	--	--	--
ABMA	Adult	108.66	71.83	--	--	--	--	20.88	--	--	--
ABMA	Adult	252.54	140.13	--	--	--	--	59.4	--	--	--
ABMA	Adult	254.95	27.54	--	--	--	--	19.36	--	--	--
ABMA	Adult	165.38	268.18	--	--	--	--	1.26	--	--	--
ABMA	Adult	203.24	240.9	--	--	--	--	48.99	--	--	--
ABMA	Adult	167.91	243.12	--	--	--	--	77.5	--	--	--
ABMA	Adult	267.4	229.48	--	--	--	--	13.55	--	--	--
ABMA	Adult	176.29	123.89	--	--	--	--	1.49	--	--	--
ABMA	Adult	181.74	108.76	--	--	--	--	17.43	--	--	--
ABMA	Adult	12.51	213.14	--	--	--	--	13.81	--	--	--
