Tree map for parameter file C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-POFLABMA.xml
Species	Type	X	Y	Height	Diam10	Light	Growth	DBH	Crown Radius	Crown Depth	dead
ABMA	Adult	164.19	197.62	--	--	--	--	5.92	--	--	--
ABMA	Adult	262.26	207.13	--	--	--	--	14.08	--	--	--
ABMA	Adult	113.08	255.52	--	--	--	--	49.15	--	--	--
ABMA	Adult	211.29	103.39	--	--	--	--	11.35	--	--	--
ABMA	Adult	51.34	194.19	--	--	--	--	46.53	--	--	--
ABMA	Adult	119.6	274.91	--	--	--	--	2.93	--	--	--
ABMA	Adult	238.97	129.09	--	--	--	--	26.17	--	--	--
ABMA	Adult	284.17	25.11	--	--	--	--	43.41	--	--	--
ABMA	Adult	108.32	119.72	--	--	--	--	11.91	--	--	--
ABMA	Adult	247.02	288.35	--	--	--	--	147.11	--	--	--
ABMA	Adult	161.55	106.03	--	--	--	--	38.1	--	--	--
ABMA	Adult	258.63	6.58	--	--	--	--	49.62	--	--	--
ABMA	Adult	87.39	106.61	--	--	--	--	6.17	--	--	--
ABMA	Adult	26.06	214.18	--	--	--	--	0.98	--	--	--
ABMA	Adult	98.5	134.54	--	--	--	--	28.49	--	--	--
ABMA	Adult	91.92	260.34	--	--	--	--	124.02	--	--	--
ABMA	Adult	41.05	100.65	--	--	--	--	38.82	--	--	--
ABMA	Adult	207.19	72.16	--	--	--	--	6.5	--	--	--
ABMA	Adult	296.84	202.97	--	--	--	--	3.56	--	--	--
ABMA	Adult	76.2	190.4	--	--	--	--	5.12	--	--	--
ABMA	Adult	89.06	193.94	--	--	--	--	27.15	--	--	--
ABMA	Adult	23.95	138.7	--	--	--	--	1.6	--	--	--
ABMA	Adult	206.82	194.25	--	--	--	--	1.13	--	--	--
ABMA	Adult	71.69	133.6	--	--	--	--	269.95	--	--	--
ABMA	Adult	157.7	121.1	--	--	--	--	6.35	--	--	--
ABMA	Adult	144.08	174.1	--	--	--	--	10.0	--	--	--
ABMA	Adult	282.55	11.76	--	--	--	--	0.61	--	--	--
ABMA	Adult	153.95	224.98	--	--	--	--	54.55	--	--	--
ABMA	Adult	129.52	95.1	--	--	--	--	8.37	--	--	--
ABMA	Adult	85.03	198.62	--	--	--	--	8.39	--	--	--
ABMA	Adult	220.54	125.49	--	--	--	--	6.52	--	--	--
ABMA	Adult	114.62	199.04	--	--	--	--	0.92	--	--	--
ABMA	Adult	192.96	35.51	--	--	--	--	12.65	--	--	--
ABMA	Adult	191.9	119.57	--	--	--	--	4.42	--	--	--
ABMA	Adult	180.21	207.64	--	--	--	--	846.61	--	--	--
ABMA	Adult	180.21	73.82	--	--	--	--	32.02	--	--	--
ABMA	Adult	297.56	202.6	--	--	--	--	128.89	--	--	--
ABMA	Adult	62.38	167.72	--	--	--	--	63.21	--	--	--
ABMA	Adult	1.69	137.53	--	--	--	--	1.44	--	--	--
ABMA	Adult	120.97	87.82	--	--	--	--	0.36	--	--	--
ABMA	Adult	186.48	278.22	--	--	--	--	12.83	--	--	--
ABMA	Adult	233.05	12.85	--	--	--	--	1.04	--	--	--
ABMA	Adult	285.16	169.58	--	--	--	--	4.77	--	--	--
ABMA	Adult	258.36	252.32	--	--	--	--	9.19	--	--	--
ABMA	Adult	188.21	48.05	--	--	--	--	61.54	--	--	--
ABMA	Adult	210.47	8.88	--	--	--	--	165.68	--	--	--
ABMA	Adult	291.21	136.17	--	--	--	--	65.41	--	--	--
ABMA	Adult	91.88	158.78	--	--	--	--	18.18	--	--	--
ABMA	Adult	29.25	293.49	--	--	--	--	66.46	--	--	--
ABMA	Adult	200.16	35.96	--	--	--	--	96.62	--	--	--
ABMA	Adult	165.25	218.96	--	--	--	--	255.68	--	--	--
ABMA	Adult	241.12	183.09	--	--	--	--	42.25	--	--	--
ABMA	Adult	248.51	280.69	--	--	--	--	1.79	--	--	--
ABMA	Adult	246.93	61.45	--	--	--	--	7.44	--	--	--
ABMA	Adult	184.04	257.98	--	--	--	--	1.5	--	--	--
ABMA	Adult	226.71	227.35	--	--	--	--	45.28	--	--	--
ABMA	Adult	296.7	18.82	--	--	--	--	242.52	--	--	--
ABMA	Adult	5.54	205.05	--	--	--	--	62.27	--	--	--
ABMA	Adult	253.16	84.08	--	--	--	--	271.47	--	--	--
ABMA	Adult	297.2	144.34	--	--	--	--	9.7	--	--	--
ABMA	Adult	242.11	104.93	--	--	--	--	12.83	--	--	--
ABMA	Adult	198.43	106.43	--	--	--	--	27.96	--	--	--
ABMA	Adult	267.62	78.83	--	--	--	--	121.02	--	--	--
ABMA	Adult	174.75	211.01	--	--	--	--	4.2	--	--	--
ABMA	Adult	273.0	248.93	--	--	--	--	90.26	--	--	--
ABMA	Adult	181.41	112.88	--	--	--	--	78.98	--	--	--
ABMA	Adult	188.95	294.01	--	--	--	--	4.65	--	--	--
ABMA	Adult	106.63	11.11	--	--	--	--	7.72	--	--	--
ABMA	Adult	272.97	62.52	--	--	--	--	7.38	--	--	--
ABMA	Adult	192.74	100.54	--	--	--	--	222.84	--	--	--
ABMA	Adult	284.98	245.49	--	--	--	--	15.2	--	--	--
ABMA	Adult	238.36	195.73	--	--	--	--	147.86	--	--	--
ABMA	Adult	133.67	284.21	--	--	--	--	595.16	--	--	--
ABMA	Adult	136.29	136.06	--	--	--	--	3.66	--	--	--
ABMA	Adult	110.73	132.98	--	--	--	--	5.33	--	--	--
ABMA	Adult	163.8	215.48	--	--	--	--	6.77	--	--	--
ABMA	Adult	10.11	197.31	--	--	--	--	3.77	--	--	--
ABMA	Adult	24.25	192.18	--	--	--	--	4.2	--	--	--
ABMA	Adult	169.36	208.64	--	--	--	--	276.88	--	--	--
ABMA	Adult	37.25	130.76	--	--	--	--	35.65	--	--	--
ABMA	Adult	187.47	174.5	--	--	--	--	102.58	--	--	--
ABMA	Adult	107.21	251.52	--	--	--	--	19.27	--	--	--
ABMA	Adult	275.66	219.92	--	--	--	--	11.37	--	--	--
ABMA	Adult	259.99	237.31	--	--	--	--	257.81	--	--	--
ABMA	Adult	207.66	249.21	--	--	--	--	3.91	--	--	--
ABMA	Adult	174.34	90.8	--	--	--	--	209.61	--	--	--
ABMA	Adult	27.54	114.35	--	--	--	--	25.29	--	--	--
ABMA	Adult	256.9	264.09	--	--	--	--	37.77	--	--	--
ABMA	Adult	214.38	55.79	--	--	--	--	36.18	--	--	--
ABMA	Adult	267.88	140.01	--	--	--	--	12.31	--	--	--
ABMA	Adult	191.87	206.68	--	--	--	--	4.31	--	--	--
ABMA	Adult	248.94	175.34	--	--	--	--	9.75	--	--	--
ABMA	Adult	110.4	67.11	--	--	--	--	3.32	--	--	--
ABMA	Adult	192.04	91.41	--	--	--	--	1.93	--	--	--
ABMA	Adult	250.24	162.77	--	--	--	--	1.74	--	--	--
ABMA	Adult	15.63	297.04	--	--	--	--	21.91	--	--	--
ABMA	Adult	116.68	190.15	--	--	--	--	84.86	--	--	--
ABMA	Adult	174.83	94.93	--	--	--	--	47.98	--	--	--
ABMA	Adult	235.78	252.07	--	--	--	--	4.31	--	--	--
ABMA	Adult	282.7	79.83	--	--	--	--	0.98	--	--	--
ABMA	Adult	185.13	32.53	--	--	--	--	4.37	--	--	--
ABMA	Adult	74.75	158.49	--	--	--	--	1.16	--	--	--
ABMA	Adult	53.38	224.41	--	--	--	--	5.17	--	--	--
ABMA	Adult	138.6	47.02	--	--	--	--	3.2	--	--	--
ABMA	Adult	138.58	210.46	--	--	--	--	149.83	--	--	--
ABMA	Adult	183.15	64.67	--	--	--	--	93.47	--	--	--
ABMA	Adult	138.52	112.14	--	--	--	--	1.39	--	--	--
ABMA	Adult	68.81	170.1	--	--	--	--	21.18	--	--	--
ABMA	Adult	269.64	63.02	--	--	--	--	1.2	--	--	--
ABMA	Adult	287.49	200.97	--	--	--	--	7.62	--	--	--
ABMA	Adult	202.44	73.76	--	--	--	--	11.53	--	--	--
ABMA	Adult	191.65	237.72	--	--	--	--	1.17	--	--	--
ABMA	Adult	22.58	173.42	--	--	--	--	1.69	--	--	--
ABMA	Adult	80.32	274.17	--	--	--	--	21.98	--	--	--
ABMA	Adult	289.96	296.48	--	--	--	--	23.42	--	--	--
ABMA	Adult	253.6	80.46	--	--	--	--	5.88	--	--	--
ABMA	Adult	92.23	189.88	--	--	--	--	18.09	--	--	--
ABMA	Adult	258.05	20.77	--	--	--	--	64.0	--	--	--
ABMA	Adult	136.14	122.54	--	--	--	--	5.03	--	--	--
ABMA	Adult	188.02	283.5	--	--	--	--	4.16	--	--	--
ABMA	Adult	79.13	153.9	--	--	--	--	17.51	--	--	--
ABMA	Adult	217.62	262.44	--	--	--	--	28.78	--	--	--
ABMA	Adult	135.0	136.27	--	--	--	--	0.18	--	--	--
ABMA	Adult	233.64	7.32	--	--	--	--	15.21	--	--	--
ABMA	Adult	241.75	261.31	--	--	--	--	9.85	--	--	--
ABMA	Adult	47.18	175.16	--	--	--	--	1.86	--	--	--
ABMA	Adult	152.15	260.29	--	--	--	--	360.57	--	--	--
ABMA	Adult	50.01	147.27	--	--	--	--	1.24	--	--	--
ABMA	Adult	57.03	216.15	--	--	--	--	6.01	--	--	--
ABMA	Adult	1.84	124.2	--	--	--	--	0.2	--	--	--
ABMA	Adult	243.45	184.01	--	--	--	--	51.29	--	--	--
ABMA	Adult	259.19	252.88	--	--	--	--	27.79	--	--	--
ABMA	Adult	139.03	68.14	--	--	--	--	293.58	--	--	--
ABMA	Adult	280.31	220.82	--	--	--	--	16.05	--	--	--
ABMA	Adult	294.48	200.76	--	--	--	--	0.17	--	--	--
ABMA	Adult	277.12	269.22	--	--	--	--	9.74	--	--	--
ABMA	Adult	66.54	143.74	--	--	--	--	86.75	--	--	--
ABMA	Adult	239.46	44.86	--	--	--	--	6.99	--	--	--
ABMA	Adult	109.27	243.24	--	--	--	--	41.76	--	--	--
ABMA	Adult	159.54	138.17	--	--	--	--	40.22	--	--	--
ABMA	Adult	142.3	278.91	--	--	--	--	18.48	--	--	--
ABMA	Adult	19.02	262.82	--	--	--	--	68.49	--	--	--
ABMA	Adult	131.23	26.19	--	--	--	--	1.46	--	--	--
ABMA	Adult	157.96	259.31	--	--	--	--	2.68	--	--	--
ABMA	Adult	79.6	211.96	--	--	--	--	13.39	--	--	--
ABMA	Adult	132.25	34.72	--	--	--	--	18.41	--	--	--
ABMA	Adult	185.32	79.08	--	--	--	--	122.97	--	--	--
ABMA	Adult	126.43	36.74	--	--	--	--	6.78	--	--	--
ABMA	Adult	288.21	113.0	--	--	--	--	91.34	--	--	--
ABMA	Adult	156.11	40.46	--	--	--	--	4.22	--	--	--
ABMA	Adult	67.28	183.98	--	--	--	--	5.6	--	--	--
ABMA	Adult	79.19	180.55	--	--	--	--	1.67	--	--	--
ABMA	Adult	276.27	140.26	--	--	--	--	147.13	--	--	--
ABMA	Adult	136.54	122.86	--	--	--	--	28.97	--	--	--
ABMA	Adult	69.67	277.86	--	--	--	--	49.83	--	--	--
ABMA	Adult	30.27	292.78	--	--	--	--	1.84	--	--	--
ABMA	Adult	207.45	275.71	--	--	--	--	29.76	--	--	--
ABMA	Adult	0.42	240.23	--	--	--	--	132.24	--	--	--
ABMA	Adult	299.37	292.75	--	--	--	--	9.22	--	--	--
ABMA	Adult	106.97	299.24	--	--	--	--	18.61	--	--	--
ABMA	Adult	40.18	183.72	--	--	--	--	2.9	--	--	--
ABMA	Adult	170.54	36.33	--	--	--	--	47.9	--	--	--
ABMA	Adult	77.6	105.88	--	--	--	--	14.13	--	--	--
ABMA	Adult	258.14	72.78	--	--	--	--	0.3	--	--	--
ABMA	Adult	154.92	88.07	--	--	--	--	2.95	--	--	--
ABMA	Adult	278.89	62.62	--	--	--	--	5.02	--	--	--
ABMA	Adult	86.19	116.45	--	--	--	--	0.72	--	--	--
ABMA	Adult	149.02	220.25	--	--	--	--	44.14	--	--	--
ABMA	Adult	287.12	137.3	--	--	--	--	1.36	--	--	--
ABMA	Adult	275.52	94.98	--	--	--	--	89.85	--	--	--
ABMA	Adult	44.3	105.75	--	--	--	--	45.49	--	--	--
ABMA	Adult	1.35	157.3	--	--	--	--	268.47	--	--	--
ABMA	Adult	133.58	6.78	--	--	--	--	116.34	--	--	--
ABMA	Adult	194.34	139.88	--	--	--	--	103.19	--	--	--
ABMA	Adult	83.45	269.05	--	--	--	--	0.6	--	--	--
ABMA	Adult	179.15	240.73	--	--	--	--	4.44	--	--	--
ABMA	Adult	228.23	271.15	--	--	--	--	11.61	--	--	--
ABMA	Adult	273.45	296.25	--	--	--	--	2.95	--	--	--
ABMA	Adult	72.8	275.54	--	--	--	--	39.05	--	--	--
ABMA	Adult	202.46	191.74	--	--	--	--	8.53	--	--	--
ABMA	Adult	209.65	37.46	--	--	--	--	2.81	--	--	--
ABMA	Adult	242.48	135.59	--	--	--	--	1.06	--	--	--
ABMA	Adult	269.17	47.96	--	--	--	--	4.36	--	--	--
ABMA	Adult	249.42	193.46	--	--	--	--	5.27	--	--	--
ABMA	Adult	112.76	47.62	--	--	--	--	7.75	--	--	--
ABMA	Adult	186.12	193.34	--	--	--	--	1.0	--	--	--
ABMA	Adult	82.58	275.08	--	--	--	--	4.26	--	--	--
ABMA	Adult	215.71	29.66	--	--	--	--	23.72	--	--	--
ABMA	Adult	257.11	220.01	--	--	--	--	45.28	--	--	--
ABMA	Adult	124.13	121.26	--	--	--	--	13.79	--	--	--
ABMA	Adult	230.81	186.43	--	--	--	--	36.42	--	--	--
ABMA	Adult	209.48	219.54	--	--	--	--	5.07	--	--	--
ABMA	Adult	225.87	51.56	--	--	--	--	24.37	--	--	--
ABMA	Adult	130.9	73.78	--	--	--	--	12.87	--	--	--
ABMA	Adult	3.56	246.2	--	--	--	--	29.91	--	--	--
ABMA	Adult	142.82	73.0	--	--	--	--	316.75	--	--	--
ABMA	Adult	73.9	287.56	--	--	--	--	1.88	--	--	--
ABMA	Adult	117.05	100.19	--	--	--	--	2.85	--	--	--
ABMA	Adult	3.23	283.54	--	--	--	--	54.8	--	--	--
ABMA	Adult	198.85	292.01	--	--	--	--	7.72	--	--	--
ABMA	Adult	226.73	224.92	--	--	--	--	0.62	--	--	--
ABMA	Adult	265.62	101.01	--	--	--	--	15.61	--	--	--
ABMA	Adult	15.28	277.96	--	--	--	--	85.47	--	--	--
ABMA	Adult	196.17	248.58	--	--	--	--	6.06	--	--	--
ABMA	Adult	235.69	296.19	--	--	--	--	2.0	--	--	--
ABMA	Adult	197.68	200.24	--	--	--	--	4.69	--	--	--
ABMA	Adult	290.07	172.05	--	--	--	--	30.53	--	--	--
ABMA	Adult	187.68	156.34	--	--	--	--	6.95	--	--	--
ABMA	Adult	65.1	256.44	--	--	--	--	3.07	--	--	--
ABMA	Adult	144.65	215.45	--	--	--	--	60.67	--	--	--
ABMA	Adult	193.26	280.3	--	--	--	--	51.16	--	--	--
ABMA	Adult	186.96	295.16	--	--	--	--	0.35	--	--	--
ABMA	Adult	47.21	141.21	--	--	--	--	13.5	--	--	--
ABMA	Adult	119.43	278.3	--	--	--	--	0.75	--	--	--
ABMA	Adult	136.01	45.58	--	--	--	--	71.61	--	--	--
ABMA	Adult	125.87	101.59	--	--	--	--	4.24	--	--	--
ABMA	Adult	233.82	155.67	--	--	--	--	72.25	--	--	--
ABMA	Adult	271.5	27.42	--	--	--	--	2.61	--	--	--
ABMA	Adult	250.63	8.49	--	--	--	--	140.2	--	--	--
ABMA	Adult	26.19	290.75	--	--	--	--	6.58	--	--	--
ABMA	Adult	55.48	117.9	--	--	--	--	16.14	--	--	--
ABMA	Adult	241.89	9.62	--	--	--	--	5.34	--	--	--
ABMA	Adult	64.42	139.33	--	--	--	--	7.55	--	--	--
ABMA	Adult	155.34	150.35	--	--	--	--	40.06	--	--	--
ABMA	Adult	244.71	204.03	--	--	--	--	41.55	--	--	--
ABMA	Adult	79.1	189.71	--	--	--	--	1.47	--	--	--
ABMA	Adult	127.41	192.15	--	--	--	--	49.05	--	--	--
ABMA	Adult	66.53	271.95	--	--	--	--	41.91	--	--	--
ABMA	Adult	17.86	212.25	--	--	--	--	8.69	--	--	--
ABMA	Adult	194.19	72.0	--	--	--	--	55.81	--	--	--
ABMA	Adult	265.55	168.59	--	--	--	--	13.22	--	--	--
ABMA	Adult	152.88	132.11	--	--	--	--	12.73	--	--	--
ABMA	Adult	135.69	102.51	--	--	--	--	18.86	--	--	--
ABMA	Adult	205.08	212.94	--	--	--	--	23.07	--	--	--
ABMA	Adult	55.84	202.31	--	--	--	--	1.64	--	--	--
ABMA	Adult	186.18	150.69	--	--	--	--	0.75	--	--	--
ABMA	Adult	221.46	212.41	--	--	--	--	29.1	--	--	--
ABMA	Adult	250.72	57.24	--	--	--	--	220.0	--	--	--
ABMA	Adult	56.65	183.91	--	--	--	--	1.51	--	--	--
ABMA	Adult	139.59	248.66	--	--	--	--	17.08	--	--	--
ABMA	Adult	219.02	159.58	--	--	--	--	35.92	--	--	--
ABMA	Adult	23.13	244.15	--	--	--	--	15.85	--	--	--
ABMA	Adult	266.86	143.45	--	--	--	--	11.92	--	--	--
ABMA	Adult	26.48	211.99	--	--	--	--	267.32	--	--	--
ABMA	Adult	215.35	262.41	--	--	--	--	4.09	--	--	--
ABMA	Adult	264.4	275.02	--	--	--	--	110.06	--	--	--
ABMA	Adult	167.52	101.34	--	--	--	--	43.1	--	--	--
ABMA	Adult	117.97	185.37	--	--	--	--	32.91	--	--	--
ABMA	Adult	250.49	106.32	--	--	--	--	3.38	--	--	--
ABMA	Adult	225.05	211.76	--	--	--	--	25.2	--	--	--
ABMA	Adult	67.93	133.22	--	--	--	--	3.69	--	--	--
ABMA	Adult	204.08	180.78	--	--	--	--	1.23	--	--	--
ABMA	Adult	64.09	164.19	--	--	--	--	73.21	--	--	--
ABMA	Adult	251.27	166.82	--	--	--	--	56.3	--	--	--
ABMA	Adult	107.06	168.7	--	--	--	--	65.67	--	--	--
ABMA	Adult	156.53	186.15	--	--	--	--	30.37	--	--	--
ABMA	Adult	257.48	269.21	--	--	--	--	188.01	--	--	--
ABMA	Adult	228.35	299.14	--	--	--	--	19.33	--	--	--
ABMA	Adult	280.92	238.2	--	--	--	--	130.98	--	--	--
ABMA	Adult	69.35	145.78	--	--	--	--	6.2	--	--	--
ABMA	Adult	64.15	241.12	--	--	--	--	4.56	--	--	--
ABMA	Adult	136.44	183.51	--	--	--	--	2.09	--	--	--
ABMA	Adult	28.53	186.94	--	--	--	--	14.09	--	--	--
ABMA	Adult	79.71	255.25	--	--	--	--	0.78	--	--	--
ABMA	Adult	245.82	272.53	--	--	--	--	1.24	--	--	--
ABMA	Adult	218.24	189.76	--	--	--	--	36.19	--	--	--
ABMA	Adult	44.71	240.04	--	--	--	--	108.68	--	--	--
ABMA	Adult	204.57	207.46	--	--	--	--	26.0	--	--	--
ABMA	Adult	122.31	123.61	--	--	--	--	0.35	--	--	--
ABMA	Adult	260.67	129.73	--	--	--	--	6.26	--	--	--
ABMA	Adult	36.15	267.77	--	--	--	--	11.64	--	--	--
ABMA	Adult	255.63	170.36	--	--	--	--	62.83	--	--	--
ABMA	Adult	137.76	200.37	--	--	--	--	2.42	--	--	--
ABMA	Adult	295.81	74.12	--	--	--	--	3.84	--	--	--
ABMA	Adult	260.13	4.3	--	--	--	--	89.93	--	--	--
ABMA	Adult	152.16	241.58	--	--	--	--	35.91	--	--	--
ABMA	Adult	84.34	165.59	--	--	--	--	71.8	--	--	--
ABMA	Adult	246.87	164.59	--	--	--	--	38.55	--	--	--
ABMA	Adult	26.44	155.91	--	--	--	--	13.17	--	--	--
ABMA	Adult	13.84	178.22	--	--	--	--	16.01	--	--	--
ABMA	Adult	253.17	48.56	--	--	--	--	133.83	--	--	--
ABMA	Adult	141.02	213.41	--	--	--	--	10.36	--	--	--
ABMA	Adult	298.79	84.59	--	--	--	--	273.51	--	--	--
ABMA	Adult	159.29	221.71	--	--	--	--	3.51	--	--	--
ABMA	Adult	64.21	143.95	--	--	--	--	5.8	--	--	--
ABMA	Adult	188.54	81.8	--	--	--	--	23.92	--	--	--
ABMA	Adult	219.44	208.81	--	--	--	--	4.81	--	--	--
ABMA	Adult	13.75	186.3	--	--	--	--	11.99	--	--	--
ABMA	Adult	8.81	211.36	--	--	--	--	45.07	--	--	--
ABMA	Adult	226.24	10.37	--	--	--	--	118.58	--	--	--
ABMA	Adult	144.61	107.7	--	--	--	--	7.65	--	--	--
ABMA	Adult	279.58	213.61	--	--	--	--	2.8	--	--	--
ABMA	Adult	30.29	176.06	--	--	--	--	38.93	--	--	--
ABMA	Adult	175.43	284.42	--	--	--	--	14.88	--	--	--
ABMA	Adult	119.77	139.41	--	--	--	--	46.22	--	--	--
ABMA	Adult	281.2	63.37	--	--	--	--	20.12	--	--	--
ABMA	Adult	201.37	256.19	--	--	--	--	24.55	--	--	--
ABMA	Adult	289.64	116.82	--	--	--	--	3.39	--	--	--
ABMA	Adult	178.12	90.43	--	--	--	--	5.61	--	--	--
ABMA	Adult	0.36	185.64	--	--	--	--	25.72	--	--	--
ABMA	Adult	290.21	122.31	--	--	--	--	43.91	--	--	--
ABMA	Adult	163.18	234.61	--	--	--	--	46.74	--	--	--
ABMA	Adult	260.23	91.28	--	--	--	--	1.18	--	--	--
ABMA	Adult	273.57	95.71	--	--	--	--	18.1	--	--	--
ABMA	Adult	118.51	264.51	--	--	--	--	350.37	--	--	--
ABMA	Adult	21.7	199.88	--	--	--	--	3.13	--	--	--
ABMA	Adult	237.39	31.64	--	--	--	--	9.27	--	--	--
ABMA	Adult	289.33	86.16	--	--	--	--	44.75	--	--	--
ABMA	Adult	147.07	78.47	--	--	--	--	5.77	--	--	--
ABMA	Adult	154.21	85.74	--	--	--	--	401.33	--	--	--
ABMA	Adult	200.23	159.49	--	--	--	--	52.57	--	--	--
ABMA	Adult	210.01	152.75	--	--	--	--	9.66	--	--	--
ABMA	Adult	272.16	35.35	--	--	--	--	4.98	--	--	--
ABMA	Adult	72.47	256.45	--	--	--	--	5.21	--	--	--
ABMA	Adult	128.56	29.2	--	--	--	--	1.46	--	--	--
ABMA	Adult	48.06	179.04	--	--	--	--	268.36	--	--	--
ABMA	Adult	59.53	259.25	--	--	--	--	7.86	--	--	--
ABMA	Adult	295.77	218.36	--	--	--	--	8.93	--	--	--
ABMA	Adult	272.12	229.16	--	--	--	--	46.03	--	--	--
ABMA	Adult	41.17	274.3	--	--	--	--	9.47	--	--	--
ABMA	Adult	237.46	209.4	--	--	--	--	3.89	--	--	--
ABMA	Adult	257.07	155.2	--	--	--	--	94.37	--	--	--
ABMA	Adult	142.08	120.98	--	--	--	--	5.95	--	--	--
ABMA	Adult	288.85	281.35	--	--	--	--	24.13	--	--	--
ABMA	Adult	247.09	110.87	--	--	--	--	3.38	--	--	--
ABMA	Adult	187.6	101.8	--	--	--	--	21.38	--	--	--
ABMA	Adult	138.99	49.64	--	--	--	--	2.86	--	--	--
ABMA	Adult	90.27	298.37	--	--	--	--	64.78	--	--	--
ABMA	Adult	292.47	200.2	--	--	--	--	41.14	--	--	--
ABMA	Adult	1.57	117.18	--	--	--	--	1.6	--	--	--
ABMA	Adult	271.8	159.16	--	--	--	--	3.23	--	--	--
ABMA	Adult	63.5	186.76	--	--	--	--	0.99	--	--	--
ABMA	Adult	274.89	46.37	--	--	--	--	2.73	--	--	--
ABMA	Adult	148.03	91.95	--	--	--	--	10.78	--	--	--
ABMA	Adult	163.55	101.21	--	--	--	--	6.69	--	--	--
ABMA	Adult	124.34	131.89	--	--	--	--	15.64	--	--	--
ABMA	Adult	138.53	113.02	--	--	--	--	11.43	--	--	--
ABMA	Adult	8.33	153.49	--	--	--	--	149.55	--	--	--
ABMA	Adult	14.04	183.32	--	--	--	--	6.18	--	--	--
ABMA	Adult	141.56	286.8	--	--	--	--	12.45	--	--	--
ABMA	Adult	64.57	207.07	--	--	--	--	5.32	--	--	--
ABMA	Adult	86.38	201.13	--	--	--	--	53.13	--	--	--
ABMA	Adult	262.28	253.08	--	--	--	--	11.89	--	--	--
ABMA	Adult	245.59	252.94	--	--	--	--	276.87	--	--	--
ABMA	Adult	164.37	15.23	--	--	--	--	4.63	--	--	--
ABMA	Adult	95.4	240.7	--	--	--	--	21.66	--	--	--
ABMA	Adult	127.76	181.36	--	--	--	--	7.22	--	--	--
ABMA	Adult	203.53	144.06	--	--	--	--	2.25	--	--	--
ABMA	Adult	238.31	20.39	--	--	--	--	5.32	--	--	--
ABMA	Adult	145.08	99.51	--	--	--	--	25.03	--	--	--
ABMA	Adult	6.13	143.78	--	--	--	--	0.79	--	--	--
ABMA	Adult	121.9	184.8	--	--	--	--	5.07	--	--	--
ABMA	Adult	112.0	58.06	--	--	--	--	49.71	--	--	--
ABMA	Adult	284.96	32.1	--	--	--	--	5.63	--	--	--
ABMA	Adult	255.32	143.9	--	--	--	--	4.0	--	--	--
ABMA	Adult	258.89	88.51	--	--	--	--	1.12	--	--	--
ABMA	Adult	199.21	183.83	--	--	--	--	12.1	--	--	--
ABMA	Adult	181.85	209.39	--	--	--	--	6.09	--	--	--
ABMA	Adult	90.37	266.82	--	--	--	--	26.83	--	--	--
ABMA	Adult	39.8	128.02	--	--	--	--	18.35	--	--	--
ABMA	Adult	15.58	269.38	--	--	--	--	33.31	--	--	--
ABMA	Adult	298.58	293.45	--	--	--	--	6.09	--	--	--
ABMA	Adult	66.32	285.19	--	--	--	--	3.48	--	--	--
ABMA	Adult	49.66	258.69	--	--	--	--	4.02	--	--	--
ABMA	Adult	173.44	290.2	--	--	--	--	1.86	--	--	--
ABMA	Adult	115.11	288.71	--	--	--	--	359.66	--	--	--
ABMA	Adult	203.78	51.73	--	--	--	--	4.81	--	--	--
ABMA	Adult	182.31	224.61	--	--	--	--	4.88	--	--	--
ABMA	Adult	262.06	76.22	--	--	--	--	4.17	--	--	--
ABMA	Adult	161.04	266.98	--	--	--	--	167.92	--	--	--
ABMA	Adult	244.89	78.02	--	--	--	--	7.51	--	--	--
ABMA	Adult	171.48	73.16	--	--	--	--	53.87	--	--	--
ABMA	Adult	14.34	204.13	--	--	--	--	32.94	--	--	--
ABMA	Adult	284.44	97.76	--	--	--	--	2.89	--	--	--
ABMA	Adult	109.47	171.32	--	--	--	--	5.77	--	--	--
ABMA	Adult	93.97	141.46	--	--	--	--	72.55	--	--	--
ABMA	Adult	269.98	136.69	--	--	--	--	166.96	--	--	--
ABMA	Adult	150.98	234.26	--	--	--	--	41.57	--	--	--
ABMA	Adult	272.66	61.41	--	--	--	--	42.83	--	--	--
ABMA	Adult	253.44	13.15	--	--	--	--	16.27	--	--	--
ABMA	Adult	105.21	16.62	--	--	--	--	88.41	--	--	--
ABMA	Adult	184.15	90.89	--	--	--	--	5.85	--	--	--
ABMA	Adult	132.42	21.23	--	--	--	--	0.54	--	--	--
ABMA	Adult	130.75	133.44	--	--	--	--	3.83	--	--	--
ABMA	Adult	281.08	56.0	--	--	--	--	8.36	--	--	--
ABMA	Adult	261.98	126.45	--	--	--	--	66.34	--	--	--
ABMA	Adult	153.5	232.69	--	--	--	--	15.28	--	--	--
ABMA	Adult	196.83	202.64	--	--	--	--	11.23	--	--	--
ABMA	Adult	9.85	129.86	--	--	--	--	186.06	--	--	--
ABMA	Adult	165.25	299.88	--	--	--	--	0.64	--	--	--
ABMA	Adult	130.23	213.55	--	--	--	--	3.39	--	--	--
ABMA	Adult	221.81	129.24	--	--	--	--	111.75	--	--	--
ABMA	Adult	13.2	227.68	--	--	--	--	134.01	--	--	--
ABMA	Adult	121.58	240.46	--	--	--	--	30.7	--	--	--
ABMA	Adult	143.49	193.82	--	--	--	--	81.5	--	--	--
ABMA	Adult	215.71	134.04	--	--	--	--	64.82	--	--	--
