X	Y	Species	Type	Diam
160.93	57.8	ABMA	Adult	1.7
267.46	125.74	ABMA	Adult	12.88
111.73	183.48	ABMA	Adult	4.47
229.33	255.79	ABMA	Adult	44.04
82.78	144.84	ABMA	Adult	1.78
83.36	185.3	ABMA	Adult	1.79
216.49	9.98	ABMA	Adult	14.7
2.99	278.75	ABMA	Adult	0.83
2.58	298.72	ABMA	Adult	1.18
173.45	124.21	ABMA	Adult	2.35
18.94	162.38	ABMA	Adult	9.4
147.79	91.94	ABMA	Adult	49.83
100.82	81.88	ABMA	Adult	2.29
60.66	169.69	ABMA	Adult	36.22
173.3	212.75	ABMA	Adult	2.52
65.91	263.11	ABMA	Adult	14.44
167.77	219.56	ABMA	Adult	21.34
206.06	36.53	ABMA	Adult	4.66
198.75	102.6	ABMA	Adult	4.85
279.06	164.48	ABMA	Adult	0.57
252.12	106.35	ABMA	Adult	32.73
123.39	189.66	ABMA	Adult	12.39
263.94	55.84	ABMA	Adult	0.74
201.62	285.83	ABMA	Adult	7.92
66.51	223.6	ABMA	Adult	1.47
293.83	7.74	ABMA	Adult	0.86
169.39	58.14	ABMA	Adult	3.42
277.42	69.07	ABMA	Adult	0.76
238.67	60.14	ABMA	Adult	3.17
109.75	208.95	ABMA	Adult	1.52
200.78	47.57	ABMA	Adult	1.66
201.62	227.5	ABMA	Adult	1.61
110.24	270.86	ABMA	Adult	45.86
179.32	295.55	ABMA	Adult	1.33
225.58	164.65	ABMA	Adult	1.51
248.79	81.48	ABMA	Adult	16.44
119.6	295.8	ABMA	Adult	32.64
12.22	128.18	ABMA	Adult	14.65
94.73	239.5	ABMA	Adult	5.5
137.5	121.45	ABMA	Adult	9.71
220.33	53.66	ABMA	Adult	4.86
171.19	13.94	ABMA	Adult	0.7
161.44	143.2	ABMA	Adult	1.94
225.22	39.66	ABMA	Adult	13.83
244.76	95.49	ABMA	Adult	2.27
117.73	171.44	ABMA	Adult	20.31
22.88	121.18	ABMA	Adult	3.31
200.81	46.66	ABMA	Adult	3.48
271.97	57.33	ABMA	Adult	7.67
253.48	103.19	ABMA	Adult	1.64
88.07	298.26	ABMA	Adult	26.14
18.34	256.18	ABMA	Adult	4.55
163.2	114.66	ABMA	Adult	8.48
237.07	244.36	ABMA	Adult	17.24
217.94	26.51	ABMA	Adult	1.7
155.43	71.14	ABMA	Adult	9.85
253.11	106.7	ABMA	Adult	11.87
223.89	37.41	ABMA	Adult	7.15
255.34	104.58	ABMA	Adult	4.03
185.03	158.42	ABMA	Adult	14.71
123.94	229.93	ABMA	Adult	3.36
258.11	100.45	ABMA	Adult	4.53
181.82	147.11	ABMA	Adult	3.57
79.28	246.12	ABMA	Adult	15.78
224.6	297.82	ABMA	Adult	3.23
290.74	208.44	ABMA	Adult	2.67
49.55	128.61	ABMA	Adult	23.77
207.96	53.07	ABMA	Adult	3.92
245.72	146.32	ABMA	Adult	0.96
128.48	15.56	ABMA	Adult	3.72
234.04	114.95	ABMA	Adult	12.15
140.49	148.45	ABMA	Adult	3.59
112.78	188.14	ABMA	Adult	46.59
58.44	211.61	ABMA	Adult	4.52
59.51	216.82	ABMA	Adult	4.28
200.3	118.85	ABMA	Adult	18
52.49	214.14	ABMA	Adult	1.65
267.19	113.8	ABMA	Adult	6.69
232.64	21.36	ABMA	Adult	8.4
279.51	241.51	ABMA	Adult	3.15
135.09	229.56	ABMA	Adult	37.72
259.81	23.12	ABMA	Adult	3.05
23.64	202.62	ABMA	Adult	1.91
103.67	257.4	ABMA	Adult	4.42
179.65	214.56	ABMA	Adult	4.54
165.8	229.24	ABMA	Adult	4.75
171.09	50.03	ABMA	Adult	18.86
156.32	80.17	ABMA	Adult	3.39
165.33	231.8	ABMA	Adult	19.03
118.8	187.13	ABMA	Adult	1.64
207.13	207.48	ABMA	Adult	4.35
204.59	189.11	ABMA	Adult	3.94
189.11	279.24	ABMA	Adult	5.74
26.67	113.07	ABMA	Adult	2.96
295.32	239.19	ABMA	Adult	1.39
111.52	173.86	ABMA	Adult	2.34
291.86	233.1	ABMA	Adult	3.75
69.91	147.1	ABMA	Adult	59.24
275.83	153.37	ABMA	Adult	5.06
82.72	266.09	ABMA	Adult	6.49
126.49	127.18	ABMA	Adult	1.96
279.87	135.16	ABMA	Adult	1.34
271.12	182.05	ABMA	Adult	17.39
190.44	27.83	ABMA	Adult	5.29
81.05	110.72	ABMA	Adult	0.55
19.79	228.46	ABMA	Adult	9.19
284.32	215.08	ABMA	Adult	9.03
242.03	232.42	ABMA	Adult	41.67
103.06	247.4	ABMA	Adult	20.21
115.29	203.99	ABMA	Adult	17.42
70	166.44	ABMA	Adult	32.56
258.07	164.94	ABMA	Adult	37.66
41.93	145.59	ABMA	Adult	1.62
197.68	212.9	ABMA	Adult	18.37
148.86	136.1	ABMA	Adult	12.8
233.03	239.77	ABMA	Adult	5.92
295.7	266.68	ABMA	Adult	4.99
24.3	138.57	ABMA	Adult	1.52
61.43	146.79	ABMA	Adult	3.05
265.68	97.67	ABMA	Adult	91.37
109.82	197.99	ABMA	Adult	1.28
204.44	111.45	ABMA	Adult	2.01
297.66	294.37	ABMA	Adult	9.99
267.04	136.06	ABMA	Adult	11.17
108.64	267.65	ABMA	Adult	3.32
127.23	215.65	ABMA	Adult	2.98
228.38	40.52	ABMA	Adult	2.21
17.4	255.19	ABMA	Adult	14.56
65.4	184.46	ABMA	Adult	3.18
28.21	285.74	ABMA	Adult	24.85
218.46	199.6	ABMA	Adult	14.88
192.37	84.5	ABMA	Adult	1.29
1.17	228.98	ABMA	Adult	5.78
18.37	175.64	ABMA	Adult	22.18
200.35	218.41	ABMA	Adult	8.36
15.72	225.7	ABMA	Adult	0.66
156	16.26	ABMA	Adult	3.27
114.69	187.79	ABMA	Adult	0.55
115.19	243.09	ABMA	Adult	29.2
117.73	39.53	ABMA	Adult	4.44
165.78	208.93	ABMA	Adult	1.35
105.99	127.78	ABMA	Adult	2.74
264.16	264.66	ABMA	Adult	0.71
55.94	179.96	ABMA	Adult	7.96
58.68	249.8	ABMA	Adult	7.3
163.93	62.17	ABMA	Adult	1.51
228.58	168.45	ABMA	Adult	23.8
2.92	182.39	ABMA	Adult	3.59
292.2	23.79	ABMA	Adult	5.27
146.23	101.15	ABMA	Adult	1.3
243.15	79.2	ABMA	Adult	4.38
180.25	80.58	ABMA	Adult	0.78
226.67	88.78	ABMA	Adult	14.27
102.53	287.58	ABMA	Adult	0.91
120.73	281.76	ABMA	Adult	3.54
237.99	219.95	ABMA	Adult	13.64
67.44	272.86	ABMA	Adult	0.46
55.07	219.92	ABMA	Adult	8.91
212.53	262.67	ABMA	Adult	3.57
99.99	296.82	ABMA	Adult	17.47
225.64	271.87	ABMA	Adult	22.89
154.73	121.12	ABMA	Adult	6.54
104.76	67.65	ABMA	Adult	5.38
74.78	197.25	ABMA	Adult	0.3
297.78	67.44	ABMA	Adult	6.33
120.41	173.81	ABMA	Adult	5.04
23.26	277.7	ABMA	Adult	5.36
186.15	207.38	ABMA	Adult	18.37
289.32	248.15	ABMA	Adult	3.27
273.97	66.57	ABMA	Adult	0.95
201.02	122.85	ABMA	Adult	72.74
158.21	236.08	ABMA	Adult	5.85
252.83	126.27	ABMA	Adult	7.25
93.78	239.98	ABMA	Adult	9
219.83	45.42	ABMA	Adult	1.85
115.74	184.24	ABMA	Adult	19.48
138.66	87.32	ABMA	Adult	18.39
220.86	13.1	ABMA	Adult	4.87
110.64	152.18	ABMA	Adult	7.54
239.64	221.24	ABMA	Adult	2.68
116.93	93.29	ABMA	Adult	4.35
167.46	140.89	ABMA	Adult	3.45
105.82	201.23	ABMA	Adult	6.64
150.77	129.01	ABMA	Adult	7.66
88.15	291.1	ABMA	Adult	13.09
156.64	63.88	ABMA	Adult	16.64
279.53	151.57	ABMA	Adult	2.42
52.78	106.24	ABMA	Adult	1.43
188.75	108.43	ABMA	Adult	0.05
19.04	194.37	ABMA	Adult	4.42
169.07	51.28	ABMA	Adult	0.91
0.66	197.87	ABMA	Adult	1.56
35.27	106.18	ABMA	Adult	6.87
209.05	297.82	ABMA	Adult	11.1
236.87	228.01	ABMA	Adult	3.1
34.71	233.63	ABMA	Adult	2.9
254.13	264.95	ABMA	Adult	4.26
176.01	59.27	ABMA	Adult	4.06
111.51	1.03	ABMA	Adult	8.62
205.95	142.95	ABMA	Adult	10.23
251.08	24.56	ABMA	Adult	3.08
179.25	37.58	ABMA	Adult	8.98
258.16	280.46	ABMA	Adult	3.1
163.81	94.5	ABMA	Adult	1.36
269.41	150.59	ABMA	Adult	34.55
112.59	146.88	ABMA	Adult	4.43
103.66	287.97	ABMA	Adult	1.23
93.28	235.07	ABMA	Adult	2.68
246.21	219.61	ABMA	Adult	6.05
253.99	272.62	ABMA	Adult	37.11
263.8	95.08	ABMA	Adult	3.75
7.91	189.18	ABMA	Adult	17.97
200.51	249.28	ABMA	Adult	2.75
178.23	238.73	ABMA	Adult	4.64
10.61	113.6	ABMA	Adult	19.68
269.21	180.88	ABMA	Adult	13.21
243.96	14.27	ABMA	Adult	19.57
176.18	58.76	ABMA	Adult	1.84
253.55	229.4	ABMA	Adult	0.7
258.5	190.53	ABMA	Adult	1.09
13.44	266.69	ABMA	Adult	35.29
114.66	192.85	ABMA	Adult	73.14
109.06	295.22	ABMA	Adult	3.23
253.4	29.53	ABMA	Adult	6.83
277.81	88.67	ABMA	Adult	0.24
192.3	240.86	ABMA	Adult	19.43
6.74	200.42	ABMA	Adult	4.98
233.49	275.22	ABMA	Adult	2.3
295.83	230.82	ABMA	Adult	25.99
199.74	186.98	ABMA	Adult	10.78
256.52	143.27	ABMA	Adult	6.13
203.5	30.73	ABMA	Adult	9.07
275.11	55.49	ABMA	Adult	15.15
245.93	5.24	ABMA	Adult	5.71
229.25	29.85	ABMA	Adult	41.18
97.23	151.51	ABMA	Adult	1.24
174.22	162.51	ABMA	Adult	17.01
165	44.66	ABMA	Adult	3.35
207.24	252.49	ABMA	Adult	19.86
90.52	175.16	ABMA	Adult	8
248.39	187.49	ABMA	Adult	0.67
69.34	147.88	ABMA	Adult	5.59
82.82	156.8	ABMA	Adult	11.16
105.45	112.42	ABMA	Adult	3.39
153.42	255.43	ABMA	Adult	1.23
41.13	188.4	ABMA	Adult	4.76
294.16	234.1	ABMA	Adult	10.76
28.88	107.7	ABMA	Adult	2.77
171.2	136.83	ABMA	Adult	6.53
67.07	122.07	ABMA	Adult	5.24
123.73	218.45	ABMA	Adult	2.42
206.17	279.67	ABMA	Adult	25.69
168.61	99.27	ABMA	Adult	27.35
272.05	257.18	ABMA	Adult	11.36
270.61	2.66	ABMA	Adult	7.45
210.57	130.94	ABMA	Adult	1.75
248.76	10.62	ABMA	Adult	3.54
20.03	235.69	ABMA	Adult	5.44
160.47	294.55	ABMA	Adult	12.14
139.92	250.74	ABMA	Adult	6.6
150.46	16.84	ABMA	Adult	2.33
158.32	127.4	ABMA	Adult	1.18
7.96	186.54	ABMA	Adult	10.63
265.81	74.07	ABMA	Adult	11.18
103.46	201.5	ABMA	Adult	7.83
87.17	284.66	ABMA	Adult	4.04
111.45	176.41	ABMA	Adult	67.24
117.46	286.17	ABMA	Adult	7.69
19.86	122.36	ABMA	Adult	12.52
176.78	159.35	ABMA	Adult	2.72
3.6	195.57	ABMA	Adult	6.12
212.51	140.81	ABMA	Adult	66.81
190.97	238.14	ABMA	Adult	4.67
222.48	259.75	ABMA	Adult	55.47
137.12	268.15	ABMA	Adult	1.88
53.5	282.63	ABMA	Adult	34.74
257.79	165.22	ABMA	Adult	3.85
16.39	127.82	ABMA	Adult	17.57
13.62	130.24	ABMA	Adult	3.12
267	160.32	ABMA	Adult	6.18
158.6	271.84	ABMA	Adult	6.83
268.29	248.86	ABMA	Adult	158.96
190.29	230.86	ABMA	Adult	9.85
208.13	149.41	ABMA	Adult	5.34
152.85	273.45	ABMA	Adult	3.47
168.9	102.02	ABMA	Adult	6.56
190.27	23.61	ABMA	Adult	1.62
130.02	183.9	ABMA	Adult	15.16
190.75	298	ABMA	Adult	1.89
285.13	75.94	ABMA	Adult	1.01
71.47	192.39	ABMA	Adult	0.2
57.2	262.11	ABMA	Adult	0.74
113.72	59.08	ABMA	Adult	3.44
259.71	23.32	ABMA	Adult	1.58
196.42	1.6	ABMA	Adult	2.57
100.75	0.3	ABMA	Adult	5.13
63.77	100.48	ABMA	Adult	4.13
268.58	152.94	ABMA	Adult	5.82
136.68	214.36	ABMA	Adult	9.85
42.47	210.77	ABMA	Adult	13.68
199.61	23.73	ABMA	Adult	104.26
116.55	168.97	ABMA	Adult	5.76
138.8	88.27	ABMA	Adult	9.4
249.47	294.79	ABMA	Adult	18.86
237.94	121.47	ABMA	Adult	16.37
105.37	125.95	ABMA	Adult	5.69
164.61	190.06	ABMA	Adult	1.86
253.18	116.54	ABMA	Adult	0.66
25.06	228.2	ABMA	Adult	7.15
160.64	142.41	ABMA	Adult	7.06
80.78	144.25	ABMA	Adult	36.05
197.45	109.54	ABMA	Adult	49.76
247.25	282.02	ABMA	Adult	27.89
168.89	0.32	ABMA	Adult	1.5
213.52	192.48	ABMA	Adult	27.37
227.02	202.8	ABMA	Adult	10.07
210.47	184.49	ABMA	Adult	21.12
162.76	3.64	ABMA	Adult	38.8
134.43	139.4	ABMA	Adult	9.99
260.9	45.58	ABMA	Adult	1.5
26.06	240.86	ABMA	Adult	9.78
19.35	153.56	ABMA	Adult	21.77
195.35	158.15	ABMA	Adult	9.48
74.2	158.11	ABMA	Adult	5.78
199.26	108.46	ABMA	Adult	81.97
61.84	110.02	ABMA	Adult	6.55
221.82	18.21	ABMA	Adult	12.64
86.33	143.92	ABMA	Adult	1.57
276.88	75.11	ABMA	Adult	12.77
133.37	17.53	ABMA	Adult	2.98
284.16	65.34	ABMA	Adult	28.45
273.9	33.91	ABMA	Adult	0.97
293.72	189.2	ABMA	Adult	16.49
7.17	230.28	ABMA	Adult	19.68
218.42	108.35	ABMA	Adult	0.9
267.26	283.06	ABMA	Adult	6.55
172.24	66.49	ABMA	Adult	0.75
132.48	193.41	ABMA	Adult	70.66
124.44	178.83	ABMA	Adult	7.48
47.55	169.24	ABMA	Adult	0.82
128.88	210.93	ABMA	Adult	10.77
189.04	180.71	ABMA	Adult	8.21
288.88	130.6	ABMA	Adult	2.08
228.94	40.06	ABMA	Adult	17.45
204.15	131.2	ABMA	Adult	2.73
94.38	133.64	ABMA	Adult	3.55
33.65	118.06	ABMA	Adult	10.95
21.53	287.21	ABMA	Adult	1.22
126.44	40.52	ABMA	Adult	10.72
192.61	257.97	ABMA	Adult	3.18
48.75	188.91	ABMA	Adult	2
250.03	134.11	ABMA	Adult	7.41
55.03	203.31	ABMA	Adult	9.85
49.21	295.77	ABMA	Adult	1.15
183.17	58.92	ABMA	Adult	10.95
145.23	152.1	ABMA	Adult	2.05
156.37	211.65	ABMA	Adult	60.27
49.35	291.06	ABMA	Adult	2.88
254.05	167.93	ABMA	Adult	0.8
178.46	235.44	ABMA	Adult	44.61
170.17	27.79	ABMA	Adult	1.87
272.58	85.05	ABMA	Adult	2.64
189.91	284.15	ABMA	Adult	8.66
19.65	125.29	ABMA	Adult	4.16
230.95	242.71	ABMA	Adult	12.93
71.81	225.55	ABMA	Adult	23
133.46	30.75	ABMA	Adult	5.61
105.46	175.48	ABMA	Adult	4.41
297.53	183.27	ABMA	Adult	0.65
24.09	207.06	ABMA	Adult	0.89
199.63	289.77	ABMA	Adult	13.19
294.95	5.93	ABMA	Adult	9.28
115.28	54.14	ABMA	Adult	6.06
252.52	220.42	ABMA	Adult	2.85
239.05	126.37	ABMA	Adult	6.61
208.36	126.46	ABMA	Adult	0.5
40.15	115.85	ABMA	Adult	0.88
137.4	108.57	ABMA	Adult	2.23
228.14	164.36	ABMA	Adult	5.63
249.31	135.58	ABMA	Adult	49.53
223.42	228.73	ABMA	Adult	3.86
218.64	204.84	ABMA	Adult	2.42
109.73	164.48	ABMA	Adult	0.89
264.95	95.65	ABMA	Adult	14.57
44.23	176.38	ABMA	Adult	3.97
216.43	110.27	ABMA	Adult	52.25
69.18	117.43	ABMA	Adult	5.44
200.73	118.68	ABMA	Adult	44.53
186.77	154.7	ABMA	Adult	13.34
299.12	248.16	ABMA	Adult	3.05
195.84	38.77	ABMA	Adult	2.38
285.6	136.85	ABMA	Adult	0.87
109.52	267.7	ABMA	Adult	20.73
68.01	249.45	ABMA	Adult	1.08
292.85	136.83	ABMA	Adult	2.38
291.15	222.95	ABMA	Adult	22.6
53.98	140.19	ABMA	Adult	8.99
113.24	274.53	ABMA	Adult	3.76
3	289.07	ABMA	Adult	3.26
282.2	69.48	ABMA	Adult	2.41
155.16	292.74	ABMA	Adult	10.83
269.69	209.76	ABMA	Adult	4.38
260.4	92.11	ABMA	Adult	1.41
140.97	69.7	ABMA	Adult	40.12
121.73	119.79	ABMA	Adult	3.49
243.55	249.67	ABMA	Adult	16.39
30.94	287.04	ABMA	Adult	3.08
21.08	167.86	ABMA	Adult	6.86
219.16	174.63	ABMA	Adult	19.41
46.27	259.66	ABMA	Adult	4.28
116.66	288.66	ABMA	Adult	21.02
219.41	259.05	ABMA	Adult	0.32
102.69	168.5	ABMA	Adult	3.98
14.32	220.43	ABMA	Adult	15.61
145.77	71.13	ABMA	Adult	6.59
144.66	215.08	ABMA	Adult	2.88
23.12	170.78	ABMA	Adult	2.38
166.42	35.3	ABMA	Adult	13.53
202.72	26.14	ABMA	Adult	13.44
244.68	288.76	ABMA	Adult	4.68
209.9	150.32	ABMA	Adult	9.02
32.2	127.11	ABMA	Adult	9.42
118.91	104.1	ABMA	Adult	7.97
154.26	136.34	ABMA	Adult	21.94
188.47	290.9	ABMA	Adult	25.92
263.39	149.65	ABMA	Adult	12.65
43.95	245.25	ABMA	Adult	3.79
261.4	78.16	ABMA	Adult	2.57
223.05	41.06	ABMA	Adult	4.55
218.16	159.04	ABMA	Adult	28.15
39.69	191.12	ABMA	Adult	23.88
68.83	262.04	ABMA	Adult	1.12
139.43	251.88	ABMA	Adult	3.56
47.32	129.39	ABMA	Adult	10.3
39.3	163.94	ABMA	Adult	18.31
128.52	115.74	ABMA	Adult	2.99
290.35	9.76	ABMA	Adult	2.19
114.83	18.58	ABMA	Adult	21.74
195.32	232.57	ABMA	Adult	4.47
87.03	129.77	ABMA	Adult	26.99
124.9	1.72	ABMA	Adult	21.04
118.72	161.86	ABMA	Adult	3.6
271.27	234.42	ABMA	Adult	15.84
97.08	163.06	ABMA	Adult	3.44
225.44	18.54	ABMA	Adult	6.34
259.29	237.06	ABMA	Adult	4.93
151.18	247.63	ABMA	Adult	19.33
94.53	295.6	ABMA	Adult	18.65
148.03	82.7	ABMA	Adult	1.62
21.13	164.63	ABMA	Adult	8.89
241.32	243.83	ABMA	Adult	25.6
218.31	264.69	ABMA	Adult	4.48
244.71	189.16	ABMA	Adult	19.02
248.31	257.15	ABMA	Adult	1.91
24.33	293.56	ABMA	Adult	8.39
269.67	189.28	ABMA	Adult	7.39
128.65	278.62	ABMA	Adult	7.54
178.92	73.62	ABMA	Adult	3.16
196.63	229.88	ABMA	Adult	1.26
161.81	263.79	ABMA	Adult	0.73
92.89	208.97	ABMA	Adult	0.71
37.72	149.75	ABMA	Adult	3.07
15.5	114.79	ABMA	Adult	27.74
244.16	34.25	ABMA	Adult	2.56
69.05	231.98	ABMA	Adult	0.79
191.5	32.84	ABMA	Adult	44.14
238.98	144.56	ABMA	Adult	5.93
256.5	6.15	ABMA	Adult	35.26
62.93	230.41	ABMA	Adult	4.43
73.38	226.27	ABMA	Adult	0.96
151.12	284.66	ABMA	Adult	10.69
57.95	127.98	ABMA	Adult	4.14
202.95	199.31	ABMA	Adult	7.52
271.04	280.39	ABMA	Adult	10.85
240.67	177.86	ABMA	Adult	1.52
269.15	49.56	ABMA	Adult	5.83
164.23	190.68	ABMA	Adult	23.99
179.91	152.54	ABMA	Adult	5.01
50.45	152.06	ABMA	Adult	19.78
64.34	298.8	ABMA	Adult	16.02
201.51	226.19	ABMA	Adult	1.05
245.15	47.17	ABMA	Adult	14.37
155.76	263.5	ABMA	Adult	30.77
36.81	159.82	ABMA	Adult	63.77
111.84	250.06	ABMA	Adult	2.18
101.15	61.88	ABMA	Adult	9.07
145.49	214.46	ABMA	Adult	5.47
38.16	144.35	ABMA	Adult	0.64
156.35	246.22	ABMA	Adult	13.54
268.65	89.82	ABMA	Adult	1.18
157.22	174.55	ABMA	Adult	1.88
200.86	240.99	ABMA	Adult	4.73
68.92	260.35	ABMA	Adult	5.49
56.33	234.49	ABMA	Adult	9.83
127.78	221	ABMA	Adult	7.28
264.97	198.23	ABMA	Adult	10.47
63.82	176.73	ABMA	Adult	9.84
72.44	143.11	ABMA	Adult	5.52
281.57	77.07	ABMA	Adult	29.37
133.77	3.73	ABMA	Adult	13.2
126.01	136.07	ABMA	Adult	9.92
13.03	148.47	ABMA	Adult	10.38
227.01	214.28	ABMA	Adult	10.83
253.81	286.28	ABMA	Adult	8.43
248.01	67.51	ABMA	Adult	5.03
49.97	218.22	ABMA	Adult	6.84
199.05	100.21	ABMA	Adult	2.24
246.32	250.86	ABMA	Adult	19.4
154.33	228.4	ABMA	Adult	13.93
86.03	103.83	ABMA	Adult	2.35
188.5	3.24	ABMA	Adult	11.26
179.52	224.48	ABMA	Adult	3.21
224.46	13.71	ABMA	Adult	16.75
6.61	147.59	ABMA	Adult	2.93
38.52	161.59	ABMA	Adult	3.02
204.45	95.06	ABMA	Adult	6.06
212.56	33.24	ABMA	Adult	3.49
7.96	242.55	ABMA	Adult	0.72
125.84	234.91	ABMA	Adult	14.91
83.96	212.51	ABMA	Adult	48.67
202.2	190.76	ABMA	Adult	0.74
122.95	292.97	ABMA	Adult	9.06
234.44	226.83	ABMA	Adult	3.11
180.14	155.69	ABMA	Adult	35.28
237.54	109.71	ABMA	Adult	0.59
279.05	163.42	ABMA	Adult	32.99
99.31	276.35	ABMA	Adult	1.38
257.58	248.12	ABMA	Adult	20.33
181.02	85.53	ABMA	Adult	2.38
257.05	230.16	ABMA	Adult	2.75
119.33	15.42	ABMA	Adult	3.02
23.91	208.87	ABMA	Adult	17.33
169.46	198.35	ABMA	Adult	12.2
27.08	162.22	ABMA	Adult	8.74
190.38	65.01	ABMA	Adult	6.17
263.99	85.13	ABMA	Adult	1.85
274.93	73.34	ABMA	Adult	12.57
189.1	125.79	ABMA	Adult	27.69
153.7	293.9	ABMA	Adult	83.44
30.59	243.49	ABMA	Adult	32.64
60.24	250.43	ABMA	Adult	4.12
229.14	210.99	ABMA	Adult	0.69
239.33	279.5	ABMA	Adult	8.54
153.65	286.92	ABMA	Adult	3.73
157.97	141.46	ABMA	Adult	8.8
196.98	84.45	ABMA	Adult	0.73
274.43	56.75	ABMA	Adult	10.57
175.86	45.64	ABMA	Adult	66.98
171.39	215.73	ABMA	Adult	18.06
200.75	93.92	ABMA	Adult	13.9
58.27	165.84	ABMA	Adult	47.65
248	71.12	ABMA	Adult	5.77
116.56	25.2	ABMA	Adult	10.01
223.32	213.37	ABMA	Adult	3.06
138.3	234.3	ABMA	Adult	4.96
259.66	180.63	ABMA	Adult	19.52
85.37	135.58	ABMA	Adult	1.02
13.11	288.41	ABMA	Adult	1.03
164.48	180.13	ABMA	Adult	7.98
158.06	52.04	ABMA	Adult	36.14
228.9	273.52	ABMA	Adult	10.19
279.48	223.31	ABMA	Adult	8.3
166.12	99.18	ABMA	Adult	8.8
175.85	55.14	ABMA	Adult	6.88
209.42	7.26	ABMA	Adult	2.68
221.5	198.3	ABMA	Adult	4.31
126.1	104.89	ABMA	Adult	24.56
198.61	274.44	ABMA	Adult	52.19
8.88	268.25	ABMA	Adult	5.03
42.72	199.69	ABMA	Adult	3.86
158.54	167.69	ABMA	Adult	17.68
88.87	290.46	ABMA	Adult	102.22
189.1	153.52	ABMA	Adult	13.82
246.96	238.76	ABMA	Adult	2.32
35.6	297.5	ABMA	Adult	5.77
249.74	194.87	ABMA	Adult	25.54
189.87	130.96	ABMA	Adult	11.56
43.11	161.83	ABMA	Adult	23.25
29.48	133.66	ABMA	Adult	18.86
250.65	279.62	ABMA	Adult	2.82
290.27	78.59	ABMA	Adult	0.56
79.69	173.37	ABMA	Adult	4.2
75.69	176.56	ABMA	Adult	14.38
129.19	202.83	ABMA	Adult	5.97
202.24	113.59	ABMA	Adult	16.88
16.41	269.69	ABMA	Adult	14.37
133.94	2.59	ABMA	Adult	1.61
232.03	203.45	ABMA	Adult	15.15
53.89	172.29	ABMA	Adult	26.76
145.83	193.54	ABMA	Adult	39.56
265.99	214.46	ABMA	Adult	2.99
225.94	197.76	ABMA	Adult	1.48
121.31	51.13	ABMA	Adult	9.73
261.87	216.12	ABMA	Adult	2.58
194.62	88.92	ABMA	Adult	9.44
103.53	8.12	ABMA	Adult	12.54
120.9	180.9	ABMA	Adult	15.03
8.46	275.89	ABMA	Adult	1.94
136.29	278.03	ABMA	Adult	3.97
57.4	286.4	ABMA	Adult	6.75
291.69	208.63	ABMA	Adult	0.86
213.35	55.28	ABMA	Adult	84.89
259.25	44.87	ABMA	Adult	26.08
84.21	244.76	ABMA	Adult	8.93
247.6	242.96	ABMA	Adult	1.39
239.96	92.56	ABMA	Adult	9.83
235.57	100.26	ABMA	Adult	25.01
44.73	188.48	ABMA	Adult	0.96
289.71	239.41	ABMA	Adult	3.07
31.26	250.9	ABMA	Adult	271.21
35.12	237.7	ABMA	Adult	0.68
132.3	118.79	ABMA	Adult	9.83
121.73	104.05	ABMA	Adult	18.49
252.92	59.17	ABMA	Adult	7.02
268.19	287.24	ABMA	Adult	0.87
171.61	295.34	ABMA	Adult	21.49
199.63	11.06	ABMA	Adult	8.83
294.57	254.5	ABMA	Adult	6.7
183.32	70.69	ABMA	Adult	0.49
172.51	1.81	ABMA	Adult	3.06
135.55	21.99	ABMA	Adult	3.77
4.7	196.83	ABMA	Adult	2.8
7.86	271.48	ABMA	Adult	10.99
115.45	286.03	ABMA	Adult	2.63
128.29	123.78	ABMA	Adult	9.66
126.37	183.7	ABMA	Adult	2.18
69.5	188.87	ABMA	Adult	3.56
134.74	39.58	ABMA	Adult	2.19
48.36	223.62	ABMA	Adult	21.29
68.07	103.17	ABMA	Adult	0.51
153.33	115.84	ABMA	Adult	1.89
179.11	237.17	ABMA	Adult	6.95
234.98	25.95	ABMA	Adult	5.43
185.31	120.22	ABMA	Adult	3.34
61.98	205.1	ABMA	Adult	9.96
141.16	87.45	ABMA	Adult	12.52
260.14	203.07	ABMA	Adult	4.19
286.8	281.45	ABMA	Adult	17.24
266.08	193	ABMA	Adult	6.13
223.43	101.5	ABMA	Adult	1.56
56.05	193.35	ABMA	Adult	56.25
241.59	77.35	ABMA	Adult	17.04
153.33	262.34	ABMA	Adult	51.42
236.3	228.75	ABMA	Adult	1.38
16.31	255.79	ABMA	Adult	1.76
25.17	199.38	ABMA	Adult	31.74
49.1	211.68	ABMA	Adult	2.71
163.73	173.35	ABMA	Adult	14.44
31.37	182.95	ABMA	Adult	3.36
128.06	22.79	ABMA	Adult	2.05
198.38	275.5	ABMA	Adult	10.65
253.03	246.19	ABMA	Adult	0.61
196.69	144.31	ABMA	Adult	2.81
248.08	127.66	ABMA	Adult	13.21
284.82	61.23	ABMA	Adult	3.61
49.97	162.07	ABMA	Adult	59.81
56.08	293.86	ABMA	Adult	2.31
117.91	148.2	ABMA	Adult	5.41
173.08	253.42	ABMA	Adult	3.09
148.31	274.14	ABMA	Adult	1.92
156.38	292.96	ABMA	Adult	2.3
163.37	170.15	ABMA	Adult	2.07
69.04	177.57	ABMA	Adult	13.11
146.57	106.12	ABMA	Adult	13.63
151.47	240.85	ABMA	Adult	7.14
95.75	195.73	ABMA	Adult	2.58
197.52	130.82	ABMA	Adult	16.1
