X	Y	Species	Type	Diam
178.74	258.24	ABCO	Adult	31.91
255.86	216.42	ABCO	Adult	6.5
269.21	235.82	ABCO	Adult	4.43
294.89	45.92	ABCO	Adult	0.74
145.34	212.45	ABCO	Adult	18.79
153.14	76.07	ABCO	Adult	10.61
105.64	147.72	ABCO	Adult	6.47
180.77	89.08	ABCO	Adult	6.58
110.05	125.07	ABCO	Adult	2.15
260.46	255.6	ABCO	Adult	1.01
51.86	248.81	ABCO	Adult	1.49
31.09	147.86	ABCO	Adult	0.2
137.82	161.51	ABCO	Adult	11.34
101.03	84.09	ABCO	Adult	3.42
284.48	156.14	ABCO	Adult	12.33
192.92	230.12	ABCO	Adult	7.35
293.47	168.6	ABCO	Adult	12.75
77.92	274.55	ABCO	Adult	1.79
180.15	214.73	ABCO	Adult	7.29
209.92	239.77	ABCO	Adult	4.12
164.41	235.59	ABCO	Adult	0.78
288.89	223.34	ABCO	Adult	60.32
117.02	288.38	ABCO	Adult	3.32
86.18	50.35	ABCO	Adult	2.07
194.81	257.36	ABCO	Adult	0.69
79.87	291.46	ABCO	Adult	9.28
245.39	38.49	ABCO	Adult	5.62
203.81	163.57	ABCO	Adult	0.48
290.78	111.21	ABCO	Adult	0.56
190.66	250.34	ABCO	Adult	4.44
68.77	299.84	ABCO	Adult	12.61
1.7	144.82	ABCO	Adult	12.05
194.18	67.44	ABCO	Adult	5.43
274.26	58.42	ABCO	Adult	11.14
146.79	95.84	ABCO	Adult	15.78
139.68	118.19	ABCO	Adult	3.74
55.66	249.45	ABCO	Adult	2.68
225.03	186.28	ABCO	Adult	18.53
82.1	271.89	ABCO	Adult	31.82
53.98	235.77	ABCO	Adult	32.26
214.92	232.1	ABCO	Adult	2.44
254.86	114.04	ABCO	Adult	2.63
250.44	169.5	ABCO	Adult	0.24
200.63	262.92	ABCO	Adult	6.48
70.6	135.78	ABCO	Adult	7.61
64.24	275.24	ABCO	Adult	6.97
184.02	241.31	ABCO	Adult	6.67
60.13	126.81	ABCO	Adult	5.31
244.27	234.05	ABCO	Adult	12.94
116.17	102.45	ABCO	Adult	1.92
37.35	93.96	ABCO	Adult	1.55
267.12	40.1	ABCO	Adult	23.74
298.13	249.35	ABCO	Adult	11.8
121.41	141.66	ABCO	Adult	2.71
229.85	45.44	ABCO	Adult	11.91
180.29	212.12	ABCO	Adult	2.28
263.08	49.79	ABCO	Adult	5.38
257.72	22.75	ABCO	Adult	25.17
105.41	214.09	ABCO	Adult	4.75
58.95	285.23	ABCO	Adult	3.33
13.3	141.09	ABCO	Adult	25
249.67	171.1	ABCO	Adult	2.07
243.82	144.89	ABCO	Adult	40.09
77.38	247.1	ABCO	Adult	0.36
60.3	193.57	ABCO	Adult	14.63
48.1	174.54	ABCO	Adult	27.75
20.49	286.03	ABCO	Adult	1.58
191.71	63.56	ABCO	Adult	3.17
32.18	263.43	ABCO	Adult	2.03
224.15	229.09	ABCO	Adult	4.82
135.52	272.54	ABCO	Adult	29.9
40.59	75.25	ABCO	Adult	5.88
28.05	257.07	ABCO	Adult	0.95
280.91	157.46	ABCO	Adult	2.77
237.55	190.94	ABCO	Adult	15.2
50.57	61.02	ABCO	Adult	8.58
179.09	123.88	ABCO	Adult	2.98
270.94	278.65	ABCO	Adult	8.13
185.45	191.3	ABCO	Adult	16.77
83.91	101.51	ABCO	Adult	3.34
275.29	47.22	ABCO	Adult	4.16
296.4	248.08	ABCO	Adult	0.52
163.44	235.85	ABCO	Adult	15.98
246.13	112.61	ABCO	Adult	43.88
2.66	132.34	ABCO	Adult	22.6
128.46	143.2	ABCO	Adult	18.97
236.57	2.57	ABCO	Adult	7.73
68.77	223.39	ABCO	Adult	24.14
197.14	299.08	ABCO	Adult	8.07
239.98	257.95	ABCO	Adult	64.48
271.16	92.43	ABCO	Adult	2.56
26.66	86.23	ABCO	Adult	17.34
182.34	242.99	ABCO	Adult	0.7
255.57	100.37	ABCO	Adult	4.13
124.98	59.74	ABCO	Adult	0.65
288.58	17.24	ABCO	Adult	18.95
194.07	297.42	ABCO	Adult	9.59
275.5	253.93	ABCO	Adult	12.19
88.84	278.02	ABCO	Adult	0.58
127.4	299.18	ABCO	Adult	3.81
90.39	96.16	ABCO	Adult	21.45
280.24	266.3	ABCO	Adult	4.75
150.69	206.83	ABCO	Adult	23.77
102.06	158.68	ABCO	Adult	12.96
238.45	181.26	ABCO	Adult	2.81
106.06	200.44	ABCO	Adult	4.5
223.15	263.93	ABCO	Adult	3.92
55.5	266.96	ABCO	Adult	1.65
14.53	124.62	ABCO	Adult	3.32
70.59	62.61	ABCO	Adult	2.34
63.59	55.61	ABCO	Adult	29.58
126.26	217.21	ABCO	Adult	1.18
125.03	92.06	ABCO	Adult	2.26
137.69	210.54	ABCO	Adult	15
41	54	ABCO	Adult	6.49
31.26	204.38	ABCO	Adult	22.93
235.53	164.19	ABCO	Adult	3.99
209.71	226.11	ABCO	Adult	5.55
273.82	72.86	ABCO	Adult	7.7
138.47	109.92	ABCO	Adult	22.11
152.19	103.15	ABCO	Adult	2.1
252.62	165.96	ABCO	Adult	14.87
251.74	56.38	ABCO	Adult	67.78
5.25	79.66	ABCO	Adult	4.12
187.93	156.34	ABCO	Adult	1.06
22.63	96.37	ABCO	Adult	51.35
13.91	193.17	ABCO	Adult	12.5
88.37	202.63	ABCO	Adult	3.99
168.27	244.82	ABCO	Adult	2.5
263.45	143.64	ABCO	Adult	5.63
54.57	168.72	ABCO	Adult	7.84
261.01	217.89	ABCO	Adult	0.65
296.35	104.57	ABCO	Adult	8.18
137.4	154.66	ABCO	Adult	5.02
262.75	267.2	ABCO	Adult	1.96
214.92	141.4	ABCO	Adult	4.48
40.19	159.24	ABCO	Adult	2.92
155.04	232.18	ABCO	Adult	2.03
134.25	295.94	ABCO	Adult	2.71
225.49	249.64	ABCO	Adult	0.8
275.01	160.3	ABCO	Adult	4.22
139.87	104.34	ABCO	Adult	500
88.14	64.41	ABCO	Adult	4.43
57.57	194.3	ABCO	Adult	16.72
228.62	262.36	ABCO	Adult	17.61
100.39	119.86	ABCO	Adult	35.92
28.78	176.16	ABCO	Adult	9.44
148.96	73.43	ABCO	Adult	3.97
136.35	149.31	ABCO	Adult	2.36
270.67	5.52	ABCO	Adult	27.58
238.41	217	ABCO	Adult	9.09
105.23	232.46	ABCO	Adult	47.12
15.27	127.19	ABCO	Adult	12.98
284.45	139.46	ABCO	Adult	2.99
128.16	148.47	ABCO	Adult	39.68
40.71	254.04	ABCO	Adult	11.79
132.14	156.51	ABCO	Adult	4.25
115.61	229.64	ABCO	Adult	8.2
0.75	182.29	ABCO	Adult	7.44
265.89	142.57	ABCO	Adult	26.67
291.02	23.66	ABCO	Adult	13.54
286.83	238.15	ABCO	Adult	37.02
41.66	123.27	ABCO	Adult	18.98
239.41	176.93	ABCO	Adult	44.74
283.95	150.4	ABCO	Adult	1.88
183.96	254.85	ABCO	Adult	9.65
137.81	246.54	ABCO	Adult	6.15
209.21	121.25	ABCO	Adult	8.35
196.28	211.59	ABCO	Adult	1.78
1.62	222.31	ABCO	Adult	0.89
152.86	134.84	ABCO	Adult	1.98
65.22	299.75	ABCO	Adult	5.25
191.95	265.24	ABCO	Adult	0.96
92.29	169.69	ABCO	Adult	25.99
189.39	142.34	ABCO	Adult	1.54
122.16	295.87	ABCO	Adult	8.93
32.56	206.99	ABCO	Adult	41.19
78.56	271.97	ABCO	Adult	4.41
138.1	110.95	ABCO	Adult	2.19
153.68	60.37	ABCO	Adult	1.19
68.63	292.97	ABCO	Adult	11.86
45.05	272.25	ABCO	Adult	37.33
284.28	147.77	ABCO	Adult	1.21
182.58	106.31	ABCO	Adult	4.72
292.91	55.16	ABCO	Adult	6.37
188.85	160.02	ABCO	Adult	2.97
262.61	102.39	ABCO	Adult	5.89
57.76	180.78	ABCO	Adult	4.51
7.92	83.55	ABCO	Adult	116.92
235.09	23.39	ABCO	Adult	1.31
213.3	62.33	ABCO	Adult	8.97
58.13	55.83	ABCO	Adult	17.2
175.6	269.4	ABCO	Adult	26.96
264.2	96.84	ABCO	Adult	3
35.05	103.96	ABCO	Adult	7.88
56.88	139.74	ABCO	Adult	11.99
14.03	239.64	ABCO	Adult	3.88
58.13	78.72	ABCO	Adult	43.67
242.86	241.86	ABCO	Adult	9.1
95.03	123.16	ABCO	Adult	12.04
69.13	193.12	ABCO	Adult	2.36
199.47	254.35	ABCO	Adult	4.61
27.3	222.71	ABCO	Adult	11.94
166.88	158.15	ABCO	Adult	30.53
56.34	280.17	ABCO	Adult	1.07
170.72	91.19	ABCO	Adult	6.99
242.71	241.67	ABCO	Adult	5.78
296.79	141.98	ABCO	Adult	2.28
4.29	210.53	ABCO	Adult	5.48
279.93	235.34	ABCO	Adult	7.41
226.09	249.04	ABCO	Adult	1.62
73.38	263.4	ABCO	Adult	3.13
264.86	238.62	ABCO	Adult	4.35
186.55	151.87	ABCO	Adult	4.67
144.05	117.02	ABCO	Adult	18.66
103.59	139.89	ABCO	Adult	5.08
270.45	39.02	ABCO	Adult	14.77
70.14	261.22	ABCO	Adult	0.79
113.71	54.39	ABCO	Adult	38.84
88.15	265.46	ABCO	Adult	2.28
107.45	71.52	ABCO	Adult	4.98
20.66	71.13	ABCO	Adult	7.32
11.44	113.19	ABCO	Adult	12.69
33.92	180.46	ABCO	Adult	4.77
73.81	271.26	ABCO	Adult	3.76
290.89	284.31	ABCO	Adult	15.16
103.59	165.72	ABCO	Adult	9.26
291.64	55.53	ABCO	Adult	5.15
21.11	145.58	ABCO	Adult	11.31
116.52	67.83	ABCO	Adult	7.14
211.43	140.91	ABCO	Adult	4.69
212.6	278.84	ABCO	Adult	7.53
155.22	146.76	ABCO	Adult	18.24
290.51	86.41	ABCO	Adult	9.61
63.29	252.56	ABCO	Adult	46.95
148.96	129.41	ABCO	Adult	2.54
40.52	193.05	ABCO	Adult	3.17
126.74	265.55	ABCO	Adult	0.98
11.7	79.47	ABCO	Adult	8.17
155.45	211.26	ABCO	Adult	23.37
50.63	60.92	ABCO	Adult	1.74
216.69	181.23	ABCO	Adult	1.84
169.76	156.73	ABCO	Adult	1.86
7.31	192.32	ABCO	Adult	2.56
89.46	264.65	ABCO	Adult	3.02
139.72	108.17	ABCO	Adult	3.19
197.56	215.11	ABCO	Adult	93.95
288.92	104.65	ABCO	Adult	41.26
250.8	293.08	ABCO	Adult	0.65
130.18	66.47	ABCO	Adult	4.82
106.96	222.83	ABCO	Adult	0.33
97.06	66.16	ABCO	Adult	18.94
243.58	79.93	ABCO	Adult	10.62
119.68	147.47	ABCO	Adult	31.72
27.05	199.9	ABCO	Adult	29.22
41.53	204.19	ABCO	Adult	7.67
173.05	298.51	ABCO	Adult	1.56
76.54	83.04	ABCO	Adult	3.62
218.99	130.43	ABCO	Adult	5.04
238.85	40.15	ABCO	Adult	36.67
94.42	248.51	ABCO	Adult	18.32
143.11	223.96	ABCO	Adult	3.32
84.2	57.3	ABCO	Adult	2.18
200.26	145.89	ABCO	Adult	57.55
10.65	155.95	ABCO	Adult	2.57
110.92	145.6	ABCO	Adult	5
278.18	139.25	ABCO	Adult	2.34
267.98	17.89	ABCO	Adult	0.37
277.07	68.46	ABCO	Adult	2.62
128.57	297.24	ABCO	Adult	1.86
82.02	274.06	ABCO	Adult	2.37
236.48	179.06	ABCO	Adult	55.62
212.92	139.04	ABCO	Adult	3.74
25.5	287.48	ABCO	Adult	14.07
256.17	95.53	ABCO	Adult	150.53
139.16	85.89	ABCO	Adult	11.43
253.35	4.97	ABCO	Adult	3.68
108.89	90.27	ABCO	Adult	19.94
136.65	273.98	ABCO	Adult	44.55
287	282.39	ABCO	Adult	1.51
248.92	92.3	ABCO	Adult	5.61
70.14	92.53	ABCO	Adult	27.5
47.85	279.34	ABCO	Adult	1.16
228.58	38.67	ABCO	Adult	65.27
192.33	252.31	ABCO	Adult	4.24
225.99	197.11	ABCO	Adult	7.48
130.49	193.03	ABCO	Adult	5.21
49.62	268.18	ABCO	Adult	0.67
271.61	141.61	ABCO	Adult	29.81
215.82	121.38	ABCO	Adult	8.9
271.68	297.96	ABCO	Adult	18.55
131.33	53.52	ABCO	Adult	66.97
259.76	202.36	ABCO	Adult	0.44
237.07	87.23	ABCO	Adult	26.7
72.01	68.66	ABCO	Adult	4.58
228.35	101.59	ABCO	Adult	2.82
72.53	69.56	ABCO	Adult	3.57
251.14	125.88	ABCO	Adult	41.69
140.27	75.84	ABCO	Adult	3.57
290.89	242.49	ABCO	Adult	7.94
238.88	282.97	ABCO	Adult	22.84
72.79	97.14	ABCO	Adult	11.5
30.19	260.66	ABCO	Adult	6.43
257.51	280.46	ABCO	Adult	21.52
209.97	71.16	ABCO	Adult	3.94
110.65	261.76	ABCO	Adult	4.25
142.16	273.31	ABCO	Adult	0.54
29.42	225.55	ABCO	Adult	1.22
110.97	95.98	ABCO	Adult	2.39
103.62	132.59	ABCO	Adult	4.35
204.46	200.35	ABCO	Adult	3.25
19.87	210.11	ABCO	Adult	3.33
274.85	76.54	ABCO	Adult	3.96
45.82	152.89	ABCO	Adult	5.74
10.82	226.42	ABCO	Adult	0.15
86.23	224.29	ABCO	Adult	140.74
82.09	197.59	ABCO	Adult	0.71
40.18	60.41	ABCO	Adult	6.97
239.39	126.45	ABCO	Adult	4.74
196.62	239.72	ABCO	Adult	6.32
288.15	151.95	ABCO	Adult	20.19
108.06	250.74	ABCO	Adult	4.44
161.17	76.15	ABCO	Adult	19.5
84.48	198.83	ABCO	Adult	18.53
105.94	238.22	ABCO	Adult	3.75
259.88	15.81	ABCO	Adult	4.46
60.5	257	ABCO	Adult	3.86
43.21	150.1	ABCO	Adult	1.45
279.05	286.49	ABCO	Adult	14.91
183.25	180.7	ABCO	Adult	1.42
91.87	262.09	ABCO	Adult	7.45
299.67	200.94	ABCO	Adult	3
56.71	284.74	ABCO	Adult	2.54
146.6	148.85	ABCO	Adult	75.77
263.43	65.04	ABCO	Adult	18.43
279.01	84.92	ABCO	Adult	3.86
75.29	213.1	ABCO	Adult	3.66
296.58	77.71	ABCO	Adult	11.94
278.79	281.42	ABCO	Adult	14.98
247.34	152.91	ABCO	Adult	16.38
295.22	281.76	ABCO	Adult	2.01
199.13	123.02	ABCO	Adult	25.26
263.95	286.6	ABCO	Adult	19.42
73.29	166.07	ABCO	Adult	27.9
211.14	161.73	ABCO	Adult	5.46
287.29	78.74	ABCO	Adult	13.4
153.52	246.11	ABCO	Adult	17.93
46.89	178.44	ABCO	Adult	1.06
205.82	229.73	ABCO	Adult	20.64
109.35	151.97	ABCO	Adult	9.65
97.17	163.55	ABCO	Adult	6.83
234.91	183.44	ABCO	Adult	32.92
231.94	43.66	ABCO	Adult	9.97
292.38	148.22	ABCO	Adult	4.69
238.04	49.51	ABCO	Adult	1.62
147.04	118.78	ABCO	Adult	0.88
97.8	204.89	ABCO	Adult	2.37
47.18	179.47	ABCO	Adult	0.51
81.96	67.13	ABCO	Adult	15.1
104.83	108.68	ABCO	Adult	22.87
58.57	172.51	ABCO	Adult	19.65
66.89	246.08	ABCO	Adult	34.14
89.55	223.09	ABCO	Adult	4.63
13.96	105.43	ABCO	Adult	1.24
227.27	46.32	ABCO	Adult	5.22
283.59	297.67	ABCO	Adult	0.73
296.71	126.63	ABCO	Adult	59.66
34.72	218.87	ABCO	Adult	25.84
295.06	132.41	ABCO	Adult	9.24
27.26	283.75	ABCO	Adult	2.09
40.16	93.73	ABCO	Adult	22.08
228.33	143.81	ABCO	Adult	5.38
57.96	261.07	ABCO	Adult	8.26
33.83	190.88	ABCO	Adult	7.81
299.53	58.9	ABCO	Adult	2.47
38.46	94.15	ABCO	Adult	2.74
142.85	154.3	ABCO	Adult	10.52
131.54	297.21	ABCO	Adult	0.68
149.08	279.39	ABCO	Adult	1.15
205.5	73.79	ABCO	Adult	0.67
297.89	103.5	ABCO	Adult	11.31
95.37	146.76	ABCO	Adult	37.21
69.45	220.57	ABCO	Adult	9.37
102.92	229.37	ABCO	Adult	4.56
119.73	286.31	ABCO	Adult	13.85
48.01	175.7	ABCO	Adult	12.92
125.84	133.18	ABCO	Adult	33.82
298.62	20.39	ABCO	Adult	5.7
53.78	113.54	ABCO	Adult	36.06
143.81	234.08	ABCO	Adult	49.1
79.48	272.62	ABCO	Adult	4.48
33.73	252.98	ABCO	Adult	1.53
255.04	50.76	ABCO	Adult	3.78
42.73	165.83	ABCO	Adult	22.07
292.09	162.3	ABCO	Adult	14.19
250	129.26	ABCO	Adult	1.89
224.59	8.41	ABCO	Adult	14.57
230.83	52.95	ABCO	Adult	22.1
231.87	285.68	ABCO	Adult	1.09
145.83	261.5	ABCO	Adult	0.98
59.62	153.65	ABCO	Adult	5.84
79.49	108.55	ABCO	Adult	0.99
72.56	159.62	ABCO	Adult	9.27
129.13	226.1	ABCO	Adult	27.11
182.87	63.11	ABCO	Adult	2.93
290.22	297.94	ABCO	Adult	3.29
250.75	41.92	ABCO	Adult	1.77
266.94	159.05	ABCO	Adult	4.28
22.19	121.69	ABCO	Adult	3.62
3.24	160.2	ABCO	Adult	13.02
259.47	247.77	ABCO	Adult	1.68
63.77	86	ABCO	Adult	6.2
95.38	205.89	ABCO	Adult	50.11
11.41	216.12	ABCO	Adult	3.67
279.4	114.79	ABCO	Adult	18.02
267.41	110.14	ABCO	Adult	5.9
82.96	91.4	ABCO	Adult	20.51
56.41	79.16	ABCO	Adult	10.12
276.98	95.77	ABCO	Adult	27.37
237.82	148.52	ABCO	Adult	1.72
291.76	265.11	ABCO	Adult	0.53
67.74	284.68	ABCO	Adult	22.77
252.47	158.53	ABCO	Adult	0.15
150.33	212.96	ABCO	Adult	18.49
187.51	146.36	ABCO	Adult	49.07
68.33	115.56	ABCO	Adult	1.12
202.63	84.14	ABCO	Adult	27.73
94.62	159.97	ABCO	Adult	16.22
298.19	85.13	ABCO	Adult	22.35
238.25	235.72	ABCO	Adult	10.86
83.91	258.93	ABCO	Adult	12.98
214.9	147.44	ABCO	Adult	3.24
62.76	139.55	ABCO	Adult	1.77
174.63	110.01	ABCO	Adult	1.55
111.8	91.13	ABCO	Adult	8.85
239.28	136.5	ABCO	Adult	14.21
299.98	13.14	ABCO	Adult	1.17
173.14	239.83	ABCO	Adult	1.21
26.7	86.69	ABCO	Adult	0.45
250.31	88.28	ABCO	Adult	0.94
295.04	240.7	ABCO	Adult	5.54
154.38	64.84	ABCO	Adult	7.18
240.58	133.08	ABCO	Adult	0.31
246.06	192.89	ABCO	Adult	10.19
67.65	117.95	ABCO	Adult	7.84
250.08	75.86	ABCO	Adult	1.84
142.69	83.1	ABCO	Adult	4.38
98.54	174.06	ABCO	Adult	6.66
156.42	182.48	ABCO	Adult	50.51
63.05	82.79	ABCO	Adult	7.02
12.18	283.64	ABCO	Adult	5.31
276.91	120.16	ABCO	Adult	31.84
14.46	150.75	ABCO	Adult	8.86
52.77	107.52	ABCO	Adult	2.6
30.59	283.07	ABCO	Adult	2.67
27.27	210.49	ABCO	Adult	8.06
292.6	5.59	ABCO	Adult	2.49
237.77	90.54	ABCO	Adult	0.94
23	76.34	ABCO	Adult	17.13
244.53	131.62	ABCO	Adult	3.16
214.77	222.97	ABCO	Adult	11.53
170.74	146.44	ABCO	Adult	3.47
255.7	122.08	ABCO	Adult	14.66
269.17	105.63	ABCO	Adult	2.69
119.53	146.11	ABCO	Adult	0.27
116.1	236.69	ABCO	Adult	1.79
169.9	211.69	ABCO	Adult	5.93
150.13	155.27	ABCO	Adult	7
93.86	164.87	ABCO	Adult	3.15
56.57	123.24	ABCO	Adult	4.92
287.34	271.98	ABCO	Adult	4.34
292.31	287.91	ABCO	Adult	15.94
179.06	239.98	ABCO	Adult	34.81
76.9	279.06	ABCO	Adult	4.87
167.03	62.34	ABCO	Adult	0.94
105.85	143.47	ABCO	Adult	1.59
109.55	73.81	ABCO	Adult	1.31
224.35	188.46	ABCO	Adult	4.44
121.93	217.24	ABCO	Adult	0.65
238.55	117.09	ABCO	Adult	10.37
69.93	118.7	ABCO	Adult	23.68
48.11	237.7	ABCO	Adult	2.65
267.26	256.63	ABCO	Adult	7.13
281.83	257.09	ABCO	Adult	11.46
31.44	189.1	ABCO	Adult	15.94
142.02	290.03	ABCO	Adult	57.83
119.75	173.74	ABCO	Adult	12.73
211.57	108.95	ABCO	Adult	6.01
159.97	178.27	ABCO	Adult	2.79
241.44	14.96	ABCO	Adult	14.71
47.46	84.59	ABCO	Adult	3.55
125.27	299.37	ABCO	Adult	3.47
77.2	190.13	ABCO	Adult	26.1
196.05	148.73	ABCO	Adult	18.94
277.72	51.35	ABCO	Adult	18.81
163.6	282.83	ABCO	Adult	17.24
47.26	223.99	ABCO	Adult	29
61.73	82.39	ABCO	Adult	12.4
205.56	120.14	ABCO	Adult	3.15
223.69	113.72	ABCO	Adult	1.66
30.38	58.34	ABCO	Adult	12.26
217.1	126.36	ABCO	Adult	57.76
244.21	207.03	ABCO	Adult	5.59
143.55	260.98	ABCO	Adult	17.32
111.5	291.87	ABCO	Adult	7.87
153.77	125.52	ABCO	Adult	5.07
260.4	130.45	ABCO	Adult	11.82
291.22	271.44	ABCO	Adult	1.6
223.19	295.89	ABCO	Adult	33.01
147.75	242.35	ABCO	Adult	79.74
230.53	214.79	ABCO	Adult	6.07
218.2	131.71	ABCO	Adult	8.56
53.31	88.69	ABCO	Adult	9.59
164.61	106.22	ABCO	Adult	16.26
130.34	157.28	ABCO	Adult	12.43
159.32	245.37	ABCO	Adult	3.37
227.05	230.03	ABCO	Adult	17.08
294.73	278.8	ABCO	Adult	9.89
45.77	101.91	ABCO	Adult	17.8
192.25	269.48	ABCO	Adult	14.49
63.17	184.29	ABCO	Adult	1.24
111.91	277.55	ABCO	Adult	8.24
132.36	62.17	ABCO	Adult	5.5
283.6	32.55	ABCO	Adult	3.31
103.27	171.46	ABCO	Adult	4.53
246.86	108.53	ABCO	Adult	21.06
109.85	224.46	ABCO	Adult	27.32
62.67	239	ABCO	Adult	14.77
284.26	15.18	ABCO	Adult	11.62
210.58	113.15	ABCO	Adult	12.01
228.62	168.48	ABCO	Adult	15.73
138.52	71.23	ABCO	Adult	16.53
295.81	182.34	ABCO	Adult	10.97
91.67	158.12	ABCO	Adult	8.03
248.36	26.18	ABCO	Adult	4.86
29.24	197.15	ABCO	Adult	6.03
71.26	214.73	ABCO	Adult	5.99
80.24	250.11	ABCO	Adult	0.68
150.08	144.18	ABCO	Adult	28.15
295.23	34.14	ABCO	Adult	0.98
91.33	168.45	ABCO	Adult	3.57
239.4	89.25	ABCO	Adult	15.33
68.54	220.15	ABCO	Adult	16.5
106.04	287.31	ABCO	Adult	3.12
94.26	253.51	ABCO	Adult	25.19
122.02	214.9	ABCO	Adult	19.79
232.77	151.97	ABCO	Adult	5.75
86.94	84.01	ABCO	Adult	47.14
197.66	291.86	ABCO	Adult	15.13
264.17	98.77	ABCO	Adult	5.76
291.32	33.12	ABCO	Adult	3.69
111.47	77.9	ABCO	Adult	1.18
196.02	280.7	ABCO	Adult	2.96
202.67	136.19	ABCO	Adult	17.15
21.58	111.07	ABCO	Adult	4.51
206.77	211.4	ABCO	Adult	27.62
164	86.46	ABCO	Adult	1.55
71.96	252.12	ABCO	Adult	9.63
192.84	271.03	ABCO	Adult	5.42
85.41	186.94	ABCO	Adult	1.83
226.11	181.06	ABCO	Adult	6.99
33.17	157.83	ABCO	Adult	0.88
259.78	5.39	ABCO	Adult	11.07
231.82	64.86	ABCO	Adult	1.28
237.84	206.88	ABCO	Adult	0.29
290.2	149.72	ABCO	Adult	0.24
6.53	219.29	ABCO	Adult	1.71
185.87	158.51	ABCO	Adult	21.72
283.9	259.52	ABCO	Adult	4.84
233.94	101.65	ABCO	Adult	21.83
253.53	78.31	ABCO	Adult	0.77
186.43	176.98	ABCO	Adult	2.36
72.12	121.95	ABCO	Adult	18.09
123.16	117.43	ABCO	Adult	17.18
193.22	64.13	ABCO	Adult	3.9
82.49	185.27	ABCO	Adult	2.54
147.2	163.19	ABCO	Adult	11.91
272.64	174.52	ABCO	Adult	8.03
3.45	278.32	ABCO	Adult	4.25
175.27	168.07	ABCO	Adult	5.82
177.22	290.76	ABCO	Adult	1.02
125.34	71.14	ABCO	Adult	2.33
166.73	104.08	ABCO	Adult	3.16
239.3	17.2	ABCO	Adult	14.64
292.61	276.08	ABCO	Adult	68.71
130.15	85.88	ABCO	Adult	10.98
239.23	12.26	ABCO	Adult	14.09
276.19	240.95	ABCO	Adult	3.45
82.46	242.36	ABCO	Adult	0.8
270.21	182.9	ABCO	Adult	1.15
89.23	89.39	ABCO	Adult	8.77
221.2	93.73	ABCO	Adult	4.28
186.07	190.36	ABCO	Adult	4.3
295.63	90.67	ABCO	Adult	15.15
248.97	77.44	ABCO	Adult	10.6
263.41	197.14	ABCO	Adult	6.35
185.12	298.64	ABCO	Adult	2.87
224.08	47.28	ABCO	Adult	8.02
70.74	101.05	ABCO	Adult	15.8
100.98	77.73	ABCO	Adult	0.54
122.2	171.39	ABCO	Adult	2.4
118.38	129.03	ABCO	Adult	6.26
147.23	240.62	ABCO	Adult	5.45
165.85	270.45	ABCO	Adult	8.26
97.23	62.08	ABCO	Adult	2.03
132.07	77.27	ABCO	Adult	0.49
239.36	100.42	ABCO	Adult	8.65
172.72	72.99	ABCO	Adult	0.81
203.02	257.47	ABCO	Adult	34.3
70.68	190.3	ABCO	Adult	37.14
23.16	142.35	ABCO	Adult	0.82
196.53	148.6	ABCO	Adult	25.92
248.2	6.35	ABCO	Adult	28.21
209.06	251.1	ABCO	Adult	113.1
214.1	255.37	ABCO	Adult	3.03
185.35	107.49	ABCO	Adult	9.03
115.82	295.05	ABCO	Adult	5.75
294.88	21.76	ABCO	Adult	16.26
46.25	224.33	ABCO	Adult	1.93
145.05	153.29	ABCO	Adult	7.19
275.02	68.84	ABCO	Adult	3.53
218.4	247.75	ABCO	Adult	0.84
96.06	218.26	ABCO	Adult	16.35
298.83	243.76	ABCO	Adult	4.87
155.27	200.67	ABCO	Adult	1.36
184.83	168.77	ABCO	Adult	0.26
278.51	84.78	ABCO	Adult	0.54
275.44	224.56	ABCO	Adult	190.94
174.18	196.57	ABCO	Adult	1.82
233.35	284.31	ABCO	Adult	3.28
280.7	231.75	ABCO	Adult	0.49
60.46	247.73	ABCO	Adult	7.17
48.31	76.44	ABCO	Adult	5.18
81.4	241.21	ABCO	Adult	8.71
167.29	149.29	ABCO	Adult	49.15
68.29	159.19	ABCO	Adult	15.46
258.62	187.97	ABCO	Adult	2.23
34.67	118.57	ABCO	Adult	2.86
62.89	149.08	ABCO	Adult	12.22
41.42	244.84	ABCO	Adult	2.07
282.24	269.99	ABCO	Adult	4.57
91.19	179.99	ABCO	Adult	44.48
166.56	113.85	ABCO	Adult	3.54
176.63	53.23	ABCO	Adult	27.03
27.17	71.77	ABCO	Adult	7.05
32.22	295.78	ABCO	Adult	10.51
63.15	178.57	ABCO	Adult	5.03
229.21	259.52	ABCO	Adult	3.15
219.72	184.01	ABCO	Adult	0.52
244.59	175.79	ABCO	Adult	1.25
122.66	103.57	ABCO	Adult	1.76
268.03	106.71	ABCO	Adult	5.57
80.52	95.45	ABCO	Adult	0.71
164.04	195.96	ABCO	Adult	28.42
110.87	155.41	ABCO	Adult	6.93
115.18	73.33	ABCO	Adult	4.95
79.28	55.35	ABCO	Adult	4.64
244.66	284.94	ABCO	Adult	4.39
57.09	119.78	ABCO	Adult	2.22
97.82	113.52	ABCO	Adult	16.63
214.61	67.19	ABCO	Adult	8.86
113.44	209.64	ABCO	Adult	11.82
228.55	191.91	ABCO	Adult	0.55
178.03	67.91	ABCO	Adult	2.64
277.99	131.71	ABCO	Adult	17.62
247.82	28.55	ABCO	Adult	4.27
231.31	258.29	ABCO	Adult	7.28
