X	Y	Species	Type	Diam
61.11	279.98	PIJE	Adult	38.74
67.87	97.83	PIJE	Adult	22.85
120.53	63.27	PIJE	Adult	14.91
215	190.16	PIJE	Adult	65.84
111.7	175.8	PIJE	Adult	2.99
83.96	262.51	PIJE	Adult	1.61
196.08	92.57	PIJE	Adult	26.9
61.09	272	PIJE	Adult	11.38
102.4	141.55	PIJE	Adult	38.2
140.86	109.82	PIJE	Adult	6.24
225.09	190.1	PIJE	Adult	22.49
166.76	140.24	PIJE	Adult	13.15
226.04	2.26	PIJE	Adult	2.39
248.2	216.4	PIJE	Adult	1.8
33.69	152.95	PIJE	Adult	58.21
270.41	20.53	PIJE	Adult	3.18
17.89	213.29	PIJE	Adult	23.04
57.98	76.31	PIJE	Adult	50.65
13.3	53.95	PIJE	Adult	1.5
283.25	138.81	PIJE	Adult	68.32
4.74	53.57	PIJE	Adult	18.62
44.11	281.2	PIJE	Adult	30.28
229.27	244.51	PIJE	Adult	1.86
121.55	286.05	PIJE	Adult	169.52
221.25	225.15	PIJE	Adult	2.7
70.54	104.08	PIJE	Adult	1.55
201.97	281.22	PIJE	Adult	0.9
163.13	61.5	PIJE	Adult	4.19
272.37	163.25	PIJE	Adult	12.37
2.02	204.56	PIJE	Adult	68.17
293.31	69.86	PIJE	Adult	20.29
149.3	197.17	PIJE	Adult	65.7
297.62	233.81	PIJE	Adult	48.6
262.36	159.34	PIJE	Adult	36.96
29.6	250.69	PIJE	Adult	3.79
55.27	296.86	PIJE	Adult	3.1
83.43	74.29	PIJE	Adult	5.53
179.7	57.07	PIJE	Adult	26.36
280.35	24.75	PIJE	Adult	13.8
126.19	118.93	PIJE	Adult	76.28
218.56	226.07	PIJE	Adult	2.1
258.88	65.95	PIJE	Adult	2.94
256.34	220.1	PIJE	Adult	15
260.54	9.04	PIJE	Adult	53.64
170.74	164.51	PIJE	Adult	24.11
89.43	70.72	PIJE	Adult	159.64
297.46	171.06	PIJE	Adult	5.65
79.85	263.81	PIJE	Adult	9.89
260.31	60.65	PIJE	Adult	0.6
80.57	164.35	PIJE	Adult	582.54
8.79	55.01	PIJE	Adult	30.64
167.47	116.83	PIJE	Adult	78.82
253.8	250	PIJE	Adult	44.93
115.94	127.16	PIJE	Adult	1.9
189.77	165.96	PIJE	Adult	4.87
83.67	274.05	PIJE	Adult	4.57
34.9	218.99	PIJE	Adult	6.23
170.23	162.55	PIJE	Adult	3.76
297.69	6.16	PIJE	Adult	36.98
191.02	141.54	PIJE	Adult	15.37
40.47	261.44	PIJE	Adult	39.64
194.55	128.34	PIJE	Adult	3.47
61.89	211.13	PIJE	Adult	138.44
239.96	102.11	PIJE	Adult	4.29
64.56	182.51	PIJE	Adult	1.42
176.39	188.22	PIJE	Adult	5.3
263.7	206.64	PIJE	Adult	109.23
0.35	222.97	PIJE	Adult	24.7
194.55	259.84	PIJE	Adult	93.96
156.27	123.15	PIJE	Adult	4.3
207.53	295.51	PIJE	Adult	10.21
18.16	166.61	PIJE	Adult	1.52
188.02	154.32	PIJE	Adult	3.93
55.71	293.5	PIJE	Adult	42.22
249.73	190.61	PIJE	Adult	2.97
155.84	125.73	PIJE	Adult	8.72
33.92	53.43	PIJE	Adult	13.67
253.3	295.54	PIJE	Adult	32.21
97.23	87.69	PIJE	Adult	0.64
208.85	213.69	PIJE	Adult	4.69
122.09	205.46	PIJE	Adult	3.27
162.84	173.93	PIJE	Adult	29.27
166.72	220.45	PIJE	Adult	32.93
244.66	197.58	PIJE	Adult	40.42
25.98	247.47	PIJE	Adult	7.94
293.16	124.07	PIJE	Adult	2.4
240.44	161.57	PIJE	Adult	5.14
77.82	280.55	PIJE	Adult	5.75
242.2	185.35	PIJE	Adult	3.8
62.19	273.1	PIJE	Adult	7.45
226.91	276.7	PIJE	Adult	8.82
13.43	104.23	PIJE	Adult	2.04
144.02	74.25	PIJE	Adult	50.2
154.36	105.26	PIJE	Adult	2.91
50.37	272.58	PIJE	Adult	17.52
103.67	186.79	PIJE	Adult	9.67
87.02	180.82	PIJE	Adult	203.06
210.57	296.58	PIJE	Adult	43.61
198.82	125.13	PIJE	Adult	39.12
90.24	220.31	PIJE	Adult	3.36
192.61	223.74	PIJE	Adult	21.65
267.08	98.63	PIJE	Adult	20.67
36.23	279.49	PIJE	Adult	13.34
201.61	101.4	PIJE	Adult	6.38
142.93	174.49	PIJE	Adult	18.47
164.07	234.6	PIJE	Adult	14.16
209.98	249.87	PIJE	Adult	61.08
34.17	244.11	PIJE	Adult	3.74
184.08	276.89	PIJE	Adult	48.14
238.6	242.45	PIJE	Adult	4.42
86.74	219.12	PIJE	Adult	8.69
255.77	113.76	PIJE	Adult	31.54
186.93	139.26	PIJE	Adult	4.53
258.59	92.62	PIJE	Adult	1.83
31.97	239.13	PIJE	Adult	12.31
291.37	184	PIJE	Adult	66.25
158.46	66.09	PIJE	Adult	48.85
133.78	274.44	PIJE	Adult	16.51
44.08	185.5	PIJE	Adult	50.42
260.98	161.1	PIJE	Adult	4.73
83.15	123.95	PIJE	Adult	133.41
46.46	199.9	PIJE	Adult	30.46
96.48	230.6	PIJE	Adult	10.3
82.8	136.2	PIJE	Adult	21.64
294.19	114.52	PIJE	Adult	14.83
68.55	202.49	PIJE	Adult	7.64
283.24	125.67	PIJE	Adult	35.88
104.58	162.98	PIJE	Adult	25.58
226.86	28.75	PIJE	Adult	101.73
123.76	245.28	PIJE	Adult	3.03
283.98	151.85	PIJE	Adult	6.98
236.96	69.46	PIJE	Adult	55.56
244.52	296.11	PIJE	Adult	26.33
298.63	216.46	PIJE	Adult	21.74
138.87	187.53	PIJE	Adult	9.27
145.63	290.88	PIJE	Adult	155.59
190.07	173.85	PIJE	Adult	1.88
240.91	247.58	PIJE	Adult	8.78
69.92	192.22	PIJE	Adult	8.41
279.27	279.34	PIJE	Adult	6.68
222.88	287.39	PIJE	Adult	489.14
102	199.09	PIJE	Adult	39.69
248.93	283.78	PIJE	Adult	7.16
130.35	129.69	PIJE	Adult	6.19
133.74	90.09	PIJE	Adult	24.7
80.48	122.09	PIJE	Adult	31.3
11.08	142.05	PIJE	Adult	6.34
268.62	284.45	PIJE	Adult	5.58
285.42	268.81	PIJE	Adult	120.78
49.07	197.99	PIJE	Adult	10.66
224.59	184.32	PIJE	Adult	36.49
109.24	145.42	PIJE	Adult	1.83
189.07	67.55	PIJE	Adult	7.74
248.29	273.35	PIJE	Adult	19.95
239.33	147.89	PIJE	Adult	4.1
128.87	168.1	PIJE	Adult	16.36
284.24	137.85	PIJE	Adult	2.55
294.75	244.92	PIJE	Adult	63.6
226.24	31.59	PIJE	Adult	3.2
290.77	152.62	PIJE	Adult	4.7
294.75	103.02	PIJE	Adult	5.7
292.34	238.29	PIJE	Adult	17.87
12.49	214.43	PIJE	Adult	7.22
249.91	30.64	PIJE	Adult	4.14
180.1	256.97	PIJE	Adult	1.84
205.56	225.1	PIJE	Adult	26.93
219.52	144.86	PIJE	Adult	9.77
214.55	0.44	PIJE	Adult	6.76
276.34	270.48	PIJE	Adult	8.73
182.71	268.03	PIJE	Adult	45.71
91.61	110.72	PIJE	Adult	2.81
21.7	135.59	PIJE	Adult	18.34
239.29	168.62	PIJE	Adult	18.68
31.75	182.05	PIJE	Adult	4
53.15	189.59	PIJE	Adult	58.51
118.07	107.21	PIJE	Adult	108.01
270.59	118.39	PIJE	Adult	45.81
6.94	245.14	PIJE	Adult	4.06
229.16	274.45	PIJE	Adult	11.27
106.97	199.03	PIJE	Adult	15.47
177.21	232.44	PIJE	Adult	8.69
248.59	218.79	PIJE	Adult	9.58
251.1	256.35	PIJE	Adult	6.07
276	253.9	PIJE	Adult	4.44
263.77	176.37	PIJE	Adult	19.03
30.25	285.95	PIJE	Adult	33.02
151.33	165.62	PIJE	Adult	3.87
154.44	261.7	PIJE	Adult	12.26
78.26	276.16	PIJE	Adult	40.41
7.62	298.96	PIJE	Adult	4.07
195.98	92.84	PIJE	Adult	40.54
247.44	47.91	PIJE	Adult	2.82
156.18	135.96	PIJE	Adult	11.84
260.98	12.69	PIJE	Adult	8.09
14.58	281.73	PIJE	Adult	6.91
194.53	71	PIJE	Adult	27.27
293.3	183.94	PIJE	Adult	7.92
67.38	98.16	PIJE	Adult	14.86
140.87	98.16	PIJE	Adult	46.11
204.94	68.83	PIJE	Adult	37.9
243.73	158.98	PIJE	Adult	6.64
240.31	114.96	PIJE	Adult	16.07
141.32	151.38	PIJE	Adult	43.68
241.2	232.5	PIJE	Adult	10.43
175.47	148.1	PIJE	Adult	5.8
115.83	230.56	PIJE	Adult	63.12
246.22	40.89	PIJE	Adult	8.5
133.82	285.73	PIJE	Adult	47.36
116.55	216.68	PIJE	Adult	21.46
236.84	202.94	PIJE	Adult	7.18
271.2	217.82	PIJE	Adult	8.47
273.52	125.77	PIJE	Adult	16.74
279.27	89.67	PIJE	Adult	341.86
13.99	256.29	PIJE	Adult	4.9
109.86	103.12	PIJE	Adult	74.69
128.77	188.75	PIJE	Adult	2.35
273.16	6.31	PIJE	Adult	19.52
75.93	211.11	PIJE	Adult	8.11
54.38	110.89	PIJE	Adult	19.12
110.49	194.17	PIJE	Adult	3.75
258.59	49.24	PIJE	Adult	57.35
260.58	20.37	PIJE	Adult	4.24
48.53	291.01	PIJE	Adult	1.55
142.19	94.14	PIJE	Adult	8.84
188.44	153.79	PIJE	Adult	5.43
12.89	288.15	PIJE	Adult	15.84
129.43	209.54	PIJE	Adult	23.14
230.21	207.37	PIJE	Adult	4.68
8.25	86.4	PIJE	Adult	56.4
0.58	234.81	PIJE	Adult	1.79
264.87	148.15	PIJE	Adult	23.47
7.55	246.61	PIJE	Adult	11.12
214.98	249.37	PIJE	Adult	162.06
262.83	68.36	PIJE	Adult	24
85.6	163.33	PIJE	Adult	4.94
108.91	94.07	PIJE	Adult	5.53
130.33	231.45	PIJE	Adult	8.54
114.59	51.64	PIJE	Adult	131.32
85.81	131.72	PIJE	Adult	2.81
48.44	248.34	PIJE	Adult	66.52
72.97	58.64	PIJE	Adult	40.65
155.62	265.42	PIJE	Adult	17.03
96.9	252.36	PIJE	Adult	99.59
180.63	164.09	PIJE	Adult	11.93
228.56	162.03	PIJE	Adult	15.34
210	106.76	PIJE	Adult	18.23
9.79	162.06	PIJE	Adult	3.42
285.42	265.72	PIJE	Adult	11.69
275.79	290.53	PIJE	Adult	24.47
288.38	286.14	PIJE	Adult	19.73
298.45	145.72	PIJE	Adult	3.72
85.27	282.19	PIJE	Adult	2.43
224.91	22.14	PIJE	Adult	5.31
246.98	78.97	PIJE	Adult	161.34
257.72	176.69	PIJE	Adult	21.05
96.18	281.69	PIJE	Adult	12.5
8.7	166.44	PIJE	Adult	8.14
230.3	32.61	PIJE	Adult	12.95
230.15	49.34	PIJE	Adult	5.95
266.98	40.01	PIJE	Adult	1.93
238.24	81.09	PIJE	Adult	2.34
288.15	298.66	PIJE	Adult	5.13
287.84	149.36	PIJE	Adult	14.88
187.54	145.96	PIJE	Adult	9.97
70.41	185.14	PIJE	Adult	1.58
223.05	54.62	PIJE	Adult	46.24
176.85	129.68	PIJE	Adult	30.48
56.59	114.3	PIJE	Adult	11.49
226.68	90.02	PIJE	Adult	45.86
157.73	229.24	PIJE	Adult	64.02
104.74	126.29	PIJE	Adult	17.67
101.24	243.15	PIJE	Adult	27.76
116.5	182.08	PIJE	Adult	27.76
206.04	135.15	PIJE	Adult	70.7
84.98	136.4	PIJE	Adult	26.15
233.9	3.79	PIJE	Adult	9.75
256.93	20.25	PIJE	Adult	82.56
7.19	174.65	PIJE	Adult	65.24
213.83	97.64	PIJE	Adult	25.2
80.75	244.26	PIJE	Adult	22.66
20.8	139.83	PIJE	Adult	3.39
40.06	149.65	PIJE	Adult	4.01
272.92	33.54	PIJE	Adult	23.37
142.09	220.81	PIJE	Adult	9.13
248.71	115	PIJE	Adult	46.2
254.58	170.59	PIJE	Adult	29.88
220.62	88.19	PIJE	Adult	7.7
84.5	203.41	PIJE	Adult	102.54
242.94	137.57	PIJE	Adult	40.16
294.33	65.65	PIJE	Adult	26.26
163.28	231.67	PIJE	Adult	32.45
265.8	80	PIJE	Adult	8.24
107.19	201.76	PIJE	Adult	15.04
92.25	251.49	PIJE	Adult	9.93
14.67	235.04	PIJE	Adult	11.89
92.17	54.87	PIJE	Adult	6.98
102.94	73.99	PIJE	Adult	9.61
21.44	153.73	PIJE	Adult	28.59
273.01	124.67	PIJE	Adult	27.61
200.02	221.44	PIJE	Adult	33.23
176.97	248.82	PIJE	Adult	8.95
182.01	96.15	PIJE	Adult	72.82
215.64	79	PIJE	Adult	7.87
234.21	169.16	PIJE	Adult	2.78
76.01	150.83	PIJE	Adult	9.87
39.18	174.4	PIJE	Adult	2.96
253.13	51	PIJE	Adult	1.72
209.28	14.01	PIJE	Adult	13.88
197.96	64.04	PIJE	Adult	9.3
265.25	4.92	PIJE	Adult	9.5
145.64	109.62	PIJE	Adult	27.55
198.9	208.72	PIJE	Adult	10.61
49.59	138.63	PIJE	Adult	4.87
138.57	270.77	PIJE	Adult	18.99
291.42	14.86	PIJE	Adult	119.64
103.93	88.19	PIJE	Adult	6.91
173.32	83.03	PIJE	Adult	8.92
90.99	234.23	PIJE	Adult	24.44
295.44	234.68	PIJE	Adult	2.56
100.55	164.1	PIJE	Adult	41.55
216.18	183.23	PIJE	Adult	100.77
297.57	127.81	PIJE	Adult	11.72
94.38	285.86	PIJE	Adult	40.52
292.84	293.2	PIJE	Adult	8.96
4.64	161.74	PIJE	Adult	56.55
76.44	156.36	PIJE	Adult	31.64
290.28	67.48	PIJE	Adult	36.94
289.53	32.54	PIJE	Adult	1.17
204.76	147.28	PIJE	Adult	5.59
155.04	158.58	PIJE	Adult	22.95
230.67	83.71	PIJE	Adult	10.02
241.54	233.64	PIJE	Adult	3.84
240.96	78.73	PIJE	Adult	5.82
208.21	106.63	PIJE	Adult	5.08
136.4	243.46	PIJE	Adult	7.25
254.53	109.93	PIJE	Adult	36.12
57.41	113.47	PIJE	Adult	5.5
161.03	125.87	PIJE	Adult	86.42
68.24	252.89	PIJE	Adult	36.25
60.07	109.08	PIJE	Adult	10.06
64.99	230.71	PIJE	Adult	3.82
288.09	278.51	PIJE	Adult	11.79
267.1	88.24	PIJE	Adult	17.27
220.61	267.44	PIJE	Adult	42.19
12.43	164.07	PIJE	Adult	4.07
9.82	129.06	PIJE	Adult	201.75
51.63	182.62	PIJE	Adult	12.39
64.49	215.36	PIJE	Adult	24.72
79.38	134.82	PIJE	Adult	36.32
299.83	131.03	PIJE	Adult	78.77
133.39	257.9	PIJE	Adult	5.22
38.28	233.47	PIJE	Adult	7.23
133.39	63.81	PIJE	Adult	27.01
293.68	18.08	PIJE	Adult	1.33
124.59	155.28	PIJE	Adult	6.14
275.69	234.53	PIJE	Adult	12.2
117.28	271.04	PIJE	Adult	18.29
210.39	123.59	PIJE	Adult	39.8
57.08	129.15	PIJE	Adult	112.99
265.51	242.49	PIJE	Adult	105.72
61.55	244.3	PIJE	Adult	5.42
163.95	99.9	PIJE	Adult	2.76
52.63	248.14	PIJE	Adult	16.66
58.88	178.77	PIJE	Adult	19.14
142.7	295.6	PIJE	Adult	23.08
130	184.93	PIJE	Adult	15.85
201.56	136.55	PIJE	Adult	9.6
283.29	148.39	PIJE	Adult	25.77
259.98	221.92	PIJE	Adult	4.67
62.29	140.07	PIJE	Adult	10.65
133.61	112.95	PIJE	Adult	23.86
211.95	229.89	PIJE	Adult	57.38
77.22	199.71	PIJE	Adult	100.6
257.45	297.85	PIJE	Adult	3.47
201.27	130.19	PIJE	Adult	4.25
273.43	123.1	PIJE	Adult	4.41
264.4	60.35	PIJE	Adult	33.21
277.07	110.27	PIJE	Adult	2.64
266.03	237.27	PIJE	Adult	18
145.32	127.06	PIJE	Adult	17.09
6.96	68.03	PIJE	Adult	2.2
299.23	171.2	PIJE	Adult	5.43
249.45	21.39	PIJE	Adult	8.88
10.43	299.78	PIJE	Adult	76.54
108.61	152.5	PIJE	Adult	13.47
188.12	280.19	PIJE	Adult	11.68
86.56	269.67	PIJE	Adult	48.92
114.74	105.89	PIJE	Adult	8.59
96.4	135.59	PIJE	Adult	8.31
48.41	270.05	PIJE	Adult	2.66
20.45	294.63	PIJE	Adult	19.19
275.54	174.97	PIJE	Adult	15.17
145.73	178.36	PIJE	Adult	29.39
152.45	110.69	PIJE	Adult	16.35
272.16	44.43	PIJE	Adult	1.46
59.52	91.16	PIJE	Adult	15.35
221.79	103.24	PIJE	Adult	8.52
137.2	101.06	PIJE	Adult	26.62
185.47	68.24	PIJE	Adult	0.7
85.07	178.56	PIJE	Adult	29.27
101.84	197.43	PIJE	Adult	23.82
87.67	255.41	PIJE	Adult	11.32
115.43	172.91	PIJE	Adult	8.76
65.58	201.62	PIJE	Adult	37.24
136.58	172.93	PIJE	Adult	6.13
108.11	268.04	PIJE	Adult	10.72
37.87	73.03	PIJE	Adult	17.33
239.79	251.33	PIJE	Adult	0.81
71.79	73.85	PIJE	Adult	23.41
20.51	159.29	PIJE	Adult	6.82
159.34	254.51	PIJE	Adult	23.29
292.8	275.39	PIJE	Adult	14.41
249.28	99.92	PIJE	Adult	13.04
259.51	97.74	PIJE	Adult	36.09
114.53	180.35	PIJE	Adult	7.26
244.47	4.42	PIJE	Adult	2.62
189.68	244.13	PIJE	Adult	23.44
226.43	34.05	PIJE	Adult	2.08
199.6	29.68	PIJE	Adult	26.38
76.4	87.72	PIJE	Adult	95.72
230.65	290.85	PIJE	Adult	114.54
125.88	186.41	PIJE	Adult	8.8
234.72	120.65	PIJE	Adult	8.91
256.3	124.58	PIJE	Adult	4.17
60.94	283.87	PIJE	Adult	27.08
259.82	247.71	PIJE	Adult	16.05
291.83	127.18	PIJE	Adult	19.32
179.82	268.92	PIJE	Adult	6.62
118.25	80.52	PIJE	Adult	71.61
220.16	185.5	PIJE	Adult	1.05
171.8	167.22	PIJE	Adult	10.37
153.17	103.94	PIJE	Adult	273.92
169.94	97.17	PIJE	Adult	16.12
32.41	111.08	PIJE	Adult	0.69
243.95	48.05	PIJE	Adult	23.27
177.19	137.23	PIJE	Adult	8.44
90.18	211.94	PIJE	Adult	4.7
299.57	68.78	PIJE	Adult	116.41
105.19	82.96	PIJE	Adult	7.2
220.79	296.44	PIJE	Adult	1.86
209.34	167.36	PIJE	Adult	22.63
56.04	149.53	PIJE	Adult	31.96
206.71	88.13	PIJE	Adult	7.47
128.24	148.69	PIJE	Adult	56.78
194.43	172.03	PIJE	Adult	10.03
268.55	254.85	PIJE	Adult	0.98
112.28	55.81	PIJE	Adult	6.85
144.38	188.83	PIJE	Adult	33.72
22.58	200.16	PIJE	Adult	2.6
89.29	199.16	PIJE	Adult	2.89
288.23	15.4	PIJE	Adult	5.3
162.32	145.71	PIJE	Adult	27.8
145.33	265.03	PIJE	Adult	6.17
123.53	100.44	PIJE	Adult	18.43
273.99	209.12	PIJE	Adult	3.42
222.68	231.59	PIJE	Adult	15.2
193.6	215.16	PIJE	Adult	20.87
172.03	214.65	PIJE	Adult	12.62
269.68	204.17	PIJE	Adult	18.43
55.63	298.93	PIJE	Adult	126.83
165.38	202.32	PIJE	Adult	4.03
299.24	293.35	PIJE	Adult	13.31
244.23	109.2	PIJE	Adult	5.22
163.6	141.75	PIJE	Adult	12.83
114.72	196.63	PIJE	Adult	16.16
125.48	196.79	PIJE	Adult	8.5
193.69	81.61	PIJE	Adult	130.8
177.77	196.85	PIJE	Adult	1.27
170.35	229.83	PIJE	Adult	3.52
242.41	113.43	PIJE	Adult	15.89
156.28	189.17	PIJE	Adult	26.24
239.46	222.41	PIJE	Adult	14.63
65.91	200.19	PIJE	Adult	22.93
41.55	137.01	PIJE	Adult	7.68
234.27	281.22	PIJE	Adult	28.69
223.41	295.41	PIJE	Adult	120.99
166.81	200.54	PIJE	Adult	1.31
118.36	207.46	PIJE	Adult	4.26
212.95	117.53	PIJE	Adult	5.36
235.16	88.13	PIJE	Adult	73.85
151.24	93.48	PIJE	Adult	19.64
214.95	199.59	PIJE	Adult	8.31
106.44	133.55	PIJE	Adult	10.54
6.3	297.55	PIJE	Adult	9.02
255.04	192.02	PIJE	Adult	16.64
212.05	203.83	PIJE	Adult	116.67
177.73	286.12	PIJE	Adult	8.06
84.01	168.95	PIJE	Adult	72.7
107.7	120.54	PIJE	Adult	7.01
260.26	296.58	PIJE	Adult	10.09
31.31	255	PIJE	Adult	31.17
225.69	107.5	PIJE	Adult	6.38
220.79	221.36	PIJE	Adult	5.65
81.23	211.03	PIJE	Adult	1
286	298.37	PIJE	Adult	6.79
149.83	283.61	PIJE	Adult	60.03
206.25	233.66	PIJE	Adult	18.3
90.36	183.78	PIJE	Adult	4.81
69.7	226.2	PIJE	Adult	44.62
272.85	29.41	PIJE	Adult	94.32
245.25	192.37	PIJE	Adult	6.71
165.51	185.04	PIJE	Adult	11.29
155.6	291.98	PIJE	Adult	38.77
133.49	217.29	PIJE	Adult	8.74
248.39	89.26	PIJE	Adult	8.35
298.42	143.58	PIJE	Adult	28.77
110.59	57.58	PIJE	Adult	18.65
76.95	224.1	PIJE	Adult	0.61
44.4	95.04	PIJE	Adult	294.22
2.09	190.92	PIJE	Adult	6.77
230.97	177.11	PIJE	Adult	37.67
297.22	96.79	PIJE	Adult	200.03
1.91	130.79	PIJE	Adult	45.31
92.13	178.7	PIJE	Adult	7.06
114.95	59.59	PIJE	Adult	59.74
101.32	205.8	PIJE	Adult	51.3
292.71	77.84	PIJE	Adult	1.81
209.05	252.26	PIJE	Adult	6.49
127.21	213.54	PIJE	Adult	6.77
82.95	77.66	PIJE	Adult	41.25
92.5	117.03	PIJE	Adult	7.15
26.41	93.1	PIJE	Adult	7.31
145.91	188.24	PIJE	Adult	31.53
61.66	219.04	PIJE	Adult	286.7
11.1	298.73	PIJE	Adult	8.05
15.66	159.14	PIJE	Adult	7.62
76.88	68.91	PIJE	Adult	22.6
17.33	262.42	PIJE	Adult	56.15
1.27	237.76	PIJE	Adult	53.02
88.92	176.82	PIJE	Adult	18.51
58.71	242.99	PIJE	Adult	12.65
83.85	66.06	PIJE	Adult	82.86
188.31	83.96	PIJE	Adult	95.92
62.08	93.17	PIJE	Adult	24.13
168.35	171.16	PIJE	Adult	16.52
18.87	97.84	PIJE	Adult	54.99
131.69	162.79	PIJE	Adult	7.63
206.5	239.01	PIJE	Adult	20.64
205.82	28.04	PIJE	Adult	2.76
290.28	102.23	PIJE	Adult	2.64
17.53	229.09	PIJE	Adult	9.96
8.49	286.42	PIJE	Adult	41.41
205.6	94.45	PIJE	Adult	78.86
33.08	76.63	PIJE	Adult	16.69
282.86	32.62	PIJE	Adult	1.72
9.7	236.3	PIJE	Adult	8.23
280.38	155.28	PIJE	Adult	9.77
15.72	185.93	PIJE	Adult	1.35
213.86	141.52	PIJE	Adult	19.16
236.35	43.91	PIJE	Adult	10.6
20.7	137.73	PIJE	Adult	33.22
106.76	133.03	PIJE	Adult	1.05
158.45	84.27	PIJE	Adult	3.23
25.59	76.8	PIJE	Adult	21
100.53	265.42	PIJE	Adult	2.36
271.55	21.96	PIJE	Adult	2.04
148.87	256.65	PIJE	Adult	39.32
91.01	170.04	PIJE	Adult	9.75
262.78	17.26	PIJE	Adult	151.58
132.91	94.83	PIJE	Adult	12.75
173.92	52.63	PIJE	Adult	8.14
224.4	113.46	PIJE	Adult	4.65
24.91	132.15	PIJE	Adult	34.39
144.38	144.44	PIJE	Adult	17.29
190.76	113.94	PIJE	Adult	8.46
241.12	54.65	PIJE	Adult	13.49
292.19	137.94	PIJE	Adult	2.05
275.31	107.78	PIJE	Adult	6.66
292.5	263.45	PIJE	Adult	10.92
154.4	294.67	PIJE	Adult	20.03
25.03	61.82	PIJE	Adult	7.92
44.22	77.08	PIJE	Adult	1.81
239.3	296.71	PIJE	Adult	6.15
78.81	242.98	PIJE	Adult	7.88
241.66	221.45	PIJE	Adult	2.9
124.15	266.58	PIJE	Adult	7.37
285.9	143.17	PIJE	Adult	40.82
290.41	180.81	PIJE	Adult	4.38
186.56	174.96	PIJE	Adult	75.12
239.19	104.58	PIJE	Adult	13.65
193.48	281.09	PIJE	Adult	48.73
169.12	54.18	PIJE	Adult	2.31
206.34	31.11	PIJE	Adult	20.19
187.76	134.97	PILA	Adult	52.76
53.76	160.29	PILA	Adult	158.65
52.52	103.24	PILA	Adult	33.56
42.89	168.23	PILA	Adult	142.8
222.2	230.83	PILA	Adult	6.33
213.41	276.58	PILA	Adult	20.48
79.25	252.79	PILA	Adult	34.8
240.78	32.58	PILA	Adult	35.14
24.18	141.05	PILA	Adult	1.71
159.28	206.65	PILA	Adult	265.83
294.03	249.62	PILA	Adult	45.78
130.64	145.59	PILA	Adult	245.16
183.87	253.85	PILA	Adult	24.61
232.6	280.17	PILA	Adult	9.68
243.55	192.69	PILA	Adult	8.62
38.61	281.21	PILA	Adult	77.88
136.38	261.93	PILA	Adult	66.34
166.79	241.92	PILA	Adult	205.53
121.34	156.14	PILA	Adult	82.02
180.83	216.86	PILA	Adult	50.6
234.79	11.85	PILA	Adult	636.56
241.15	33.95	PILA	Adult	12.27
158.29	217.96	PILA	Adult	3.84
63.71	269.94	PILA	Adult	512.25
286.19	203.12	PILA	Adult	7.01
170.03	237.35	PILA	Adult	23.17
95.16	131.51	PILA	Adult	36.05
40.25	218.18	PILA	Adult	15.18
171.93	129.12	PILA	Adult	89.18
270.38	193.89	PILA	Adult	69.26
213.14	99.85	PILA	Adult	4.6
212.53	277.16	PILA	Adult	18.85
146.14	57.63	PILA	Adult	11.76
49.84	187.18	PILA	Adult	33.99
199.22	269.47	PIMO	Adult	12.2
247.7	99.9	PIMO	Adult	12.2
159.25	166.36	PIMO	Adult	12.2
197.69	160.44	PIMO	Adult	12.2
47.96	289.43	PIMO	Adult	12.2
38.35	263.94	PIMO	Adult	12.2
2.19	215.04	PIMO	Adult	12.2
213.86	158.16	PIMO	Adult	12.2
96.97	167.47	PIMO	Adult	12.2
246.87	155.21	QUKE	Adult	12.36
154.28	146.8	QUKE	Adult	11.21
206.67	130.46	QUKE	Adult	19.54
9.49	168.51	QUKE	Adult	11.91
244.56	31.14	QUKE	Adult	15.89
41.84	71.79	QUKE	Adult	21.53
33.64	141.31	QUKE	Adult	11.46
255.93	59.33	QUKE	Adult	15.2
143.91	257.24	QUKE	Adult	8.28
256.84	13.36	QUKE	Adult	8.39
172.19	140.54	QUKE	Adult	31.31
168.95	132.64	QUKE	Adult	8.92
267.94	148.09	QUKE	Adult	11.42
153.99	70.19	QUKE	Adult	26.41
288.23	8.62	QUKE	Adult	4.57
165.45	101.86	QUKE	Adult	11.38
234.5	140.64	QUKE	Adult	11.7
80.34	81.79	QUKE	Adult	3.46
209.27	205.21	QUKE	Adult	2.7
263.12	249.24	QUKE	Adult	11.79
156.76	97.01	QUKE	Adult	14.63
106.82	54.72	QUKE	Adult	14.25
25.93	238.3	QUKE	Adult	6.18
83.83	104.27	QUKE	Adult	5.38
273.08	1.03	QUKE	Adult	3.8
139.68	92.08	QUKE	Adult	8.67
261.28	42.86	QUKE	Adult	16.11
38.4	118.97	QUKE	Adult	12.23
65.44	273.7	QUKE	Adult	13.12
244.49	161.05	QUKE	Adult	9.05
177.6	124.54	QUKE	Adult	5.9
195.06	197.18	QUKE	Adult	5.14
154.1	86.32	QUKE	Adult	9.92
88.27	146.48	QUKE	Adult	7.96
237.58	194.33	QUKE	Adult	20.59
179.28	219.27	QUKE	Adult	17.02
14.13	84.07	QUKE	Adult	9.92
258.19	153.52	QUKE	Adult	6.19
293.31	114.68	QUKE	Adult	7.74
171.04	59.15	QUKE	Adult	53.38
105.21	80.24	QUKE	Adult	5.28
67.23	149.55	QUKE	Adult	2.65
32.22	182.07	QUKE	Adult	25.76
