X	Y	Species	Type	Diam
203.4	33.3	ABMA	Adult	3.91
50.5	229.58	ABMA	Adult	8.76
151.73	154.57	ABMA	Adult	12.71
147.36	287.53	ABMA	Adult	19.28
120.8	221.39	ABMA	Adult	6.17
6.63	194.06	ABMA	Adult	8.74
286.81	28.19	ABMA	Adult	82.12
106.09	225.11	ABMA	Adult	38.86
244.53	267.13	ABMA	Adult	217.07
146.66	74.98	ABMA	Adult	5.07
115.42	235.93	ABMA	Adult	4.23
112.17	105.2	ABMA	Adult	17.86
210.34	298.19	ABMA	Adult	18.02
102.36	91.76	ABMA	Adult	13.55
121.18	129.5	ABMA	Adult	45.77
181.63	211.34	ABMA	Adult	3.09
129.24	30.18	ABMA	Adult	3.45
35.59	110.71	ABMA	Adult	36.9
94.51	298.81	ABMA	Adult	72.1
140.33	241.31	ABMA	Adult	20.13
295.57	71.89	ABMA	Adult	2.07
196.72	83.42	ABMA	Adult	10.79
197.84	282.59	ABMA	Adult	94.45
50.59	160.29	ABMA	Adult	28.38
152.95	278.12	ABMA	Adult	32.26
221.39	36.45	ABMA	Adult	9.59
126.77	141.03	ABMA	Adult	87.84
196.94	288.34	ABMA	Adult	3.17
33.08	150.4	ABMA	Adult	53.2
173.42	293.31	ABMA	Adult	22.82
96.65	112.56	ABMA	Adult	200.85
29.9	251.74	ABMA	Adult	3.02
127.61	278.55	ABMA	Adult	3.72
152.44	170.04	ABMA	Adult	120.29
234.69	111.76	ABMA	Adult	8.91
223.68	24.77	ABMA	Adult	57.91
32.4	188.83	ABMA	Adult	4.16
214.56	250.56	ABMA	Adult	8.16
100.37	286.83	ABMA	Adult	22.49
25.41	149.54	ABMA	Adult	2.83
199.36	241.39	ABMA	Adult	2.26
113.07	233.36	ABMA	Adult	14.37
263.45	94.52	ABMA	Adult	19.4
170.7	85.23	ABMA	Adult	26.1
192.83	61.99	ABMA	Adult	21.59
18.25	295.71	ABMA	Adult	50.47
32.43	166.52	ABMA	Adult	5.79
132.3	12.54	ABMA	Adult	4.74
177.79	127.39	ABMA	Adult	9.9
118.81	75.49	ABMA	Adult	32.34
210.59	151.62	ABMA	Adult	2.62
257.97	165.85	ABMA	Adult	36.94
188.99	191.26	ABMA	Adult	16.15
232.26	282.67	ABMA	Adult	80.67
124.69	77.25	ABMA	Adult	37.66
258.97	63.63	ABMA	Adult	7.32
268.52	158.95	ABMA	Adult	14.55
176.23	210.09	ABMA	Adult	55.04
267.4	153.59	ABMA	Adult	3.2
287.03	187.05	ABMA	Adult	196.89
148.23	28.76	ABMA	Adult	3.18
82.35	284.91	ABMA	Adult	20.08
238.72	287.63	ABMA	Adult	39.92
15.33	248.83	ABMA	Adult	16.4
291.73	205.76	ABMA	Adult	23.88
187	43.86	ABMA	Adult	23.03
139.48	90.66	ABMA	Adult	3.23
157.75	138.72	ABMA	Adult	41.29
254.12	282.74	ABMA	Adult	32.61
166.29	46.68	ABMA	Adult	20.14
2.75	208.57	ABMA	Adult	4.69
296.62	129.93	ABMA	Adult	52.65
115.34	88.47	ABMA	Adult	458.44
197.34	98.3	ABMA	Adult	6.23
253.98	251.24	ABMA	Adult	20.02
55.7	100.63	ABMA	Adult	8.98
157.59	23.99	ABMA	Adult	16.58
121.61	14.22	ABMA	Adult	48.58
192.63	270.24	ABMA	Adult	1.65
93.81	169.36	ABMA	Adult	6.35
277.42	196.49	ABMA	Adult	9.58
193.27	114.04	ABMA	Adult	30.67
122.43	140.35	ABMA	Adult	204
140.38	49.44	ABMA	Adult	7.62
263.51	97.83	ABMA	Adult	12.67
235.69	137.76	ABMA	Adult	2.68
177.89	270.76	ABMA	Adult	68.21
239.13	136.17	ABMA	Adult	30.01
121.75	293.92	ABMA	Adult	140.79
162.72	199.27	ABMA	Adult	26.31
225.98	291.43	ABMA	Adult	78.85
237.9	179.57	ABMA	Adult	16.77
79.68	192.68	ABMA	Adult	0.61
43.41	270.38	ABMA	Adult	51.41
50.07	237.01	ABMA	Adult	13.77
38.31	262.83	ABMA	Adult	19.67
282.03	246.74	ABMA	Adult	14.63
273.4	294.14	ABMA	Adult	26.95
295.41	238.94	ABMA	Adult	23.4
94.56	166.95	ABMA	Adult	1.38
153.44	273.16	ABMA	Adult	10.97
210.69	137.66	ABMA	Adult	8.48
242.26	244.02	ABMA	Adult	8.63
78.58	175.63	ABMA	Adult	4.02
94.83	216.07	ABMA	Adult	41.78
108.74	161.32	ABMA	Adult	13.03
253.49	75.07	ABMA	Adult	24.94
261.98	285.98	ABMA	Adult	3.84
246.52	132.08	ABMA	Adult	3.09
47.94	217.98	ABMA	Adult	389.67
200.08	245.3	ABMA	Adult	13.83
63.82	134.51	ABMA	Adult	3.55
240.17	280.4	ABMA	Adult	7.72
84.49	253.88	ABMA	Adult	25.55
228.57	132.48	ABMA	Adult	1.82
174.69	255.24	ABMA	Adult	46.03
231.94	99.39	ABMA	Adult	3.2
220.74	13.51	ABMA	Adult	25.61
41.56	179.35	ABMA	Adult	4.31
144.98	144.82	ABMA	Adult	21.69
5.85	240.84	ABMA	Adult	6.58
203.84	288.82	ABMA	Adult	18.9
106.1	185.79	ABMA	Adult	37.12
35.46	263.78	ABMA	Adult	7
109.1	118.13	ABMA	Adult	19.52
149.17	212.83	ABMA	Adult	42.89
256.56	162.95	ABMA	Adult	8.08
108.96	258.87	ABMA	Adult	123.22
101.34	43.68	ABMA	Adult	59.87
101.69	114.82	ABMA	Adult	0.6
224.89	242.42	ABMA	Adult	20.67
117.7	16.58	ABMA	Adult	4.42
182.64	132.86	ABMA	Adult	39.4
264.01	282.43	ABMA	Adult	15.1
60.6	164.64	ABMA	Adult	9.52
86.69	260.2	ABMA	Adult	7.08
180.24	274.13	ABMA	Adult	84.82
18.15	222.26	ABMA	Adult	14.91
29.71	126.87	ABMA	Adult	65.7
289.91	141.9	ABMA	Adult	3.87
207.16	193.95	ABMA	Adult	17.38
278.03	276.5	ABMA	Adult	3.13
145.11	49.94	ABMA	Adult	56.96
281.9	107.37	ABMA	Adult	15.12
104.01	103.02	ABMA	Adult	56.95
144.9	228.69	ABMA	Adult	86.6
80.5	282.75	ABMA	Adult	22.5
261.37	131.09	ABMA	Adult	8.92
4.25	231.01	ABMA	Adult	4.98
58	253.9	ABMA	Adult	11.82
231.62	0.14	ABMA	Adult	5.65
204.33	291.27	ABMA	Adult	34.98
261.93	107.91	ABMA	Adult	43.82
171.59	251.75	ABMA	Adult	5.29
103.51	191.94	ABMA	Adult	34.24
62.82	288.17	ABMA	Adult	12.85
7.08	108.22	ABMA	Adult	11.47
137.6	284.81	ABMA	Adult	23.39
177.46	298.13	ABMA	Adult	32.27
127.18	3.4	ABMA	Adult	11.68
2.05	255.84	ABMA	Adult	79.91
192.73	74.49	ABMA	Adult	1.58
124.02	19.63	ABMA	Adult	23.84
293.1	75.59	ABMA	Adult	13.59
27.3	181.54	ABMA	Adult	39
287.65	234.56	ABMA	Adult	3.38
261.44	233.15	ABMA	Adult	17.75
66.11	143.65	ABMA	Adult	13.37
18.75	166.24	ABMA	Adult	3.7
285.62	11.71	ABMA	Adult	105.56
197	28.72	ABMA	Adult	29.15
247.88	256.73	ABMA	Adult	29.1
126.33	114.95	ABMA	Adult	31.5
128.57	3.3	ABMA	Adult	1.46
149.54	57.12	ABMA	Adult	6.23
277.87	292.56	ABMA	Adult	18.94
156.97	97.69	ABMA	Adult	7.7
125.45	206.32	ABMA	Adult	22.72
241.63	233.03	ABMA	Adult	48.53
154.24	2.12	ABMA	Adult	25.56
118.19	232.17	ABMA	Adult	5.16
61.19	189.43	ABMA	Adult	3.41
33.08	267.6	ABMA	Adult	9.67
83.11	113.43	ABMA	Adult	16.11
108.1	125.87	ABMA	Adult	2.36
103.3	299.25	ABMA	Adult	5.52
143.16	15.62	ABMA	Adult	41.78
185.89	162.52	ABMA	Adult	10.95
138.94	164.04	ABMA	Adult	13.55
295.45	210.63	ABMA	Adult	165.08
169.18	136.04	ABMA	Adult	50.53
78.9	294.94	ABMA	Adult	19.03
54.81	254.87	ABMA	Adult	6.09
196.56	191.77	ABMA	Adult	3.36
0.06	244.57	ABMA	Adult	11.77
36.84	261.66	ABMA	Adult	16.1
107.57	35.33	ABMA	Adult	1.29
276.25	19.83	ABMA	Adult	23.5
171.11	276.85	ABMA	Adult	22.15
77.59	118.37	ABMA	Adult	25.15
112.86	187.5	ABMA	Adult	3.5
11.02	164.66	ABMA	Adult	19.38
82.15	297.35	ABMA	Adult	28.47
191.22	31.41	ABMA	Adult	22.46
281.21	283.84	ABMA	Adult	22.49
16.52	140.03	ABMA	Adult	14.01
99.02	199.84	ABMA	Adult	73.44
66.46	290.56	ABMA	Adult	7.7
240.91	262.7	ABMA	Adult	3.02
258.48	41.32	ABMA	Adult	28.61
272.05	268.43	ABMA	Adult	13.82
229.87	60.98	ABMA	Adult	12.51
243.24	264.34	ABMA	Adult	17.94
177.65	247.85	ABMA	Adult	5.8
57.92	217.83	ABMA	Adult	20.44
106.23	136.95	ABMA	Adult	32.9
3.98	212.95	ABMA	Adult	19.8
38.43	118.65	ABMA	Adult	28.26
69.31	134.8	ABMA	Adult	21.74
95.57	250.05	ABMA	Adult	16.97
167.05	109.67	ABMA	Adult	13.8
224.87	71.55	ABMA	Adult	2.69
121.22	199.22	ABMA	Adult	12.29
208.16	9.65	ABMA	Adult	110.95
294.96	212.16	ABMA	Adult	42.39
169.01	193.56	ABMA	Adult	95.2
260.73	230.3	ABMA	Adult	12.42
86.33	158.56	ABMA	Adult	46.57
213.1	249.64	ABMA	Adult	15.51
181.42	200.39	ABMA	Adult	45.58
29.45	135.36	ABMA	Adult	25.94
15.89	104.86	ABMA	Adult	54.31
233.73	234.32	ABMA	Adult	20.93
232.4	160.49	ABMA	Adult	9.78
8.1	130.87	ABMA	Adult	0.83
200.34	227.05	ABMA	Adult	6.26
226.55	193.36	ABMA	Adult	10.59
271.84	99.49	ABMA	Adult	7.47
282.97	159.64	ABMA	Adult	3.88
109.05	78.14	ABMA	Adult	55.08
184.01	154.32	ABMA	Adult	10.76
117.84	164.71	ABMA	Adult	10.21
227.4	242.86	ABMA	Adult	1.36
147.28	6.54	ABMA	Adult	271.05
261.01	291.03	ABMA	Adult	41.28
29.82	297.38	ABMA	Adult	18.21
103.81	215.71	ABMA	Adult	65
269.1	209.98	ABMA	Adult	5.03
142.09	246	ABMA	Adult	11.19
212.53	42.34	ABMA	Adult	12.06
252.01	35.2	ABMA	Adult	11.91
253.03	261.19	ABMA	Adult	57.33
266.11	165.77	ABMA	Adult	2.58
59.6	232.98	ABMA	Adult	9.61
43.83	170.52	ABMA	Adult	71.25
282.31	152.64	ABMA	Adult	38.7
284.95	81.56	ABMA	Adult	37.02
204.62	46.38	ABMA	Adult	35.55
45.45	263.89	ABMA	Adult	30.82
99.14	155.88	ABMA	Adult	15.03
170.33	257.09	ABMA	Adult	26.58
110.15	104.2	ABMA	Adult	5.53
75.2	237.49	ABMA	Adult	5.27
287.97	54.96	ABMA	Adult	15.05
267.25	229.49	ABMA	Adult	8.09
34.84	162.56	ABMA	Adult	7.32
121.87	72.91	ABMA	Adult	85.47
21.82	179.8	ABMA	Adult	2.59
293.63	2.57	ABMA	Adult	50.75
115.88	29.9	ABMA	Adult	10.47
203.75	156.57	ABMA	Adult	32.53
48.01	123.11	ABMA	Adult	2.57
275.86	47.81	ABMA	Adult	45.53
137.61	235.79	ABMA	Adult	5.28
74	172.9	ABMA	Adult	57.71
43.93	189.78	ABMA	Adult	11.72
210.42	52.11	ABMA	Adult	9.97
76.72	269.29	ABMA	Adult	33.12
299.34	43.66	ABMA	Adult	22.45
296.48	33.33	ABMA	Adult	14.04
273.48	190.16	ABMA	Adult	17.79
224.02	266.89	ABMA	Adult	12.73
23.03	223.36	ABMA	Adult	93.44
256.35	115.37	ABMA	Adult	42.64
119.21	95.45	ABMA	Adult	55.05
204.96	182.04	ABMA	Adult	31.49
154.97	81.24	ABMA	Adult	47.05
89.83	271.17	ABMA	Adult	4.9
119.14	217.82	ABMA	Adult	12.02
173.45	219.91	ABMA	Adult	3.47
204.49	50.78	ABMA	Adult	88.46
277.09	66.23	ABMA	Adult	1.58
216.94	96.42	ABMA	Adult	5.66
133.8	153.05	ABMA	Adult	11.96
275.39	21.82	ABMA	Adult	1.11
1.48	297.73	ABMA	Adult	8.68
151.18	289.62	ABMA	Adult	8.88
175.95	296.84	ABMA	Adult	7.07
87.31	205.37	ABMA	Adult	166.13
72.2	182.43	ABMA	Adult	6.94
274.29	33.29	ABMA	Adult	5.25
190.16	16.97	ABMA	Adult	25.88
89.45	274.96	ABMA	Adult	104.37
91.87	166.65	ABMA	Adult	7.67
206.69	97.91	ABMA	Adult	0.67
56.18	208.21	ABMA	Adult	47.74
280.74	99.74	ABMA	Adult	58.24
184.88	10.4	ABMA	Adult	88.18
204.15	255.83	ABMA	Adult	323.16
77.09	233.25	ABMA	Adult	136.65
26.12	116.49	ABMA	Adult	17.47
177.41	11.59	ABMA	Adult	5.3
148.66	173.7	ABMA	Adult	35.22
294.3	131.69	ABMA	Adult	40.28
172.37	160.91	ABMA	Adult	8.6
104.94	263.17	ABMA	Adult	110.98
88.64	287.86	ABMA	Adult	3.3
2.11	200.95	ABMA	Adult	8.43
120.01	65.85	ABMA	Adult	14.25
262.04	20.93	ABMA	Adult	21.22
268.74	47.43	ABMA	Adult	11.11
297.86	129.13	ABMA	Adult	8.32
231.99	175.97	ABMA	Adult	1.62
253.6	212.47	ABMA	Adult	3.96
110.81	126.1	ABMA	Adult	4.39
98.65	158.43	ABMA	Adult	41.21
152.27	107.35	ABMA	Adult	12.08
248.01	293.7	ABMA	Adult	2.26
282.37	17.72	ABMA	Adult	171.88
187.24	104.08	ABMA	Adult	0.65
0.07	212.56	ABMA	Adult	9.31
71.25	193.32	ABMA	Adult	4
242.01	117.61	ABMA	Adult	6.07
94.68	141.58	ABMA	Adult	8.9
289.89	202.99	ABMA	Adult	27.5
36.07	224.54	ABMA	Adult	50.75
143.01	77.53	ABMA	Adult	5.56
179.63	90.62	ABMA	Adult	28.03
45.81	241.99	ABMA	Adult	7.03
259.52	116.59	ABMA	Adult	19.3
266.82	278.09	ABMA	Adult	14.51
249.77	95.45	ABMA	Adult	12.91
181.45	14.1	ABMA	Adult	12.9
161.01	109.55	ABMA	Adult	11.85
298.27	101.22	ABMA	Adult	5.95
230.02	221.33	ABMA	Adult	26.52
281.7	180.92	ABMA	Adult	27.29
138.77	57.62	ABMA	Adult	2.54
299.98	3.16	ABMA	Adult	62.92
232.8	121.76	ABMA	Adult	27.86
251.95	67.12	ABMA	Adult	9.96
210.33	128.42	ABMA	Adult	11.17
116.92	74.71	ABMA	Adult	12.14
121.51	33.31	ABMA	Adult	0.96
154.36	10.99	ABMA	Adult	10.9
263.04	251.08	ABMA	Adult	7.5
263.73	151.87	ABMA	Adult	2.27
183.98	126.16	ABMA	Adult	4.07
283.64	246.13	ABMA	Adult	5.33
175.31	160.66	ABMA	Adult	1.28
36.51	118.97	ABMA	Adult	4.88
279.74	103.57	ABMA	Adult	12.49
95.73	114.34	ABMA	Adult	19.04
254.49	290.07	ABMA	Adult	41.63
247.05	66.43	ABMA	Adult	8.84
286.02	148.94	ABMA	Adult	27.19
33.03	108.78	ABMA	Adult	38.38
101.61	186.64	ABMA	Adult	24.63
88.05	135.78	ABMA	Adult	23.22
115.97	195.07	ABMA	Adult	115.22
159.94	112.77	ABMA	Adult	18.45
221.5	224.87	ABMA	Adult	2.31
226.37	151.59	ABMA	Adult	31.04
225.99	155.54	ABMA	Adult	5.29
241.33	89.58	ABMA	Adult	24.86
183.65	121.84	ABMA	Adult	38.85
198.03	299.99	ABMA	Adult	1.79
89.5	210.55	ABMA	Adult	1.52
63.86	176.89	ABMA	Adult	2.17
233.23	74.53	ABMA	Adult	7.69
52.38	141.57	ABMA	Adult	209.31
94.75	169.66	ABMA	Adult	44.38
184.17	64.2	ABMA	Adult	22.58
90.93	118.11	ABMA	Adult	22.22
230.59	11.6	ABMA	Adult	300.67
127.32	34.16	ABMA	Adult	14.04
255.84	203.71	ABMA	Adult	30.92
212.22	91.73	ABMA	Adult	36.22
265.12	12.14	ABMA	Adult	4.36
133.38	120.53	ABMA	Adult	10.51
165.04	68.54	ABMA	Adult	13.58
254.26	184.45	ABMA	Adult	87.6
188.73	76.54	ABMA	Adult	22.01
145	268.84	ABMA	Adult	17.92
85.87	288.39	ABMA	Adult	13.43
60.11	151.09	ABMA	Adult	7.1
11.32	198.88	ABMA	Adult	4.46
36.46	127.23	ABMA	Adult	1.29
149.25	158.92	ABMA	Adult	7.11
26.98	143.9	ABMA	Adult	9.22
175.04	234.14	ABMA	Adult	50.97
235.48	257.03	ABMA	Adult	5.05
221.87	107.65	ABMA	Adult	6.08
117.48	145.61	ABMA	Adult	5.92
251.76	74	ABMA	Adult	35.24
179.58	258.73	ABMA	Adult	9.75
228.28	231.49	ABMA	Adult	42.16
140.84	110.66	ABMA	Adult	24.92
279.82	299.23	ABMA	Adult	9.75
148.44	127.42	ABMA	Adult	13.06
228.75	64.96	ABMA	Adult	8.1
281.62	70.17	ABMA	Adult	2.92
6.74	169.52	ABMA	Adult	34.85
218.91	272.21	ABMA	Adult	10.59
138.87	133.26	ABMA	Adult	86.97
21.75	297.44	ABMA	Adult	61.06
65.54	260.76	ABMA	Adult	25.09
75.85	167.94	ABMA	Adult	1.49
129.45	152.3	ABMA	Adult	56.44
121.18	89.4	ABMA	Adult	11.38
49.06	287.96	ABMA	Adult	9.6
173.23	160.14	ABMA	Adult	44.41
28.14	121.76	ABMA	Adult	7.99
182.35	142.71	ABMA	Adult	5.81
268.41	225.2	ABMA	Adult	9.96
209.18	153.16	ABMA	Adult	12.07
220.48	24.89	ABMA	Adult	6.95
261.91	104.17	ABMA	Adult	19.87
242.55	183.84	ABMA	Adult	3.79
171.04	35.06	ABMA	Adult	1.07
146.3	46.46	ABMA	Adult	13.97
213.05	28.45	ABMA	Adult	9.93
170.27	223.84	ABMA	Adult	4.69
256.27	208.72	ABMA	Adult	33.21
38.82	277.86	ABMA	Adult	38.43
260.55	144.78	ABMA	Adult	7.56
5.64	145.4	ABMA	Adult	3.31
206.49	37.69	ABMA	Adult	78.81
16.35	260.49	ABMA	Adult	45.25
201.05	230.36	ABMA	Adult	4.19
248.77	242.39	ABMA	Adult	13.22
63.52	141.42	ABMA	Adult	20.29
112.17	182.67	ABMA	Adult	3.43
150.64	166.06	ABMA	Adult	28.21
169.31	255.29	ABMA	Adult	25.81
156.41	119.16	ABMA	Adult	193.79
45.56	126.14	ABMA	Adult	2.59
278.9	177.52	ABMA	Adult	41.69
178.56	152.5	ABMA	Adult	10.09
254.64	205.09	ABMA	Adult	57.18
8.19	118.44	ABMA	Adult	10.41
196.17	108.22	ABMA	Adult	35.27
89.52	147.1	ABMA	Adult	4.8
186.71	265.17	ABMA	Adult	0.58
291.81	209.37	ABMA	Adult	15.55
280.92	21.09	ABMA	Adult	17.54
99.29	187.41	ABMA	Adult	19.05
120	245.01	ABMA	Adult	10.17
114.94	81.11	ABMA	Adult	119.81
184.32	123.46	ABMA	Adult	33.17
260.42	213.48	ABMA	Adult	20.97
234.28	63.18	ABMA	Adult	2.65
119.99	81	ABMA	Adult	2.25
193.82	96.15	ABMA	Adult	9.37
110.42	169.52	ABMA	Adult	35.82
130.34	282.18	ABMA	Adult	33.08
145.74	104.46	ABMA	Adult	5.6
160.75	138.74	ABMA	Adult	2.79
88.95	107.48	ABMA	Adult	18.46
198.81	2.68	ABMA	Adult	2.48
196.06	157.9	ABMA	Adult	28.15
103.57	198.16	ABMA	Adult	7.72
54.32	292.4	ABMA	Adult	51.83
132.29	81.19	ABMA	Adult	16.53
258.42	79.47	ABMA	Adult	15.89
207.83	199.58	ABMA	Adult	35.98
223.48	113.02	ABMA	Adult	30.64
250.22	173.92	ABMA	Adult	138.74
189.31	138.8	ABMA	Adult	8.59
37.48	114.15	ABMA	Adult	8.41
102.91	217.41	ABMA	Adult	12.57
188.51	278.53	ABMA	Adult	20.64
191.76	99.75	ABMA	Adult	85.12
50.44	283.93	ABMA	Adult	132.02
37.99	173.84	ABMA	Adult	33.98
120.3	238.29	ABMA	Adult	13.02
288.35	205.38	ABMA	Adult	15.87
187.84	290.76	ABMA	Adult	40.8
155.56	178.52	ABMA	Adult	8.75
189.1	102.16	ABMA	Adult	123.36
175.66	290.86	ABMA	Adult	12.21
219.23	263.75	ABMA	Adult	17.51
201.58	41.35	ABMA	Adult	2.97
220.43	57.98	ABMA	Adult	19.29
198.7	172.13	ABMA	Adult	7.55
146.41	235.95	ABMA	Adult	6.37
237.86	1.81	ABMA	Adult	1.79
195.03	167.96	ABMA	Adult	3.07
132.06	64.45	ABMA	Adult	15.74
294.29	206.81	ABMA	Adult	4.95
239.88	206	ABMA	Adult	4.99
278.04	147.81	ABMA	Adult	25.58
271.96	2.82	ABMA	Adult	4.56
150.77	80.76	ABMA	Adult	21.01
211.48	81.1	ABMA	Adult	35.28
107.62	49.28	ABMA	Adult	9.16
184.61	277.73	ABMA	Adult	41.8
166.37	272.13	ABMA	Adult	24.47
128.18	114.84	ABMA	Adult	59.56
31.9	245.38	ABMA	Adult	12.33
240.58	296.53	ABMA	Adult	162.89
145.75	180.21	ABMA	Adult	4.9
63.94	288.37	ABMA	Adult	6.36
227.26	158.97	ABMA	Adult	2.54
266.25	229.98	ABMA	Adult	11.4
287.38	154.69	ABMA	Adult	7.07
174.95	130.84	ABMA	Adult	8.51
234.91	53.48	ABMA	Adult	2.37
100.2	256.36	ABMA	Adult	1.32
179.4	82.04	ABMA	Adult	7.77
252.01	229.36	ABMA	Adult	74.02
282.25	245.77	ABMA	Adult	20.41
140.3	297.12	ABMA	Adult	9.32
172.16	257.74	ABMA	Adult	4.41
200.28	9.14	ABMA	Adult	5.64
144.06	178.46	ABMA	Adult	4.51
204.95	176.36	ABMA	Adult	20.23
294.55	34.91	ABMA	Adult	4.74
147.61	52.54	ABMA	Adult	6.76
131.08	278.81	ABMA	Adult	8.54
250.01	15.04	ABMA	Adult	17.28
114.72	213.96	ABMA	Adult	5.85
291.53	48.75	ABMA	Adult	12.98
124.71	246.94	ABMA	Adult	17.71
148.12	42.26	ABMA	Adult	12.64
293.1	104.65	ABMA	Adult	13.33
100.49	201.76	ABMA	Adult	9.85
101.07	100.54	ABMA	Adult	50.51
43.59	220.95	ABMA	Adult	13
124.62	155.07	ABMA	Adult	28.67
46.09	106.28	ABMA	Adult	25.04
191.78	247.23	ABMA	Adult	4.05
59.04	252.91	ABMA	Adult	68.2
75.14	209.5	ABMA	Adult	25.53
17.58	129.36	ABMA	Adult	9.42
260.71	232.19	ABMA	Adult	17.72
208.27	5.13	ABMA	Adult	73.23
13.98	144.12	ABMA	Adult	28.23
108.57	164.78	ABMA	Adult	7.16
35.18	116.54	ABMA	Adult	4.74
99.39	150.86	ABMA	Adult	122.72
116.04	285.24	ABMA	Adult	41.23
199.36	106.02	ABMA	Adult	15.93
231.52	234.93	ABMA	Adult	213.46
92.3	123.07	ABMA	Adult	12.83
150.5	270.5	ABMA	Adult	11.78
191.37	274.12	ABMA	Adult	13.32
157.49	65.18	ABMA	Adult	17.91
49.06	198.87	ABMA	Adult	45.98
74.42	216.07	ABMA	Adult	9.47
227.04	122.92	ABMA	Adult	13.08
41.52	251.53	ABMA	Adult	70.49
140.09	156.12	ABMA	Adult	6.19
275.93	262.36	ABMA	Adult	7.27
294.28	147.02	ABMA	Adult	10.41
264.38	86.17	ABMA	Adult	1.87
124.62	219.16	ABMA	Adult	29.42
128.39	210.08	ABMA	Adult	4.34
64.09	254.91	ABMA	Adult	114.84
4.74	174.9	ABMA	Adult	4.36
149.1	163.84	ABMA	Adult	1.69
196.48	166.62	ABMA	Adult	63.4
246.9	34.58	ABMA	Adult	6.09
44.01	106.07	ABMA	Adult	15.84
76.77	105.81	ABMA	Adult	5.73
198.09	186.2	ABMA	Adult	1.38
204.8	158.42	ABMA	Adult	5.7
295.1	278.24	ABMA	Adult	14.82
186.68	183.65	ABMA	Adult	10.14
114.74	285.59	ABMA	Adult	59.78
186.19	49.38	ABMA	Adult	2.8
140.41	8	ABMA	Adult	71.56
116.35	72.84	ABMA	Adult	16.3
222.85	170.8	ABMA	Adult	7.21
260.59	292.87	ABMA	Adult	31.91
277.85	91.59	ABMA	Adult	3.79
12.12	294.03	ABMA	Adult	14.15
156.54	23.84	ABMA	Adult	6.03
187.56	117.17	ABMA	Adult	30.24
294.18	225.28	ABMA	Adult	1.63
237.51	161.49	ABMA	Adult	6.58
144.43	255.12	ABMA	Adult	8.53
3.9	239.83	ABMA	Adult	5.69
86.77	121.14	ABMA	Adult	9.38
179.09	269.67	ABMA	Adult	5.64
78.54	134.36	ABMA	Adult	1.21
4.08	175.2	ABMA	Adult	3.06
3.77	268.09	ABMA	Adult	19.04
297.65	249.81	ABMA	Adult	8.34
169.5	270.5	ABMA	Adult	4.39
203.77	209.59	ABMA	Adult	4.38
195.58	236.3	ABMA	Adult	2.47
43.38	180.08	ABMA	Adult	0.77
49.53	203.13	ABMA	Adult	36.07
274.51	66.37	ABMA	Adult	9.79
168.33	20.48	ABMA	Adult	11.67
244.85	71.98	ABMA	Adult	25.83
281.22	241.17	ABMA	Adult	29.08
146.81	106.14	ABMA	Adult	8.47
201.92	260.06	ABMA	Adult	44.95
276.11	231.33	ABMA	Adult	17.03
282.78	246.56	ABMA	Adult	12.11
139.53	15.35	ABMA	Adult	5.67
273.24	191.88	ABMA	Adult	27.27
132.99	14.01	ABMA	Adult	13.48
109.55	182.14	ABMA	Adult	3.3
255.1	188.52	ABMA	Adult	84.23
49.54	172.8	ABMA	Adult	1.92
120.68	125.94	ABMA	Adult	91.95
143.11	34.79	ABMA	Adult	1.28
211.09	34.86	ABMA	Adult	474.78
152.59	22.59	ABMA	Adult	160.63
123.36	36.09	ABMA	Adult	23.01
254.34	232.65	ABMA	Adult	12.25
68.3	185.69	ABMA	Adult	15.09
60.24	180.91	ABMA	Adult	8.6
244.07	104.3	ABMA	Adult	1.08
58.01	263.41	ABMA	Adult	30.75
184.82	161.58	ABMA	Adult	9.48
289.75	183.73	ABMA	Adult	5.28
231.94	238.53	ABMA	Adult	40.9
119.74	136.68	ABMA	Adult	4.36
48.1	281.77	ABMA	Adult	14.71
178.52	210.23	ABMA	Adult	70.42
198.37	110.5	ABMA	Adult	58.74
256.4	64.85	ABMA	Adult	50.61
111.36	169.6	ABMA	Adult	264.21
147.49	173.17	ABMA	Adult	31.1
27.43	141.71	ABMA	Adult	19.67
274.22	70.33	ABMA	Adult	10.16
219.24	30.88	ABMA	Adult	13.35
75.15	152.31	ABMA	Adult	10.62
203.38	285.31	ABMA	Adult	2.81
278.34	245.39	ABMA	Adult	3.71
277.08	12.9	ABMA	Adult	1.34
217.9	216.36	ABMA	Adult	132.21
128.91	167.92	ABMA	Adult	15.84
210.74	35.84	ABMA	Adult	9.74
15.91	223.35	ABMA	Adult	8.31
208.47	291.78	ABMA	Adult	10.66
124.32	238.16	ABMA	Adult	440.15
248.57	140.52	ABMA	Adult	4.58
88.51	192.4	ABMA	Adult	5.14
110.12	15.16	ABMA	Adult	20.02
48.48	184.67	ABMA	Adult	82.96
191.24	85.92	ABMA	Adult	1.51
134.28	29.43	ABMA	Adult	7.98
275.11	57.66	ABMA	Adult	9.66
77.78	239.35	ABMA	Adult	9.34
95.42	240.3	ABMA	Adult	2.27
53.19	100.43	ABMA	Adult	13.2
127.14	173.78	ABMA	Adult	9.37
39.56	215.03	ABMA	Adult	1.57
121.87	133.08	ABMA	Adult	19.08
19.23	279.15	ABMA	Adult	8.45
26.86	214.82	ABMA	Adult	35.85
196.63	151.81	ABMA	Adult	6.39
